id;depart;arrivee;capacite du vol;list_itineraires
381;45;57;50;[970, 7441, 7442, 7541, 7542, 7693, 7694, 7981, 7982, 8113, 8114, 8367, 8368, 8483, 8484, 8777, 8778, 9027, 9028, 9135, 9136, 9771, 9772]
382;46;54;80;[271, 7389, 7390, 7697, 7698, 7947, 7948, 8155, 8156, 8313, 8314, 8587, 8588, 8837, 8838, 8993, 8994, 9159, 9160, 9789, 9790]
383;46;49;50;[266, 7391, 7392, 7699, 7700, 7949, 7950, 8157, 8158, 8315, 8316, 8589, 8590, 8839, 8840, 8995, 8996, 9161, 9162, 9813, 9814]
384;46;50;100;[267, 7393, 7394, 7701, 7702, 7951, 7952, 8159, 8160, 8317, 8318, 8591, 8592, 8841, 8842, 8997, 8998, 9163, 9164, 9833, 9834]
385;46;53;100;[270, 7395, 7396, 7703, 7704, 7953, 7954, 8161, 8162, 8319, 8320, 8593, 8594, 8843, 8844, 8999, 9000, 9165, 9166, 9853, 9854]
386;46;55;100;[272, 7397, 7398, 7705, 7706, 7955, 7956, 8163, 8164, 8321, 8322, 8595, 8596, 8845, 8846, 9001, 9002, 9167, 9168, 9869, 9870]
387;46;58;60;[979, 7399, 7400, 7707, 7708, 7957, 7958, 8165, 8166, 8323, 8324, 8597, 8598, 8847, 8848, 9003, 9004, 9169, 9170, 9891, 9892]
388;46;59;90;[980, 7401, 7402, 7709, 7710, 7959, 7960, 8167, 8168, 8325, 8326, 8599, 8600, 8849, 8850, 9005, 9006, 9171, 9172, 9911, 9912]
389;46;63;90;[984, 7403, 7404, 7711, 7712, 7961, 7962, 8169, 8170, 8327, 8328, 8601, 8602, 8851, 8852, 9007, 9008, 9173, 9174, 9931, 9932]
390;46;60;70;[981, 7405, 7406, 7713, 7714, 7963, 7964, 8171, 8172, 8329, 8330, 8603, 8604, 8853, 8854, 9009, 9010, 9175, 9176, 9949, 9950]
391;47;52;100;[277, 7369, 7370, 7891, 7892, 8117, 8118, 8371, 8372, 8625, 8626, 9031, 9032, 9139, 9140, 9967, 9968]
392;47;49;70;[274, 7371, 7372, 7893, 7894, 8119, 8120, 8373, 8374, 8627, 8628, 9033, 9034, 9141, 9142, 9985, 9986]
393;47;55;60;[280, 7373, 7374, 7895, 7896, 8121, 8122, 8375, 8376, 8629, 8630, 9035, 9036, 9143, 9144, 10005, 10006]
394;47;51;50;[276, 7375, 7376, 7897, 7898, 8123, 8124, 8377, 8378, 8631, 8632, 9037, 9038, 9145, 9146, 10027, 10028]
395;47;60;90;[989, 7377, 7378, 7899, 7900, 8125, 8126, 8379, 8380, 8633, 8634, 9039, 9040, 9147, 9148, 10045, 10046]
396;47;61;80;[990, 7379, 7380, 7901, 7902, 8127, 8128, 8381, 8382, 8635, 8636, 9041, 9042, 9149, 9150, 10063, 10064]
397;47;57;60;[986, 7381, 7382, 7903, 7904, 8129, 8130, 8383, 8384, 8637, 8638, 9043, 9044, 9151, 9152, 10081, 10082]
398;47;62;70;[991, 7383, 7384, 7905, 7906, 8131, 8132, 8385, 8386, 8639, 8640, 9045, 9046, 9153, 9154, 10099, 10100]
399;47;58;100;[987, 7385, 7386, 7907, 7908, 8133, 8134, 8387, 8388, 8641, 8642, 9047, 9048, 9155, 9156, 10121, 10122]
400;48;50;100;[283, 7409, 7410, 7717, 7718, 7911, 7912, 7929, 7930, 8137, 8138, 8295, 8296, 8451, 8452, 8607, 8608, 8801, 8802, 8975, 8976, 9179, 9180, 10141, 10142]
401;48;51;50;[284, 7411, 7412, 7719, 7720, 7913, 7914, 7931, 7932, 8139, 8140, 8297, 8298, 8453, 8454, 8609, 8610, 8803, 8804, 8977, 8978, 9181, 9182, 10161, 10162]
402;48;52;70;[285, 7413, 7414, 7721, 7722, 7915, 7916, 7933, 7934, 8141, 8142, 8299, 8300, 8455, 8456, 8611, 8612, 8805, 8806, 8979, 8980, 9183, 9184, 10179, 10180]
403;48;53;60;[286, 7415, 7416, 7723, 7724, 7917, 7918, 7935, 7936, 8143, 8144, 8301, 8302, 8457, 8458, 8613, 8614, 8807, 8808, 8981, 8982, 9185, 9186, 10197, 10198]
404;48;55;90;[288, 7417, 7418, 7725, 7726, 7919, 7920, 7937, 7938, 8145, 8146, 8303, 8304, 8459, 8460, 8615, 8616, 8809, 8810, 8983, 8984, 9187, 9188, 10213, 10214]
405;48;63;60;[1000, 7419, 7420, 7727, 7728, 7921, 7922, 7939, 7940, 8147, 8148, 8305, 8306, 8461, 8462, 8617, 8618, 8811, 8812, 8985, 8986, 9189, 9190, 10235, 10236]
406;48;64;100;[1001, 7421, 7422, 7729, 7730, 7923, 7924, 7941, 7942, 8149, 8150, 8307, 8308, 8463, 8464, 8619, 8620, 8813, 8814, 8987, 8988, 9191, 9192, 10253, 10254]
407;48;59;100;[996, 7423, 7424, 7731, 7732, 7925, 7926, 7943, 7944, 8151, 8152, 8309, 8310, 8465, 8466, 8621, 8622, 8815, 8816, 8989, 8990, 9193, 9194, 10275, 10276]
408;49;64;70;[297, 8235, 8236, 8727, 8728, 9693, 9694, 9815, 9816, 9987, 9988, 10295, 10296]
409;49;63;60;[296, 8237, 8238, 8729, 8730, 9695, 9696, 9817, 9818, 9989, 9990, 10317, 10318]
410;49;61;60;[294, 8239, 8240, 8731, 8732, 9697, 9698, 9819, 9820, 9991, 9992, 10335, 10336]
411;49;60;100;[293, 8241, 8242, 8733, 8734, 9699, 9700, 9821, 9822, 9993, 9994, 10353, 10354]
412;49;62;50;[295, 8243, 8244, 8735, 8736, 9701, 9702, 9823, 9824, 9995, 9996, 10371, 10372]
413;49;57;80;[290, 8245, 8246, 8737, 8738, 9703, 9704, 9825, 9826, 9997, 9998, 10393, 10394]
414;49;65;50;[1002, 8247, 8248, 8739, 8740, 9705, 9706, 9827, 9828, 9999, 10000, 10411, 10412]
415;49;68;100;[1005, 8249, 8250, 8741, 8742, 9707, 9708, 9829, 9830, 10001, 10002, 10429, 10430]
416;49;69;60;[1006, 8251, 8252, 8743, 8744, 9709, 9710, 9831, 9832, 10003, 10004, 10449, 10450]
417;50;64;50;[305, 8665, 8666, 9271, 9272, 9331, 9332, 9835, 9836, 10143, 10144, 10467, 10468]
418;50;59;100;[300, 8667, 8668, 9273, 9274, 9333, 9334, 9837, 9838, 10145, 10146, 10489, 10490]
419;50;63;50;[304, 8669, 8670, 9275, 9276, 9335, 9336, 9839, 9840, 10147, 10148, 10509, 10510]
420;50;60;100;[301, 8671, 8672, 9277, 9278, 9337, 9338, 9841, 9842, 10149, 10150, 10527, 10528]
421;50;62;100;[303, 8673, 8674, 9279, 9280, 9339, 9340, 9843, 9844, 10151, 10152, 10545, 10546]
422;50;69;90;[1011, 8675, 8676, 9281, 9282, 9341, 9342, 9845, 9846, 10153, 10154, 10567, 10568]
423;50;68;80;[1010, 8677, 8678, 9283, 9284, 9343, 9344, 9847, 9848, 10155, 10156, 10585, 10586]
424;50;65;60;[1007, 8679, 8680, 9285, 9286, 9345, 9346, 9849, 9850, 10157, 10158, 10605, 10606]
425;50;66;90;[1008, 8681, 8682, 9287, 9288, 9347, 9348, 9851, 9852, 10159, 10160, 10623, 10624]
426;51;63;70;[312, 9085, 9086, 9197, 9198, 9291, 9292, 10029, 10030, 10163, 10164, 10641, 10642]
427;51;58;100;[307, 9087, 9088, 9199, 9200, 9293, 9294, 10031, 10032, 10165, 10166, 10659, 10660]
428;51;64;70;[313, 9089, 9090, 9201, 9202, 9295, 9296, 10033, 10034, 10167, 10168, 10679, 10680]
429;51;59;100;[308, 9091, 9092, 9203, 9204, 9297, 9298, 10035, 10036, 10169, 10170, 10701, 10702]
430;51;65;100;[1012, 9093, 9094, 9205, 9206, 9299, 9300, 10037, 10038, 10171, 10172, 10721, 10722]
431;51;66;70;[1013, 9095, 9096, 9207, 9208, 9301, 9302, 10039, 10040, 10173, 10174, 10739, 10740]
432;51;68;100;[1015, 9097, 9098, 9209, 9210, 9303, 9304, 10041, 10042, 10175, 10176, 10757, 10758]
433;51;67;80;[1014, 9099, 9100, 9211, 9212, 9305, 9306, 10043, 10044, 10177, 10178, 10777, 10778]
434;52;57;100;[314, 8063, 8064, 8199, 8200, 8391, 8392, 9051, 9052, 9513, 9514, 9969, 9970, 10181, 10182, 10797, 10798]
435;52;59;100;[316, 8065, 8066, 8201, 8202, 8393, 8394, 9053, 9054, 9515, 9516, 9971, 9972, 10183, 10184, 10815, 10816]
436;52;58;80;[315, 8067, 8068, 8203, 8204, 8395, 8396, 9055, 9056, 9517, 9518, 9973, 9974, 10185, 10186, 10835, 10836]
437;52;64;60;[321, 8069, 8070, 8205, 8206, 8397, 8398, 9057, 9058, 9519, 9520, 9975, 9976, 10187, 10188, 10855, 10856]
438;52;60;60;[317, 8071, 8072, 8207, 8208, 8399, 8400, 9059, 9060, 9521, 9522, 9977, 9978, 10189, 10190, 10877, 10878]
439;52;65;100;[1017, 8073, 8074, 8209, 8210, 8401, 8402, 9061, 9062, 9523, 9524, 9979, 9980, 10191, 10192, 10895, 10896]
440;52;67;70;[1019, 8075, 8076, 8211, 8212, 8403, 8404, 9063, 9064, 9525, 9526, 9981, 9982, 10193, 10194, 10913, 10914]
441;52;66;50;[1018, 8077, 8078, 8213, 8214, 8405, 8406, 9065, 9066, 9527, 9528, 9983, 9984, 10195, 10196, 10933, 10934]
442;53;63;100;[328, 8047, 8048, 8571, 8572, 8747, 8748, 8899, 8900, 9069, 9070, 9255, 9256, 9473, 9474, 9855, 9856, 10199, 10200, 10951, 10952]
443;53;57;90;[322, 8049, 8050, 8573, 8574, 8749, 8750, 8901, 8902, 9071, 9072, 9257, 9258, 9475, 9476, 9857, 9858, 10201, 10202, 10969, 10970]
444;53;60;70;[325, 8051, 8052, 8575, 8576, 8751, 8752, 8903, 8904, 9073, 9074, 9259, 9260, 9477, 9478, 9859, 9860, 10203, 10204, 10987, 10988]
445;53;59;70;[324, 8053, 8054, 8577, 8578, 8753, 8754, 8905, 8906, 9075, 9076, 9261, 9262, 9479, 9480, 9861, 9862, 10205, 10206, 11005, 11006]
446;53;68;60;[1025, 8055, 8056, 8579, 8580, 8755, 8756, 8907, 8908, 9077, 9078, 9263, 9264, 9481, 9482, 9863, 9864, 10207, 10208, 11025, 11026]
447;53;65;70;[1022, 8057, 8058, 8581, 8582, 8757, 8758, 8909, 8910, 9079, 9080, 9265, 9266, 9483, 9484, 9865, 9866, 10209, 10210, 11045, 11046]
448;53;69;50;[1026, 8059, 8060, 8583, 8584, 8759, 8760, 8911, 8912, 9081, 9082, 9267, 9268, 9485, 9486, 9867, 9868, 10211, 10212, 11063, 11064]
449;54;58;70;[331, 8023, 8024, 8175, 8176, 8409, 8410, 8547, 8548, 8685, 8686, 8875, 8876, 9351, 9352, 9489, 9490, 9669, 9670, 9791, 9792, 11081, 11082]
450;54;60;100;[333, 8025, 8026, 8177, 8178, 8411, 8412, 8549, 8550, 8687, 8688, 8877, 8878, 9353, 9354, 9491, 9492, 9671, 9672, 9793, 9794, 11101, 11102]
451;54;57;60;[330, 8027, 8028, 8179, 8180, 8413, 8414, 8551, 8552, 8689, 8690, 8879, 8880, 9355, 9356, 9493, 9494, 9673, 9674, 9795, 9796, 11119, 11120]
452;54;63;80;[336, 8029, 8030, 8181, 8182, 8415, 8416, 8553, 8554, 8691, 8692, 8881, 8882, 9357, 9358, 9495, 9496, 9675, 9676, 9797, 9798, 11137, 11138]
453;54;59;100;[332, 8031, 8032, 8183, 8184, 8417, 8418, 8555, 8556, 8693, 8694, 8883, 8884, 9359, 9360, 9497, 9498, 9677, 9678, 9799, 9800, 11155, 11156]
454;54;61;50;[334, 8033, 8034, 8185, 8186, 8419, 8420, 8557, 8558, 8695, 8696, 8885, 8886, 9361, 9362, 9499, 9500, 9679, 9680, 9801, 9802, 11175, 11176]
455;54;69;90;[1031, 8035, 8036, 8187, 8188, 8421, 8422, 8559, 8560, 8697, 8698, 8887, 8888, 9363, 9364, 9501, 9502, 9681, 9682, 9803, 9804, 11193, 11194]
456;54;68;70;[1030, 8037, 8038, 8189, 8190, 8423, 8424, 8561, 8562, 8699, 8700, 8889, 8890, 9365, 9366, 9503, 9504, 9683, 9684, 9805, 9806, 11211, 11212]
457;54;67;100;[1029, 8039, 8040, 8191, 8192, 8425, 8426, 8563, 8564, 8701, 8702, 8891, 8892, 9367, 9368, 9505, 9506, 9685, 9686, 9807, 9808, 11231, 11232]
458;54;66;70;[1028, 8041, 8042, 8193, 8194, 8427, 8428, 8565, 8566, 8703, 8704, 8893, 8894, 9369, 9370, 9507, 9508, 9687, 9688, 9809, 9810, 11251, 11252]
459;54;65;100;[1027, 8043, 8044, 8195, 8196, 8429, 8430, 8567, 8568, 8705, 8706, 8895, 8896, 9371, 9372, 9509, 9510, 9689, 9690, 9811, 9812, 11269, 11270]
460;55;64;80;[345, 8255, 8256, 8525, 8526, 8915, 8916, 9215, 9216, 9309, 9310, 9531, 9532, 9629, 9630, 9871, 9872, 10007, 10008, 10215, 10216, 11287, 11288]
461;55;62;60;[343, 8257, 8258, 8527, 8528, 8917, 8918, 9217, 9218, 9311, 9312, 9533, 9534, 9631, 9632, 9873, 9874, 10009, 10010, 10217, 10218, 11309, 11310]
462;55;57;70;[338, 8259, 8260, 8529, 8530, 8919, 8920, 9219, 9220, 9313, 9314, 9535, 9536, 9633, 9634, 9875, 9876, 10011, 10012, 10219, 10220, 11331, 11332]
463;55;59;50;[340, 8261, 8262, 8531, 8532, 8921, 8922, 9221, 9222, 9315, 9316, 9537, 9538, 9635, 9636, 9877, 9878, 10013, 10014, 10221, 10222, 11349, 11350]
464;55;63;70;[344, 8263, 8264, 8533, 8534, 8923, 8924, 9223, 9224, 9317, 9318, 9539, 9540, 9637, 9638, 9879, 9880, 10015, 10016, 10223, 10224, 11369, 11370]
465;55;68;70;[1035, 8265, 8266, 8535, 8536, 8925, 8926, 9225, 9226, 9319, 9320, 9541, 9542, 9639, 9640, 9881, 9882, 10017, 10018, 10225, 10226, 11387, 11388]
466;55;66;80;[1033, 8267, 8268, 8537, 8538, 8927, 8928, 9227, 9228, 9321, 9322, 9543, 9544, 9641, 9642, 9883, 9884, 10019, 10020, 10227, 10228, 11407, 11408]
467;55;67;80;[1034, 8269, 8270, 8539, 8540, 8929, 8930, 9229, 9230, 9323, 9324, 9545, 9546, 9643, 9644, 9885, 9886, 10021, 10022, 10229, 10230, 11425, 11426]
468;55;65;50;[1032, 8271, 8272, 8541, 8542, 8931, 8932, 9231, 9232, 9325, 9326, 9547, 9548, 9645, 9646, 9887, 9888, 10023, 10024, 10231, 10232, 11445, 11446]
469;55;69;50;[1036, 8273, 8274, 8543, 8544, 8933, 8934, 9233, 9234, 9327, 9328, 9549, 9550, 9647, 9648, 9889, 9890, 10025, 10026, 10233, 10234, 11463, 11464]
470;56;62;70;[351, 8081, 8082, 8217, 8218, 8433, 8434, 8709, 8710, 8857, 8858, 9237, 9238, 9553, 9554, 9651, 9652, 11481, 11482]
471;56;64;70;[353, 8083, 8084, 8219, 8220, 8435, 8436, 8711, 8712, 8859, 8860, 9239, 9240, 9555, 9556, 9653, 9654, 11503, 11504]
472;56;58;70;[347, 8085, 8086, 8221, 8222, 8437, 8438, 8713, 8714, 8861, 8862, 9241, 9242, 9557, 9558, 9655, 9656, 11525, 11526]
473;56;57;90;[346, 8087, 8088, 8223, 8224, 8439, 8440, 8715, 8716, 8863, 8864, 9243, 9244, 9559, 9560, 9657, 9658, 11545, 11546]
474;56;61;100;[350, 8089, 8090, 8225, 8226, 8441, 8442, 8717, 8718, 8865, 8866, 9245, 9246, 9561, 9562, 9659, 9660, 11563, 11564]
475;56;67;80;[1039, 8091, 8092, 8227, 8228, 8443, 8444, 8719, 8720, 8867, 8868, 9247, 9248, 9563, 9564, 9661, 9662, 11581, 11582]
476;56;66;100;[1038, 8093, 8094, 8229, 8230, 8445, 8446, 8721, 8722, 8869, 8870, 9249, 9250, 9565, 9566, 9663, 9664, 11601, 11602]
477;56;65;100;[1037, 8095, 8096, 8231, 8232, 8447, 8448, 8723, 8724, 8871, 8872, 9251, 9252, 9567, 9568, 9665, 9666, 11619, 11620]
478;57;68;50;[357, 9455, 9456, 9571, 9572, 9773, 9774, 10083, 10084, 10395, 10396, 10799, 10800, 10971, 10972, 11121, 11122, 11333, 11334, 11547, 11548, 11637, 11638]
479;57;65;100;[354, 9457, 9458, 9573, 9574, 9775, 9776, 10085, 10086, 10397, 10398, 10801, 10802, 10973, 10974, 11123, 11124, 11335, 11336, 11549, 11550, 11657, 11658]
480;57;67;90;[356, 9459, 9460, 9575, 9576, 9777, 9778, 10087, 10088, 10399, 10400, 10803, 10804, 10975, 10976, 11125, 11126, 11337, 11338, 11551, 11552, 11675, 11676]
481;57;69;90;[358, 9461, 9462, 9577, 9578, 9779, 9780, 10089, 10090, 10401, 10402, 10805, 10806, 10977, 10978, 11127, 11128, 11339, 11340, 11553, 11554, 11695, 11696]
482;57;70;70;[1042, 9463, 9464, 9579, 9580, 9781, 9782, 10091, 10092, 10403, 10404, 10807, 10808, 10979, 10980, 11129, 11130, 11341, 11342, 11555, 11556, 11713, 11714]
483;57;73;60;[1045, 9465, 9466, 9581, 9582, 9783, 9784, 10093, 10094, 10405, 10406, 10809, 10810, 10981, 10982, 11131, 11132, 11343, 11344, 11557, 11558, 11731, 11732]
484;57;74;90;[1046, 9467, 9468, 9583, 9584, 9785, 9786, 10095, 10096, 10407, 10408, 10811, 10812, 10983, 10984, 11133, 11134, 11345, 11346, 11559, 11560, 11747, 11748]
485;57;72;100;[1044, 9469, 9470, 9585, 9586, 9787, 9788, 10097, 10098, 10409, 10410, 10813, 10814, 10985, 10986, 11135, 11136, 11347, 11348, 11561, 11562, 11767, 11768]
486;58;68;90;[362, 9435, 9436, 9735, 9736, 9893, 9894, 10123, 10124, 10661, 10662, 10837, 10838, 11083, 11084, 11527, 11528, 11785, 11786]
487;58;65;60;[359, 9437, 9438, 9737, 9738, 9895, 9896, 10125, 10126, 10663, 10664, 10839, 10840, 11085, 11086, 11529, 11530, 11805, 11806]
488;58;67;70;[361, 9439, 9440, 9739, 9740, 9897, 9898, 10127, 10128, 10665, 10666, 10841, 10842, 11087, 11088, 11531, 11532, 11823, 11824]
489;58;69;100;[363, 9441, 9442, 9741, 9742, 9899, 9900, 10129, 10130, 10667, 10668, 10843, 10844, 11089, 11090, 11533, 11534, 11843, 11844]
490;58;72;70;[1049, 9443, 9444, 9743, 9744, 9901, 9902, 10131, 10132, 10669, 10670, 10845, 10846, 11091, 11092, 11535, 11536, 11861, 11862]
491;58;74;100;[1051, 9445, 9446, 9745, 9746, 9903, 9904, 10133, 10134, 10671, 10672, 10847, 10848, 11093, 11094, 11537, 11538, 11879, 11880]
492;58;70;80;[1047, 9447, 9448, 9747, 9748, 9905, 9906, 10135, 10136, 10673, 10674, 10849, 10850, 11095, 11096, 11539, 11540, 11899, 11900]
493;58;73;50;[1050, 9449, 9450, 9749, 9750, 9907, 9908, 10137, 10138, 10675, 10676, 10851, 10852, 11097, 11098, 11541, 11542, 11917, 11918]
494;58;71;60;[1048, 9451, 9452, 9751, 9752, 9909, 9910, 10139, 10140, 10677, 10678, 10853, 10854, 11099, 11100, 11543, 11544, 11933, 11934]
495;59;66;50;[365, 9415, 9416, 9913, 9914, 10277, 10278, 10491, 10492, 10703, 10704, 10817, 10818, 11007, 11008, 11157, 11158, 11351, 11352, 11949, 11950]
496;59;69;90;[368, 9417, 9418, 9915, 9916, 10279, 10280, 10493, 10494, 10705, 10706, 10819, 10820, 11009, 11010, 11159, 11160, 11353, 11354, 11967, 11968]
497;59;68;50;[367, 9419, 9420, 9917, 9918, 10281, 10282, 10495, 10496, 10707, 10708, 10821, 10822, 11011, 11012, 11161, 11162, 11355, 11356, 11985, 11986]
498;59;65;100;[364, 9421, 9422, 9919, 9920, 10283, 10284, 10497, 10498, 10709, 10710, 10823, 10824, 11013, 11014, 11163, 11164, 11357, 11358, 12005, 12006]
499;59;72;100;[1054, 9423, 9424, 9921, 9922, 10285, 10286, 10499, 10500, 10711, 10712, 10825, 10826, 11015, 11016, 11165, 11166, 11359, 11360, 12023, 12024]
500;59;74;100;[1056, 9425, 9426, 9923, 9924, 10287, 10288, 10501, 10502, 10713, 10714, 10827, 10828, 11017, 11018, 11167, 11168, 11361, 11362, 12041, 12042]
501;59;70;90;[1052, 9427, 9428, 9925, 9926, 10289, 10290, 10503, 10504, 10715, 10716, 10829, 10830, 11019, 11020, 11169, 11170, 11363, 11364, 12061, 12062]
502;59;73;100;[1055, 9429, 9430, 9927, 9928, 10291, 10292, 10505, 10506, 10717, 10718, 10831, 10832, 11021, 11022, 11171, 11172, 11365, 11366, 12079, 12080]
503;59;71;50;[1053, 9431, 9432, 9929, 9930, 10293, 10294, 10507, 10508, 10719, 10720, 10833, 10834, 11023, 11024, 11173, 11174, 11367, 11368, 12095, 12096]
504;60;66;90;[370, 9755, 9756, 9951, 9952, 10047, 10048, 10355, 10356, 10529, 10530, 10879, 10880, 10989, 10990, 11103, 11104, 12111, 12112]
505;60;67;60;[371, 9757, 9758, 9953, 9954, 10049, 10050, 10357, 10358, 10531, 10532, 10881, 10882, 10991, 10992, 11105, 11106, 12129, 12130]
506;60;69;50;[373, 9759, 9760, 9955, 9956, 10051, 10052, 10359, 10360, 10533, 10534, 10883, 10884, 10993, 10994, 11107, 11108, 12149, 12150]
507;60;65;80;[369, 9761, 9762, 9957, 9958, 10053, 10054, 10361, 10362, 10535, 10536, 10885, 10886, 10995, 10996, 11109, 11110, 12167, 12168]
508;60;68;50;[372, 9763, 9764, 9959, 9960, 10055, 10056, 10363, 10364, 10537, 10538, 10887, 10888, 10997, 10998, 11111, 11112, 12185, 12186]
509;60;74;80;[1061, 9765, 9766, 9961, 9962, 10057, 10058, 10365, 10366, 10539, 10540, 10889, 10890, 10999, 11000, 11113, 11114, 12205, 12206]
510;60;73;60;[1060, 9767, 9768, 9963, 9964, 10059, 10060, 10367, 10368, 10541, 10542, 10891, 10892, 11001, 11002, 11115, 11116, 12225, 12226]
511;60;70;50;[1057, 9769, 9770, 9965, 9966, 10061, 10062, 10369, 10370, 10543, 10544, 10893, 10894, 11003, 11004, 11117, 11118, 12241, 12242]
512;61;68;90;[377, 9375, 9376, 10065, 10066, 10337, 10338, 11177, 11178, 11565, 11566, 12259, 12260]
513;61;66;60;[375, 9377, 9378, 10067, 10068, 10339, 10340, 11179, 11180, 11567, 11568, 12279, 12280]
514;61;65;100;[374, 9379, 9380, 10069, 10070, 10341, 10342, 11181, 11182, 11569, 11570, 12297, 12298]
515;61;67;80;[376, 9381, 9382, 10071, 10072, 10343, 10344, 11183, 11184, 11571, 11572, 12315, 12316]
516;61;72;60;[1064, 9383, 9384, 10073, 10074, 10345, 10346, 11185, 11186, 11573, 11574, 12335, 12336]
517;61;70;100;[1062, 9385, 9386, 10075, 10076, 10347, 10348, 11187, 11188, 11575, 11576, 12353, 12354]
518;61;71;90;[1063, 9387, 9388, 10077, 10078, 10349, 10350, 11189, 11190, 11577, 11578, 12371, 12372]
519;61;74;60;[1066, 9389, 9390, 10079, 10080, 10351, 10352, 11191, 11192, 11579, 11580, 12387, 12388]
520;62;65;80;[379, 10101, 10102, 10373, 10374, 10547, 10548, 11311, 11312, 11483, 11484, 12407, 12408]
521;62;66;90;[380, 10103, 10104, 10375, 10376, 10549, 10550, 11313, 11314, 11485, 11486, 12425, 12426]
522;62;69;100;[383, 10105, 10106, 10377, 10378, 10551, 10552, 11315, 11316, 11487, 11488, 12443, 12444]
523;62;67;100;[381, 10107, 10108, 10379, 10380, 10553, 10554, 11317, 11318, 11489, 11490, 12461, 12462]
524;62;68;60;[382, 10109, 10110, 10381, 10382, 10555, 10556, 11319, 11320, 11491, 11492, 12481, 12482]
525;62;70;80;[1067, 10111, 10112, 10383, 10384, 10557, 10558, 11321, 11322, 11493, 11494, 12501, 12502]
526;62;73;60;[1070, 10113, 10114, 10385, 10386, 10559, 10560, 11323, 11324, 11495, 11496, 12519, 12520]
527;62;71;100;[1068, 10115, 10116, 10387, 10388, 10561, 10562, 11325, 11326, 11497, 11498, 12535, 12536]
528;62;72;60;[1069, 10117, 10118, 10389, 10390, 10563, 10564, 11327, 11328, 11499, 11500, 12551, 12552]
529;62;74;60;[1071, 10119, 10120, 10391, 10392, 10565, 10566, 11329, 11330, 11501, 11502, 12569, 12570]
530;63;68;80;[387, 9589, 9590, 9933, 9934, 10237, 10238, 10319, 10320, 10511, 10512, 10643, 10644, 10953, 10954, 11139, 11140, 11371, 11372, 12589, 12590]
531;63;65;90;[384, 9591, 9592, 9935, 9936, 10239, 10240, 10321, 10322, 10513, 10514, 10645, 10646, 10955, 10956, 11141, 11142, 11373, 11374, 12609, 12610]
532;63;69;70;[388, 9593, 9594, 9937, 9938, 10241, 10242, 10323, 10324, 10515, 10516, 10647, 10648, 10957, 10958, 11143, 11144, 11375, 11376, 12627, 12628]
533;63;66;50;[385, 9595, 9596, 9939, 9940, 10243, 10244, 10325, 10326, 10517, 10518, 10649, 10650, 10959, 10960, 11145, 11146, 11377, 11378, 12645, 12646]
534;63;67;90;[386, 9597, 9598, 9941, 9942, 10245, 10246, 10327, 10328, 10519, 10520, 10651, 10652, 10961, 10962, 11147, 11148, 11379, 11380, 12663, 12664]
535;63;70;90;[1072, 9599, 9600, 9943, 9944, 10247, 10248, 10329, 10330, 10521, 10522, 10653, 10654, 10963, 10964, 11149, 11150, 11381, 11382, 12683, 12684]
536;63;73;90;[1075, 9601, 9602, 9945, 9946, 10249, 10250, 10331, 10332, 10523, 10524, 10655, 10656, 10965, 10966, 11151, 11152, 11383, 11384, 12701, 12702]
537;63;74;80;[1076, 9603, 9604, 9947, 9948, 10251, 10252, 10333, 10334, 10525, 10526, 10657, 10658, 10967, 10968, 11153, 11154, 11385, 11386, 12717, 12718]
538;64;68;80;[392, 9393, 9394, 9607, 9608, 9713, 9714, 10255, 10256, 10297, 10298, 10469, 10470, 10681, 10682, 10857, 10858, 11289, 11290, 11505, 11506, 12737, 12738]
539;64;69;100;[393, 9395, 9396, 9609, 9610, 9715, 9716, 10257, 10258, 10299, 10300, 10471, 10472, 10683, 10684, 10859, 10860, 11291, 11292, 11507, 11508, 12757, 12758]
540;64;67;70;[391, 9397, 9398, 9611, 9612, 9717, 9718, 10259, 10260, 10301, 10302, 10473, 10474, 10685, 10686, 10861, 10862, 11293, 11294, 11509, 11510, 12775, 12776]
541;64;66;100;[390, 9399, 9400, 9613, 9614, 9719, 9720, 10261, 10262, 10303, 10304, 10475, 10476, 10687, 10688, 10863, 10864, 11295, 11296, 11511, 11512, 12795, 12796]
542;64;65;80;[389, 9401, 9402, 9615, 9616, 9721, 9722, 10263, 10264, 10305, 10306, 10477, 10478, 10689, 10690, 10865, 10866, 11297, 11298, 11513, 11514, 12813, 12814]
543;64;72;50;[1079, 9403, 9404, 9617, 9618, 9723, 9724, 10265, 10266, 10307, 10308, 10479, 10480, 10691, 10692, 10867, 10868, 11299, 11300, 11515, 11516, 12831, 12832]
544;64;74;100;[1081, 9405, 9406, 9619, 9620, 9725, 9726, 10267, 10268, 10309, 10310, 10481, 10482, 10693, 10694, 10869, 10870, 11301, 11302, 11517, 11518, 12849, 12850]
545;64;70;60;[1077, 9407, 9408, 9621, 9622, 9727, 9728, 10269, 10270, 10311, 10312, 10483, 10484, 10695, 10696, 10871, 10872, 11303, 11304, 11519, 11520, 12869, 12870]
546;64;73;90;[1080, 9409, 9410, 9623, 9624, 9729, 9730, 10271, 10272, 10313, 10314, 10485, 10486, 10697, 10698, 10873, 10874, 11305, 11306, 11521, 11522, 12887, 12888]
