id;depart;arrivee;demand_business;demand_family;list_itineraires
1691;28;48;8;30;[1691, 8257, 8258, 8277, 8278, 8299, 8300, 8323, 8324, 8367, 8368, 8399, 8400, 8423, 8424, 8449, 8450]
1692;28;49;2;50;[1692, 8279, 8280, 8307, 8308, 8325, 8326, 8345, 8346, 8365, 8366, 8379, 8380, 8403, 8404, 8425, 8426, 8455, 8456]
1693;28;50;2;40;[1693, 8259, 8260, 8281, 8282, 8303, 8304, 8327, 8328, 8351, 8352, 8369, 8370, 8429, 8430, 8451, 8452]
1694;29;43;8;35;[1694, 8483, 8484, 8531, 8532, 8565, 8566, 8605, 8606, 8647, 8648]
1695;29;44;6;60;[1695, 8505, 8506, 8549, 8550, 8567, 8568, 8603, 8604, 8649, 8650]
1696;29;45;6;35;[1696, 8507, 8508, 8573, 8574, 8583, 8584, 8601, 8602, 8633, 8634, 8651, 8652]
1697;29;46;6;30;[1697, 8481, 8482, 8527, 8528, 8579, 8580, 8609, 8610, 8627, 8628, 8655, 8656]
1698;29;47;10;45;[1698, 8473, 8474, 8497, 8498, 8523, 8524, 8551, 8552, 8585, 8586, 8611, 8612, 8625, 8626, 8653, 8654]
1699;29;48;2;45;[1699, 8477, 8478, 8499, 8500, 8525, 8526, 8569, 8570, 8577, 8578, 8629, 8630, 8645, 8646]
1700;29;49;8;30;[1700, 8475, 8476, 8501, 8502, 8533, 8534, 8547, 8548, 8581, 8582, 8607, 8608, 8635, 8636]
1701;29;50;2;30;[1701, 8479, 8480, 8503, 8504, 8529, 8530, 8553, 8554, 8571, 8572, 8631, 8632]
1702;30;51;4;30;[1702, 8685, 8686, 8727, 8728, 8751, 8752, 8761, 8762, 8789, 8790, 8809, 8810, 8835, 8836, 8853, 8854]
1703;30;52;10;60;[1703, 8707, 8708, 8725, 8726, 8837, 8838]
1704;30;53;6;55;[1704, 8687, 8688, 8731, 8732, 8763, 8764, 8791, 8792, 8833, 8834, 8857, 8858]
1705;30;54;2;60;[1705, 8683, 8684, 8709, 8710, 8765, 8766, 8785, 8786, 8807, 8808, 8827, 8828, 8861, 8862]
1706;30;55;10;35;[1706, 8679, 8680, 8755, 8756, 8767, 8768, 8783, 8784, 8805, 8806, 8829, 8830, 8851, 8852]
1707;30;56;8;55;[1707, 8689, 8690, 8705, 8706, 8729, 8730, 8749, 8750, 8759, 8760, 8787, 8788, 8831, 8832, 8859, 8860]
1708;30;57;10;60;[1708, 8681, 8682, 8733, 8734, 8753, 8754, 8811, 8812, 8855, 8856]
1709;31;51;6;50;[1709, 8891, 8892, 8917, 8918, 8937, 8938, 8963, 8964, 8987, 8988, 8999, 9000, 9023, 9024, 9063, 9064]
1710;31;52;2;50;[1710, 8909, 8910, 8945, 8946, 8961, 8962, 8981, 8982, 8995, 8996, 9065, 9066]
1711;31;53;8;50;[1711, 8919, 8920, 8943, 8944, 8967, 8968, 9025, 9026, 9045, 9046, 9061, 9062]
1712;31;54;4;55;[1712, 8985, 8986, 9019, 9020, 9039, 9040, 9055, 9056]
1713;31;55;4;55;[1713, 8895, 8896, 8911, 8912, 8941, 8942, 8983, 8984, 9001, 9002, 9017, 9018, 9057, 9058]
1714;31;56;8;30;[1714, 8889, 8890, 8915, 8916, 8935, 8936, 8965, 8966, 8989, 8990, 9021, 9022, 9043, 9044, 9059, 9060]
1715;31;57;2;35;[1715, 8893, 8894, 8913, 8914, 8939, 8940, 8969, 8970, 8991, 8992, 8997, 8998, 9041, 9042]
1716;32;51;4;55;[1716, 9093, 9094, 9119, 9120, 9143, 9144, 9185, 9186, 9207, 9208, 9219, 9220, 9241, 9242, 9267, 9268]
1717;32;52;4;35;[1717, 9101, 9102, 9117, 9118, 9137, 9138, 9165, 9166, 9237, 9238, 9269, 9270]
1718;32;53;4;55;[1718, 9099, 9100, 9123, 9124, 9187, 9188, 9265, 9266]
1719;32;54;10;30;[1719, 9141, 9142, 9167, 9168, 9183, 9184, 9217, 9218, 9259, 9260]
1720;32;55;10;40;[1720, 9097, 9098, 9139, 9140, 9179, 9180, 9211, 9212, 9215, 9216, 9243, 9244, 9261, 9262]
1721;32;56;8;30;[1721, 9091, 9092, 9121, 9122, 9145, 9146, 9163, 9164, 9189, 9190, 9205, 9206, 9263, 9264]
1722;32;57;10;60;[1722, 9095, 9096, 9125, 9126, 9147, 9148, 9181, 9182, 9209, 9210, 9221, 9222, 9239, 9240]
1723;33;51;10;30;[1723, 9297, 9298, 9319, 9320, 9341, 9342, 9367, 9368, 9389, 9390, 9419, 9420, 9441, 9442, 9467, 9468, 9489, 9490, 9507, 9508]
1724;33;52;6;60;[1724, 9349, 9350, 9361, 9362, 9387, 9388, 9437, 9438, 9469, 9470]
1725;33;53;8;30;[1725, 9299, 9300, 9347, 9348, 9393, 9394, 9405, 9406, 9465, 9466, 9491, 9492, 9511, 9512]
1726;33;54;2;45;[1726, 9295, 9296, 9365, 9366, 9399, 9400, 9417, 9418, 9459, 9460, 9485, 9486, 9515, 9516]
1727;33;55;4;50;[1727, 9291, 9292, 9323, 9324, 9345, 9346, 9363, 9364, 9415, 9416, 9443, 9444, 9461, 9462, 9483, 9484, 9505, 9506]
1728;33;56;6;60;[1728, 9301, 9302, 9317, 9318, 9339, 9340, 9369, 9370, 9391, 9392, 9403, 9404, 9463, 9464, 9487, 9488, 9513, 9514]
1729;33;57;6;45;[1729, 9293, 9294, 9321, 9322, 9343, 9344, 9371, 9372, 9395, 9396, 9401, 9402, 9421, 9422, 9439, 9440, 9509, 9510]
1730;34;51;4;55;[1730, 9545, 9546, 9571, 9572, 9593, 9594, 9619, 9620, 9645, 9646, 9667, 9668, 9693, 9694, 9711, 9712, 9733, 9734]
1731;34;52;10;55;[1731, 9553, 9554, 9565, 9566, 9611, 9612, 9641, 9642, 9695, 9696, 9715, 9716]
1732;34;53;8;50;[1732, 9551, 9552, 9595, 9596, 9621, 9622, 9631, 9632, 9691, 9692, 9713, 9714, 9735, 9736]
1733;34;54;2;50;[1733, 9569, 9570, 9591, 9592, 9625, 9626, 9665, 9666, 9685, 9686, 9719, 9720, 9737, 9738]
1734;34;55;6;40;[1734, 9549, 9550, 9567, 9568, 9587, 9588, 9613, 9614, 9647, 9648, 9663, 9664, 9687, 9688, 9709, 9710, 9739, 9740]
1735;34;56;4;45;[1735, 9543, 9544, 9573, 9574, 9597, 9598, 9617, 9618, 9629, 9630, 9689, 9690, 9717, 9718, 9731, 9732]
1736;34;57;2;45;[1736, 9547, 9548, 9575, 9576, 9589, 9590, 9615, 9616, 9627, 9628, 9643, 9644, 9669, 9670]
1737;35;51;8;35;[1737, 9769, 9770, 9791, 9792, 9821, 9822, 9841, 9842, 9863, 9864, 9911, 9912, 9931, 9932, 9959, 9960, 9977, 9978, 10003, 10004]
1738;35;52;8;45;[1738, 9799, 9800, 9813, 9814, 9857, 9858, 9885, 9886, 9935, 9936, 9961, 9962, 9999, 10000]
1739;35;53;4;30;[1739, 9771, 9772, 9797, 9798, 9823, 9824, 9897, 9898, 9933, 9934, 9957, 9958, 9979, 9980]
1740;35;54;2;40;[1740, 9767, 9768, 9861, 9862, 9887, 9888, 9891, 9892, 9909, 9910, 9939, 9940, 9951, 9952, 9981, 9982]
1741;35;55;10;50;[1741, 9763, 9764, 9795, 9796, 9815, 9816, 9845, 9846, 9859, 9860, 9907, 9908, 9929, 9930, 9953, 9954, 9983, 9984, 10005, 10006]
1742;35;56;2;30;[1742, 9773, 9774, 9789, 9790, 9819, 9820, 9839, 9840, 9865, 9866, 9883, 9884, 9895, 9896, 9937, 9938, 9955, 9956, 9975, 9976]
1743;35;57;6;30;[1743, 9765, 9766, 9793, 9794, 9817, 9818, 9843, 9844, 9867, 9868, 9893, 9894, 9913, 9914, 10001, 10002]
1744;36;58;8;45;[1744, 10039, 10040, 10063, 10064, 10161, 10162, 10181, 10182, 10241, 10242]
1745;36;59;8;30;[1745, 10031, 10032, 10053, 10054, 10109, 10110, 10125, 10126, 10143, 10144, 10159, 10160, 10177, 10178, 10217, 10218, 10245, 10246]
1746;36;60;4;45;[1746, 10037, 10038, 10055, 10056, 10077, 10078, 10111, 10112, 10147, 10148, 10163, 10164, 10187, 10188, 10203, 10204, 10259, 10260]
1747;36;61;4;55;[1747, 10035, 10036, 10059, 10060, 10085, 10086, 10101, 10102, 10185, 10186, 10199, 10200, 10219, 10220, 10265, 10266]
1748;36;62;6;55;[1748, 10033, 10034, 10061, 10062, 10081, 10082, 10107, 10108, 10123, 10124, 10149, 10150, 10155, 10156, 10183, 10184, 10197, 10198, 10223, 10224, 10257, 10258]
1749;36;63;2;60;[1749, 10057, 10058, 10079, 10080, 10103, 10104, 10145, 10146, 10153, 10154, 10205, 10206, 10221, 10222, 10243, 10244, 10261, 10262]
1750;36;64;8;50;[1750, 10029, 10030, 10083, 10084, 10105, 10106, 10127, 10128, 10157, 10158, 10179, 10180, 10201, 10202, 10225, 10226, 10239, 10240, 10263, 10264]
1751;37;58;8;30;[1751, 10293, 10294, 10337, 10338, 10451, 10452, 10471, 10472, 10489, 10490]
1752;37;59;2;50;[1752, 10285, 10286, 10309, 10310, 10333, 10334, 10361, 10362, 10377, 10378, 10401, 10402, 10449, 10450, 10467, 10468, 10493, 10494]
1753;37;60;6;60;[1753, 10291, 10292, 10313, 10314, 10329, 10330, 10363, 10364, 10385, 10386, 10429, 10430, 10453, 10454, 10477, 10478]
1754;37;61;10;30;[1754, 10289, 10290, 10353, 10354, 10391, 10392, 10403, 10404, 10425, 10426, 10475, 10476]
1755;37;62;6;40;[1755, 10287, 10288, 10315, 10316, 10331, 10332, 10359, 10360, 10375, 10376, 10383, 10384, 10407, 10408, 10423, 10424, 10445, 10446, 10473, 10474]
1756;37;63;10;40;[1756, 10311, 10312, 10335, 10336, 10355, 10356, 10387, 10388, 10405, 10406, 10431, 10432, 10443, 10444, 10491, 10492]
1757;37;64;8;30;[1757, 10283, 10284, 10327, 10328, 10357, 10358, 10379, 10380, 10389, 10390, 10409, 10410, 10427, 10428, 10447, 10448, 10469, 10470, 10487, 10488]
1758;38;58;10;60;[1758, 10561, 10562, 10577, 10578, 10633, 10634, 10645, 10646, 10681, 10682]
1759;38;59;6;60;[1759, 10515, 10516, 10533, 10534, 10553, 10554, 10583, 10584, 10609, 10610, 10629, 10630, 10643, 10644, 10679, 10680]
1760;38;60;10;55;[1760, 10537, 10538, 10559, 10560, 10581, 10582, 10611, 10612, 10625, 10626, 10647, 10648, 10663, 10664, 10683, 10684]
1761;38;61;10;45;[1761, 10557, 10558, 10585, 10586, 10601, 10602, 10669, 10670, 10685, 10686]
1762;38;62;6;45;[1762, 10513, 10514, 10539, 10540, 10555, 10556, 10607, 10608, 10627, 10628, 10639, 10640, 10661, 10662, 10687, 10688]
1763;38;63;6;60;[1763, 10535, 10536, 10579, 10580, 10603, 10604, 10631, 10632, 10637, 10638, 10665, 10666]
1764;38;64;4;35;[1764, 10517, 10518, 10551, 10552, 10605, 10606, 10623, 10624, 10641, 10642, 10667, 10668]
1765;39;58;2;50;[1765, 10731, 10732, 10761, 10762, 10783, 10784, 10831, 10832, 10851, 10852, 10869, 10870, 10893, 10894]
1766;39;59;6;60;[1766, 10737, 10738, 10757, 10758, 10775, 10776, 10787, 10788, 10829, 10830, 10847, 10848, 10873, 10874, 10891, 10892]
1767;39;60;2;30;[1767, 10707, 10708, 10735, 10736, 10753, 10754, 10781, 10782, 10815, 10816, 10833, 10834, 10857, 10858, 10895, 10896]
1768;39;61;4;35;[1768, 10715, 10716, 10739, 10740, 10779, 10780, 10789, 10790, 10811, 10812, 10835, 10836, 10855, 10856]
1769;39;62;2;55;[1769, 10711, 10712, 10755, 10756, 10777, 10778, 10793, 10794, 10809, 10810, 10837, 10838, 10853, 10854, 10887, 10888]
1770;39;63;4;55;[1770, 10709, 10710, 10733, 10734, 10759, 10760, 10791, 10792, 10817, 10818, 10871, 10872, 10885, 10886]
1771;39;64;2;50;[1771, 10713, 10714, 10751, 10752, 10773, 10774, 10795, 10796, 10813, 10814, 10849, 10850, 10867, 10868, 10889, 10890]
1772;40;58;2;40;[1772, 10949, 10950, 10995, 10996, 11041, 11042, 11061, 11062, 11085, 11086]
1773;40;59;10;55;[1773, 10945, 10946, 10965, 10966, 10985, 10986, 11017, 11018, 11039, 11040, 11057, 11058, 11083, 11084]
1774;40;60;6;55;[1774, 10919, 10920, 10941, 10942, 10969, 10970, 10987, 10988, 11001, 11002, 11043, 11044, 11067, 11068, 11087, 11088, 11107, 11108]
1775;40;61;8;35;[1775, 10927, 10928, 10991, 10992, 11007, 11008, 11019, 11020, 11045, 11046, 11065, 11066, 11103, 11104]
1776;40;62;8;60;[1776, 10923, 10924, 10943, 10944, 10971, 10972, 10993, 10994, 10999, 11000, 11023, 11024, 11047, 11048, 11063, 11064, 11079, 11080, 11101, 11102]
1777;40;63;2;50;[1777, 10921, 10922, 10947, 10948, 10967, 10968, 10989, 10990, 11003, 11004, 11021, 11022, 11077, 11078, 11109, 11110]
1778;40;64;6;30;[1778, 10925, 10926, 10939, 10940, 11005, 11006, 11025, 11026, 11059, 11060, 11081, 11082, 11105, 11106]
1779;41;58;8;45;[1779, 11139, 11140, 11161, 11162, 11203, 11204, 11257, 11258, 11269, 11270, 11289, 11290]
1780;41;59;2;30;[1780, 11131, 11132, 11157, 11158, 11185, 11186, 11209, 11210, 11247, 11248, 11267, 11268, 11285, 11286, 11325, 11326]
1781;41;60;6;40;[1781, 11137, 11138, 11153, 11154, 11187, 11188, 11207, 11208, 11225, 11226, 11249, 11250, 11271, 11272, 11295, 11296, 11311, 11312]
1782;41;61;6;50;[1782, 11135, 11136, 11177, 11178, 11211, 11212, 11233, 11234, 11253, 11254, 11293, 11294, 11307, 11308, 11327, 11328]
1783;41;62;2;50;[1783, 11133, 11134, 11155, 11156, 11183, 11184, 11229, 11230, 11255, 11256, 11263, 11264, 11291, 11292, 11305, 11306, 11331, 11332]
1784;41;63;8;60;[1784, 11159, 11160, 11179, 11180, 11205, 11206, 11227, 11228, 11251, 11252, 11261, 11262, 11313, 11314, 11329, 11330]
1785;41;64;6;45;[1785, 11129, 11130, 11151, 11152, 11181, 11182, 11231, 11232, 11265, 11266, 11287, 11288, 11309, 11310, 11333, 11334]
1786;42;58;4;30;[1786, 11415, 11416, 11437, 11438, 11501, 11502, 11525, 11526, 11543, 11544]
1787;42;59;6;50;[1787, 11367, 11368, 11405, 11406, 11433, 11434, 11453, 11454, 11473, 11474, 11497, 11498, 11523, 11524, 11547, 11548]
1788;42;60;10;35;[1788, 11369, 11370, 11383, 11384, 11407, 11408, 11429, 11430, 11457, 11458, 11481, 11482, 11507, 11508, 11527, 11528, 11565, 11566]
1789;42;61;2;50;[1789, 11359, 11360, 11391, 11392, 11411, 11412, 11487, 11488, 11505, 11506, 11561, 11562]
1790;42;62;6;55;[1790, 11365, 11366, 11387, 11388, 11413, 11414, 11431, 11432, 11459, 11460, 11471, 11472, 11479, 11480, 11503, 11504, 11519, 11520, 11559, 11560]
1791;42;63;4;60;[1791, 11361, 11362, 11385, 11386, 11409, 11410, 11435, 11436, 11455, 11456, 11483, 11484, 11517, 11518, 11545, 11546, 11567, 11568]
1792;42;64;8;30;[1792, 11363, 11364, 11389, 11390, 11427, 11428, 11475, 11476, 11485, 11486, 11499, 11500, 11521, 11522, 11541, 11542, 11563, 11564]
1793;43;65;2;50;[1793, 11591, 11592, 11675, 11676, 11709, 11710, 11745, 11746, 11759, 11760]
1794;43;66;2;50;[1794, 11637, 11638, 11669, 11670, 11691, 11692, 11713, 11714, 11731, 11732, 11743, 11744, 11779, 11780]
1795;43;67;6;35;[1795, 11599, 11600, 11619, 11620, 11635, 11636, 11681, 11682, 11711, 11712, 11729, 11730, 11749, 11750, 11789, 11790]
1796;43;68;4;35;[1796, 11615, 11616, 11631, 11632, 11653, 11654, 11673, 11674, 11685, 11686, 11723, 11724, 11761, 11762, 11783, 11784]
1797;43;69;2;60;[1797, 11595, 11596, 11617, 11618, 11633, 11634, 11655, 11656, 11671, 11672, 11689, 11690, 11703, 11704, 11727, 11728, 11763, 11764, 11785, 11786]
1798;43;70;10;35;[1798, 11597, 11598, 11677, 11678, 11683, 11684, 11705, 11706, 11725, 11726, 11765, 11766, 11781, 11782]
1799;43;71;4;40;[1799, 11593, 11594, 11651, 11652, 11687, 11688, 11707, 11708, 11747, 11748, 11767, 11768, 11787, 11788]
1800;44;65;8;40;[1800, 11817, 11818, 11853, 11854, 11909, 11910, 11943, 11944, 11965, 11966, 11983, 11984]
1801;44;66;2;55;[1801, 11811, 11812, 11899, 11900, 11913, 11914, 11931, 11932, 11967, 11968, 11981, 11982]
1802;44;67;10;30;[1802, 11861, 11862, 11881, 11882, 11897, 11898, 11911, 11912, 11929, 11930, 11987, 11988]
1803;44;68;2;30;[1803, 11815, 11816, 11835, 11836, 11877, 11878, 11893, 11894, 11923, 11924, 11945, 11946, 11969, 11970]
1804;44;69;10;60;[1804, 11813, 11814, 11837, 11838, 11857, 11858, 11879, 11880, 11895, 11896, 11903, 11904, 11927, 11928, 11947, 11948]
1805;44;70;2;35;[1805, 11819, 11820, 11859, 11860, 11905, 11906, 11925, 11926, 11949, 11950]
1806;44;71;8;50;[1806, 11833, 11834, 11855, 11856, 11907, 11908, 11951, 11952, 11963, 11964, 11985, 11986]
1807;45;65;8;55;[1807, 12013, 12014, 12049, 12050, 12089, 12090, 12121, 12122, 12157, 12158, 12173, 12174, 12221, 12222]
1808;45;66;6;35;[1808, 12007, 12008, 12073, 12074, 12119, 12120, 12143, 12144, 12159, 12160, 12203, 12204, 12225, 12226]
1809;45;67;2;60;[1809, 12035, 12036, 12071, 12072, 12097, 12098, 12125, 12126, 12141, 12142, 12193, 12194, 12223, 12224]
1810;45;68;2;60;[1810, 12011, 12012, 12031, 12032, 12067, 12068, 12113, 12114, 12135, 12136, 12161, 12162, 12175, 12176, 12197, 12198]
1811;45;69;6;50;[1811, 12009, 12010, 12033, 12034, 12055, 12056, 12069, 12070, 12093, 12094, 12115, 12116, 12139, 12140, 12177, 12178, 12201, 12202, 12215, 12216]
1812;45;70;2;55;[1812, 12015, 12016, 12051, 12052, 12095, 12096, 12137, 12138, 12179, 12180, 12195, 12196, 12217, 12218]
1813;45;71;8;60;[1813, 12053, 12054, 12091, 12092, 12111, 12112, 12123, 12124, 12155, 12156, 12181, 12182, 12199, 12200, 12219, 12220]
1814;46;65;4;30;[1814, 12251, 12252, 12325, 12326, 12403, 12404, 12417, 12418]
1815;46;66;2;50;[1815, 12245, 12246, 12291, 12292, 12365, 12366, 12385, 12386, 12407, 12408]
1816;46;67;10;60;[1816, 12273, 12274, 12289, 12290, 12333, 12334, 12355, 12356, 12383, 12384, 12405, 12406]
1817;46;68;4;40;[1817, 12249, 12250, 12269, 12270, 12285, 12286, 12305, 12306, 12349, 12350, 12359, 12360, 12377, 12378, 12419, 12420]
1818;46;69;2;45;[1818, 12247, 12248, 12271, 12272, 12287, 12288, 12329, 12330, 12351, 12352, 12363, 12364, 12381, 12382, 12397, 12398, 12421, 12422]
1819;46;70;10;55;[1819, 12253, 12254, 12307, 12308, 12331, 12332, 12357, 12358, 12379, 12380, 12399, 12400, 12423, 12424]
1820;46;71;4;45;[1820, 12309, 12310, 12327, 12328, 12347, 12348, 12361, 12362, 12401, 12402, 12425, 12426]
1821;47;65;4;55;[1821, 12465, 12466, 12487, 12488, 12517, 12518, 12561, 12562]
1822;47;66;4;50;[1822, 12513, 12514, 12547, 12548, 12563, 12564]
1823;47;67;4;40;[1823, 12495, 12496, 12511, 12512, 12537, 12538]
1824;47;68;4;30;[1824, 12449, 12450, 12507, 12508, 12519, 12520, 12541, 12542, 12565, 12566]
1825;47;69;8;60;[1825, 12451, 12452, 12471, 12472, 12491, 12492, 12509, 12510, 12521, 12522, 12545, 12546]
1826;47;70;6;50;[1826, 12467, 12468, 12493, 12494, 12523, 12524, 12539, 12540]
1827;47;71;4;45;[1827, 12447, 12448, 12469, 12470, 12489, 12490, 12525, 12526, 12543, 12544, 12559, 12560]
1828;48;65;4;60;[1828, 12593, 12594, 12647, 12648, 12659, 12660, 12697, 12698, 12719, 12720, 12739, 12740]
1829;48;66;2;60;[1829, 12587, 12588, 12661, 12662, 12685, 12686, 12717, 12718, 12743, 12744, 12753, 12754]
1830;48;67;8;45;[1830, 12633, 12634, 12675, 12676, 12723, 12724, 12741, 12742, 12763, 12764]
1831;48;68;4;40;[1831, 12591, 12592, 12611, 12612, 12629, 12630, 12663, 12664, 12679, 12680, 12699, 12700, 12757, 12758]
1832;48;69;6;55;[1832, 12589, 12590, 12613, 12614, 12631, 12632, 12653, 12654, 12683, 12684, 12701, 12702, 12733, 12734, 12759, 12760]
1833;48;70;2;60;[1833, 12595, 12596, 12649, 12650, 12677, 12678, 12703, 12704, 12735, 12736, 12755, 12756]
1834;48;71;6;35;[1834, 12609, 12610, 12651, 12652, 12657, 12658, 12681, 12682, 12705, 12706, 12721, 12722, 12737, 12738, 12761, 12762]
1835;49;65;8;40;[1835, 12803, 12804, 12849, 12850, 12857, 12858, 12879, 12880, 12893, 12894]
1836;49;66;2;50;[1836, 12843, 12844, 12859, 12860, 12883, 12884, 12923, 12924, 12943, 12944, 12955, 12956]
1837;49;67;10;55;[1837, 12829, 12830, 12881, 12882, 12913, 12914, 12941, 12942, 12965, 12966]
1838;49;68;4;60;[1838, 12785, 12786, 12825, 12826, 12847, 12848, 12861, 12862, 12895, 12896, 12917, 12918, 12935, 12936, 12959, 12960]
1839;49;69;10;45;[1839, 12809, 12810, 12827, 12828, 12845, 12846, 12873, 12874, 12897, 12898, 12921, 12922, 12939, 12940, 12961, 12962]
1840;49;70;2;60;[1840, 12787, 12788, 12805, 12806, 12851, 12852, 12875, 12876, 12899, 12900, 12915, 12916, 12937, 12938, 12957, 12958]
1841;49;71;4;55;[1841, 12789, 12790, 12807, 12808, 12855, 12856, 12877, 12878, 12901, 12902, 12919, 12920, 12963, 12964]
1842;50;65;2;30;[1842, 13011, 13012, 13029, 13030, 13145, 13146, 13183, 13184]
1843;50;66;2;30;[1843, 13005, 13006, 13055, 13056, 13097, 13098, 13127, 13128, 13149, 13150, 13169, 13170, 13181, 13182]
1844;50;67;8;60;[1844, 13037, 13038, 13053, 13054, 13075, 13076, 13107, 13108, 13125, 13126, 13147, 13148, 13159, 13160, 13187, 13188]
1845;50;68;6;45;[1845, 12989, 12990, 13009, 13010, 13049, 13050, 13071, 13072, 13089, 13090, 13101, 13102, 13119, 13120, 13163, 13164]
1846;50;69;4;40;[1846, 12991, 12992, 13007, 13008, 13033, 13034, 13051, 13052, 13073, 13074, 13103, 13104, 13123, 13124, 13139, 13140, 13167, 13168]
1847;50;70;6;45;[1847, 13013, 13014, 13035, 13036, 13091, 13092, 13099, 13100, 13121, 13122, 13141, 13142, 13161, 13162]
1848;50;71;2;45;[1848, 12987, 12988, 13031, 13032, 13093, 13094, 13105, 13106, 13143, 13144, 13165, 13166, 13185, 13186]
1849;51;72;10;45;[1849, 13215, 13216, 13231, 13232, 13253, 13254, 13275, 13276, 13309, 13310, 13319, 13320, 13333, 13334, 13353, 13354]
1850;51;73;10;60;[1850, 13211, 13212, 13229, 13230, 13255, 13256, 13269, 13270, 13289, 13290, 13311, 13312, 13321, 13322, 13335, 13336, 13357, 13358]
1851;51;74;10;50;[1851, 13209, 13210, 13227, 13228, 13251, 13252, 13271, 13272, 13287, 13288, 13307, 13308, 13317, 13318, 13339, 13340, 13355, 13356]
1852;51;75;6;30;[1852, 13213, 13214, 13233, 13234, 13249, 13250, 13273, 13274, 13291, 13292, 13315, 13316, 13337, 13338, 13359, 13360]
1853;52;72;8;60;[1853, 13389, 13390, 13407, 13408, 13423, 13424, 13445, 13446, 13471, 13472, 13489, 13490, 13501, 13502]
1854;52;73;6;50;[1854, 13383, 13384, 13409, 13410, 13427, 13428, 13443, 13444, 13461, 13462, 13473, 13474, 13487, 13488, 13503, 13504]
1855;52;74;6;30;[1855, 13385, 13386, 13405, 13406, 13429, 13430, 13441, 13442, 13459, 13460, 13469, 13470, 13491, 13492, 13507, 13508]
1856;52;75;8;60;[1856, 13387, 13388, 13425, 13426, 13447, 13448, 13463, 13464, 13467, 13468, 13485, 13486, 13505, 13506]
1857;53;72;6;35;[1857, 13533, 13534, 13555, 13556, 13571, 13572, 13599, 13600, 13607, 13608, 13621, 13622, 13641, 13642, 13661, 13662]
1858;53;73;10;55;[1858, 13531, 13532, 13557, 13558, 13575, 13576, 13595, 13596, 13609, 13610, 13623, 13624, 13645, 13646, 13663, 13664]
1859;53;74;4;35;[1859, 13529, 13530, 13553, 13554, 13577, 13578, 13593, 13594, 13605, 13606, 13627, 13628, 13643, 13644, 13667, 13668]
1860;53;75;2;55;[1860, 13535, 13536, 13551, 13552, 13573, 13574, 13597, 13598, 13603, 13604, 13625, 13626, 13647, 13648, 13665, 13666]
1861;54;72;2;45;[1861, 13695, 13696, 13715, 13716, 13735, 13736, 13773, 13774, 13777, 13778, 13801, 13802, 13815, 13816]
1862;54;73;2;45;[1862, 13691, 13692, 13717, 13718, 13737, 13738, 13751, 13752, 13767, 13768, 13779, 13780, 13803, 13804, 13817, 13818]
1863;54;74;8;60;[1863, 13689, 13690, 13713, 13714, 13733, 13734, 13749, 13750, 13769, 13770, 13783, 13784, 13799, 13800, 13821, 13822]
1864;54;75;6;40;[1864, 13693, 13694, 13711, 13712, 13753, 13754, 13771, 13772, 13781, 13782, 13797, 13798, 13819, 13820]
1865;55;72;6;45;[1865, 13853, 13854, 13883, 13884, 13909, 13910, 13925, 13926, 13931, 13932, 13947, 13948, 13971, 13972, 13991, 13992, 14007, 14008]
1866;55;73;8;30;[1866, 13849, 13850, 13867, 13868, 13887, 13888, 13903, 13904, 13923, 13924, 13933, 13934, 13949, 13950, 13973, 13974, 13985, 13986, 14005, 14006]
1867;55;74;6;55;[1867, 13847, 13848, 13865, 13866, 13889, 13890, 13905, 13906, 13921, 13922, 13937, 13938, 13953, 13954, 13969, 13970, 13989, 13990, 14009, 14010]
1868;55;75;8;30;[1868, 13851, 13852, 13869, 13870, 13885, 13886, 13907, 13908, 13927, 13928, 13935, 13936, 13951, 13952, 13967, 13968, 13987, 13988, 14003, 14004]
1869;56;72;6;35;[1869, 14029, 14030, 14055, 14056, 14071, 14072, 14095, 14096, 14115, 14116, 14135, 14136, 14147, 14148, 14159, 14160, 14179, 14180, 14203, 14204, 14215, 14216]
1870;56;73;2;30;[1870, 14033, 14034, 14049, 14050, 14069, 14070, 14091, 14092, 14117, 14118, 14137, 14138, 14141, 14142, 14161, 14162, 14181, 14182, 14201, 14202, 14219, 14220]
1871;56;74;6;35;[1871, 14035, 14036, 14051, 14052, 14067, 14068, 14089, 14090, 14113, 14114, 14133, 14134, 14145, 14146, 14165, 14166, 14185, 14186, 14205, 14206, 14217, 14218]
1872;56;75;2;30;[1872, 14031, 14032, 14053, 14054, 14073, 14074, 14093, 14094, 14111, 14112, 14143, 14144, 14163, 14164, 14183, 14184, 14199, 14200, 14221, 14222]
1873;57;72;6;60;[1873, 14251, 14252, 14283, 14284, 14303, 14304, 14319, 14320, 14335, 14336, 14351, 14352, 14363, 14364, 14383, 14384]
1874;57;73;2;60;[1874, 14245, 14246, 14265, 14266, 14281, 14282, 14305, 14306, 14323, 14324, 14329, 14330, 14349, 14350, 14365, 14366, 14385, 14386]
1875;57;74;4;50;[1875, 14247, 14248, 14263, 14264, 14279, 14280, 14301, 14302, 14325, 14326, 14333, 14334, 14353, 14354, 14369, 14370, 14389, 14390]
1876;57;75;10;40;[1876, 14249, 14250, 14267, 14268, 14285, 14286, 14321, 14322, 14331, 14332, 14347, 14348, 14367, 14368, 14387, 14388]
