id;depart;arrivee;capacite du vol;list_itineraires
372;39;57;60;[8161, 8162, 8681, 8682, 9181, 9182, 9293, 9294, 9589, 9590, 9765, 9766, 10807, 10808]
373;39;54;100;[8163, 8164, 8683, 8684, 9183, 9184, 9295, 9296, 9591, 9592, 9767, 9768, 10827, 10828]
374;39;51;90;[8165, 8166, 8685, 8686, 9185, 9186, 9297, 9298, 9593, 9594, 9769, 9770, 10845, 10846]
375;39;53;90;[8167, 8168, 8687, 8688, 9187, 9188, 9299, 9300, 9595, 9596, 9771, 9772, 10865, 10866]
376;39;56;80;[8169, 8170, 8689, 8690, 9189, 9190, 9301, 9302, 9597, 9598, 9773, 9774, 10883, 10884]
377;40;44;50;[7909, 7910, 8223, 8224, 8377, 8378, 8973, 8974, 9129, 9130, 9353, 9354, 9557, 9558, 9849, 9850, 10907, 10908]
378;40;49;100;[7911, 7912, 8225, 8226, 8379, 8380, 8975, 8976, 9131, 9132, 9355, 9356, 9559, 9560, 9851, 9852, 10929, 10930]
379;40;46;60;[7913, 7914, 8227, 8228, 8381, 8382, 8977, 8978, 9133, 9134, 9357, 9358, 9561, 9562, 9853, 9854, 10951, 10952]
380;40;43;60;[7915, 7916, 8229, 8230, 8383, 8384, 8979, 8980, 9135, 9136, 9359, 9360, 9563, 9564, 9855, 9856, 10973, 10974]
381;40;52;100;[7917, 7918, 8231, 8232, 8385, 8386, 8981, 8982, 9137, 9138, 9361, 9362, 9565, 9566, 9857, 9858, 10997, 10998]
382;40;55;60;[7919, 7920, 8233, 8234, 8387, 8388, 8983, 8984, 9139, 9140, 9363, 9364, 9567, 9568, 9859, 9860, 11015, 11016]
383;40;54;80;[7921, 7922, 8235, 8236, 8389, 8390, 8985, 8986, 9141, 9142, 9365, 9366, 9569, 9570, 9861, 9862, 11037, 11038]
384;40;51;70;[7923, 7924, 8237, 8238, 8391, 8392, 8987, 8988, 9143, 9144, 9367, 9368, 9571, 9572, 9863, 9864, 11055, 11056]
385;40;56;60;[7925, 7926, 8239, 8240, 8393, 8394, 8989, 8990, 9145, 9146, 9369, 9370, 9573, 9574, 9865, 9866, 11075, 11076]
386;40;57;90;[7927, 7928, 8241, 8242, 8395, 8396, 8991, 8992, 9147, 9148, 9371, 9372, 9575, 9576, 9867, 9868, 11099, 11100]
387;41;48;70;[7591, 7592, 7979, 7980, 8423, 8424, 8737, 8738, 8877, 8878, 9193, 9194, 9305, 9306, 9827, 9828, 11119, 11120]
388;41;49;70;[7593, 7594, 7981, 7982, 8425, 8426, 8739, 8740, 8879, 8880, 9195, 9196, 9307, 9308, 9829, 9830, 11141, 11142]
389;41;45;100;[7595, 7596, 7983, 7984, 8427, 8428, 8741, 8742, 8881, 8882, 9197, 9198, 9309, 9310, 9831, 9832, 11163, 11164]
390;41;50;100;[7597, 7598, 7985, 7986, 8429, 8430, 8743, 8744, 8883, 8884, 9199, 9200, 9311, 9312, 9833, 9834, 11189, 11190]
391;41;44;90;[7599, 7600, 7987, 7988, 8431, 8432, 8745, 8746, 8885, 8886, 9201, 9202, 9313, 9314, 9835, 9836, 11213, 11214]
392;41;43;100;[7601, 7602, 7989, 7990, 8433, 8434, 8747, 8748, 8887, 8888, 9203, 9204, 9315, 9316, 9837, 9838, 11235, 11236]
393;41;56;90;[7603, 7604, 7991, 7992, 8435, 8436, 8749, 8750, 8889, 8890, 9205, 9206, 9317, 9318, 9839, 9840, 11259, 11260]
394;41;51;70;[7605, 7606, 7993, 7994, 8437, 8438, 8751, 8752, 8891, 8892, 9207, 9208, 9319, 9320, 9841, 9842, 11283, 11284]
395;41;57;70;[7607, 7608, 7995, 7996, 8439, 8440, 8753, 8754, 8893, 8894, 9209, 9210, 9321, 9322, 9843, 9844, 11303, 11304]
396;41;55;50;[7609, 7610, 7997, 7998, 8441, 8442, 8755, 8756, 8895, 8896, 9211, 9212, 9323, 9324, 9845, 9846, 11323, 11324]
397;42;45;50;[7955, 7956, 8127, 8128, 8601, 8602, 8713, 8714, 8949, 8950, 9105, 9106, 9375, 9376, 11345, 11346]
398;42;44;70;[7957, 7958, 8129, 8130, 8603, 8604, 8715, 8716, 8951, 8952, 9107, 9108, 9377, 9378, 11371, 11372]
399;42;43;90;[7959, 7960, 8131, 8132, 8605, 8606, 8717, 8718, 8953, 8954, 9109, 9110, 9379, 9380, 11393, 11394]
400;42;49;60;[7961, 7962, 8133, 8134, 8607, 8608, 8719, 8720, 8955, 8956, 9111, 9112, 9381, 9382, 11417, 11418]
401;42;46;70;[7963, 7964, 8135, 8136, 8609, 8610, 8721, 8722, 8957, 8958, 9113, 9114, 9383, 9384, 11439, 11440]
402;42;47;100;[7965, 7966, 8137, 8138, 8611, 8612, 8723, 8724, 8959, 8960, 9115, 9116, 9385, 9386, 11461, 11462]
403;42;52;80;[7967, 7968, 8139, 8140, 8613, 8614, 8725, 8726, 8961, 8962, 9117, 9118, 9387, 9388, 11477, 11478]
404;42;51;60;[7969, 7970, 8141, 8142, 8615, 8616, 8727, 8728, 8963, 8964, 9119, 9120, 9389, 9390, 11495, 11496]
405;42;56;100;[7971, 7972, 8143, 8144, 8617, 8618, 8729, 8730, 8965, 8966, 9121, 9122, 9391, 9392, 11515, 11516]
406;42;53;60;[7973, 7974, 8145, 8146, 8619, 8620, 8731, 8732, 8967, 8968, 9123, 9124, 9393, 9394, 11539, 11540]
407;42;57;70;[7975, 7976, 8147, 8148, 8621, 8622, 8733, 8734, 8969, 8970, 9125, 9126, 9395, 9396, 11557, 11558]
408;43;56;60;[8759, 8760, 9731, 9732, 9975, 9976, 10043, 10044, 10975, 10976, 11237, 11238, 11395, 11396, 11577, 11578]
409;43;51;100;[8761, 8762, 9733, 9734, 9977, 9978, 10045, 10046, 10977, 10978, 11239, 11240, 11397, 11398, 11601, 11602]
410;43;53;70;[8763, 8764, 9735, 9736, 9979, 9980, 10047, 10048, 10979, 10980, 11241, 11242, 11399, 11400, 11621, 11622]
411;43;54;80;[8765, 8766, 9737, 9738, 9981, 9982, 10049, 10050, 10981, 10982, 11243, 11244, 11401, 11402, 11639, 11640]
412;43;55;60;[8767, 8768, 9739, 9740, 9983, 9984, 10051, 10052, 10983, 10984, 11245, 11246, 11403, 11404, 11657, 11658]
413;43;59;90;[8769, 8770, 9741, 9742, 9985, 9986, 10053, 10054, 10985, 10986, 11247, 11248, 11405, 11406, 11679, 11680]
414;43;60;80;[8771, 8772, 9743, 9744, 9987, 9988, 10055, 10056, 10987, 10988, 11249, 11250, 11407, 11408, 11701, 11702]
415;43;63;90;[8773, 8774, 9745, 9746, 9989, 9990, 10057, 10058, 10989, 10990, 11251, 11252, 11409, 11410, 11721, 11722]
416;43;61;100;[8775, 8776, 9747, 9748, 9991, 9992, 10059, 10060, 10991, 10992, 11253, 11254, 11411, 11412, 11741, 11742]
417;43;62;60;[8777, 8778, 9749, 9750, 9993, 9994, 10061, 10062, 10993, 10994, 11255, 11256, 11413, 11414, 11757, 11758]
418;43;58;90;[8779, 8780, 9751, 9752, 9995, 9996, 10063, 10064, 10995, 10996, 11257, 11258, 11415, 11416, 11777, 11778]
419;44;55;60;[8783, 8784, 9017, 9018, 9483, 9484, 10067, 10068, 10697, 10698, 10909, 10910, 11215, 11216, 11373, 11374, 11799, 11800]
420;44;54;90;[8785, 8786, 9019, 9020, 9485, 9486, 10069, 10070, 10699, 10700, 10911, 10912, 11217, 11218, 11375, 11376, 11821, 11822]
421;44;56;90;[8787, 8788, 9021, 9022, 9487, 9488, 10071, 10072, 10701, 10702, 10913, 10914, 11219, 11220, 11377, 11378, 11839, 11840]
422;44;51;60;[8789, 8790, 9023, 9024, 9489, 9490, 10073, 10074, 10703, 10704, 10915, 10916, 11221, 11222, 11379, 11380, 11863, 11864]
423;44;53;80;[8791, 8792, 9025, 9026, 9491, 9492, 10075, 10076, 10705, 10706, 10917, 10918, 11223, 11224, 11381, 11382, 11883, 11884]
424;44;60;100;[8793, 8794, 9027, 9028, 9493, 9494, 10077, 10078, 10707, 10708, 10919, 10920, 11225, 11226, 11383, 11384, 11901, 11902]
425;44;63;70;[8795, 8796, 9029, 9030, 9495, 9496, 10079, 10080, 10709, 10710, 10921, 10922, 11227, 11228, 11385, 11386, 11921, 11922]
426;44;62;90;[8797, 8798, 9031, 9032, 9497, 9498, 10081, 10082, 10711, 10712, 10923, 10924, 11229, 11230, 11387, 11388, 11941, 11942]
427;44;64;60;[8799, 8800, 9033, 9034, 9499, 9500, 10083, 10084, 10713, 10714, 10925, 10926, 11231, 11232, 11389, 11390, 11961, 11962]
428;44;61;70;[8801, 8802, 9035, 9036, 9501, 9502, 10085, 10086, 10715, 10716, 10927, 10928, 11233, 11234, 11391, 11392, 11979, 11980]
429;45;55;80;[8851, 8852, 9505, 9506, 10089, 10090, 10341, 10342, 10589, 10590, 11165, 11166, 11347, 11348, 11995, 11996]
430;45;51;80;[8853, 8854, 9507, 9508, 10091, 10092, 10343, 10344, 10591, 10592, 11167, 11168, 11349, 11350, 12017, 12018]
431;45;57;100;[8855, 8856, 9509, 9510, 10093, 10094, 10345, 10346, 10593, 10594, 11169, 11170, 11351, 11352, 12037, 12038]
432;45;53;80;[8857, 8858, 9511, 9512, 10095, 10096, 10347, 10348, 10595, 10596, 11171, 11172, 11353, 11354, 12057, 12058]
433;45;56;50;[8859, 8860, 9513, 9514, 10097, 10098, 10349, 10350, 10597, 10598, 11173, 11174, 11355, 11356, 12075, 12076]
434;45;54;90;[8861, 8862, 9515, 9516, 10099, 10100, 10351, 10352, 10599, 10600, 11175, 11176, 11357, 11358, 12099, 12100]
435;45;61;50;[8863, 8864, 9517, 9518, 10101, 10102, 10353, 10354, 10601, 10602, 11177, 11178, 11359, 11360, 12117, 12118]
436;45;63;90;[8865, 8866, 9519, 9520, 10103, 10104, 10355, 10356, 10603, 10604, 11179, 11180, 11361, 11362, 12133, 12134]
437;45;64;70;[8867, 8868, 9521, 9522, 10105, 10106, 10357, 10358, 10605, 10606, 11181, 11182, 11363, 11364, 12153, 12154]
438;45;62;90;[8869, 8870, 9523, 9524, 10107, 10108, 10359, 10360, 10607, 10608, 11183, 11184, 11365, 11366, 12171, 12172]
439;45;59;80;[8871, 8872, 9525, 9526, 10109, 10110, 10361, 10362, 10609, 10610, 11185, 11186, 11367, 11368, 12191, 12192]
440;45;60;90;[8873, 8874, 9527, 9528, 10111, 10112, 10363, 10364, 10611, 10612, 11187, 11188, 11369, 11370, 12213, 12214]
441;46;55;100;[9709, 9710, 9929, 9930, 10131, 10132, 10297, 10298, 10521, 10522, 10953, 10954, 11441, 11442, 12233, 12234]
442;46;51;80;[9711, 9712, 9931, 9932, 10133, 10134, 10299, 10300, 10523, 10524, 10955, 10956, 11443, 11444, 12255, 12256]
443;46;53;60;[9713, 9714, 9933, 9934, 10135, 10136, 10301, 10302, 10525, 10526, 10957, 10958, 11445, 11446, 12275, 12276]
444;46;52;90;[9715, 9716, 9935, 9936, 10137, 10138, 10303, 10304, 10527, 10528, 10959, 10960, 11447, 11448, 12293, 12294]
445;46;56;90;[9717, 9718, 9937, 9938, 10139, 10140, 10305, 10306, 10529, 10530, 10961, 10962, 11449, 11450, 12311, 12312]
446;46;54;90;[9719, 9720, 9939, 9940, 10141, 10142, 10307, 10308, 10531, 10532, 10963, 10964, 11451, 11452, 12335, 12336]
447;46;59;80;[9721, 9722, 9941, 9942, 10143, 10144, 10309, 10310, 10533, 10534, 10965, 10966, 11453, 11454, 12353, 12354]
448;46;63;100;[9723, 9724, 9943, 9944, 10145, 10146, 10311, 10312, 10535, 10536, 10967, 10968, 11455, 11456, 12375, 12376]
449;46;60;50;[9725, 9726, 9945, 9946, 10147, 10148, 10313, 10314, 10537, 10538, 10969, 10970, 11457, 11458, 12395, 12396]
450;46;62;50;[9727, 9728, 9947, 9948, 10149, 10150, 10315, 10316, 10539, 10540, 10971, 10972, 11459, 11460, 12415, 12416]
451;47;54;50;[9039, 9040, 9399, 9400, 9625, 9626, 9891, 9892, 10115, 10116, 10367, 10368, 10505, 10506, 11463, 11464, 12435, 12436]
452;47;57;80;[9041, 9042, 9401, 9402, 9627, 9628, 9893, 9894, 10117, 10118, 10369, 10370, 10507, 10508, 11465, 11466, 12453, 12454]
453;47;56;70;[9043, 9044, 9403, 9404, 9629, 9630, 9895, 9896, 10119, 10120, 10371, 10372, 10509, 10510, 11467, 11468, 12473, 12474]
454;47;53;60;[9045, 9046, 9405, 9406, 9631, 9632, 9897, 9898, 10121, 10122, 10373, 10374, 10511, 10512, 11469, 11470, 12497, 12498]
455;47;62;50;[9047, 9048, 9407, 9408, 9633, 9634, 9899, 9900, 10123, 10124, 10375, 10376, 10513, 10514, 11471, 11472, 12515, 12516]
456;47;59;50;[9049, 9050, 9409, 9410, 9635, 9636, 9901, 9902, 10125, 10126, 10377, 10378, 10515, 10516, 11473, 11474, 12535, 12536]
457;47;64;90;[9051, 9052, 9411, 9412, 9637, 9638, 9903, 9904, 10127, 10128, 10379, 10380, 10517, 10518, 11475, 11476, 12557, 12558]
458;48;55;50;[8805, 8806, 9215, 9216, 9415, 9416, 9663, 9664, 9907, 9908, 10021, 10022, 10275, 10276, 10543, 10544, 10765, 10766, 11121, 11122, 12575, 12576]
459;48;54;70;[8807, 8808, 9217, 9218, 9417, 9418, 9665, 9666, 9909, 9910, 10023, 10024, 10277, 10278, 10545, 10546, 10767, 10768, 11123, 11124, 12597, 12598]
460;48;51;50;[8809, 8810, 9219, 9220, 9419, 9420, 9667, 9668, 9911, 9912, 10025, 10026, 10279, 10280, 10547, 10548, 10769, 10770, 11125, 11126, 12615, 12616]
461;48;57;70;[8811, 8812, 9221, 9222, 9421, 9422, 9669, 9670, 9913, 9914, 10027, 10028, 10281, 10282, 10549, 10550, 10771, 10772, 11127, 11128, 12635, 12636]
462;48;64;50;[8813, 8814, 9223, 9224, 9423, 9424, 9671, 9672, 9915, 9916, 10029, 10030, 10283, 10284, 10551, 10552, 10773, 10774, 11129, 11130, 12655, 12656]
463;48;59;100;[8815, 8816, 9225, 9226, 9425, 9426, 9673, 9674, 9917, 9918, 10031, 10032, 10285, 10286, 10553, 10554, 10775, 10776, 11131, 11132, 12673, 12674]
464;48;62;100;[8817, 8818, 9227, 9228, 9427, 9428, 9675, 9676, 9919, 9920, 10033, 10034, 10287, 10288, 10555, 10556, 10777, 10778, 11133, 11134, 12695, 12696]
465;48;61;50;[8819, 8820, 9229, 9230, 9429, 9430, 9677, 9678, 9921, 9922, 10035, 10036, 10289, 10290, 10557, 10558, 10779, 10780, 11135, 11136, 12715, 12716]
466;48;60;60;[8821, 8822, 9231, 9232, 9431, 9432, 9679, 9680, 9923, 9924, 10037, 10038, 10291, 10292, 10559, 10560, 10781, 10782, 11137, 11138, 12731, 12732]
467;48;58;60;[8823, 8824, 9233, 9234, 9433, 9434, 9681, 9682, 9925, 9926, 10039, 10040, 10293, 10294, 10561, 10562, 10783, 10784, 11139, 11140, 12751, 12752]
468;49;52;70;[8995, 8996, 9237, 9238, 9437, 9438, 9641, 9642, 9999, 10000, 10319, 10320, 10615, 10616, 10743, 10744, 10931, 10932, 11143, 11144, 11419, 11420, 12773, 12774]
469;49;57;50;[8997, 8998, 9239, 9240, 9439, 9440, 9643, 9644, 10001, 10002, 10321, 10322, 10617, 10618, 10745, 10746, 10933, 10934, 11145, 11146, 11421, 11422, 12791, 12792]
470;49;51;70;[8999, 9000, 9241, 9242, 9441, 9442, 9645, 9646, 10003, 10004, 10323, 10324, 10619, 10620, 10747, 10748, 10935, 10936, 11147, 11148, 11423, 11424, 12811, 12812]
471;49;55;80;[9001, 9002, 9243, 9244, 9443, 9444, 9647, 9648, 10005, 10006, 10325, 10326, 10621, 10622, 10749, 10750, 10937, 10938, 11149, 11150, 11425, 11426, 12831, 12832]
472;49;64;50;[9003, 9004, 9245, 9246, 9445, 9446, 9649, 9650, 10007, 10008, 10327, 10328, 10623, 10624, 10751, 10752, 10939, 10940, 11151, 11152, 11427, 11428, 12853, 12854]
473;49;60;50;[9005, 9006, 9247, 9248, 9447, 9448, 9651, 9652, 10009, 10010, 10329, 10330, 10625, 10626, 10753, 10754, 10941, 10942, 11153, 11154, 11429, 11430, 12871, 12872]
474;49;62;100;[9007, 9008, 9249, 9250, 9449, 9450, 9653, 9654, 10011, 10012, 10331, 10332, 10627, 10628, 10755, 10756, 10943, 10944, 11155, 11156, 11431, 11432, 12891, 12892]
475;49;59;90;[9009, 9010, 9251, 9252, 9451, 9452, 9655, 9656, 10013, 10014, 10333, 10334, 10629, 10630, 10757, 10758, 10945, 10946, 11157, 11158, 11433, 11434, 12911, 12912]
476;49;63;100;[9011, 9012, 9253, 9254, 9453, 9454, 9657, 9658, 10015, 10016, 10335, 10336, 10631, 10632, 10759, 10760, 10947, 10948, 11159, 11160, 11435, 11436, 12933, 12934]
477;49;58;100;[9013, 9014, 9255, 9256, 9455, 9456, 9659, 9660, 10017, 10018, 10337, 10338, 10633, 10634, 10761, 10762, 10949, 10950, 11161, 11162, 11437, 11438, 12953, 12954]
478;50;54;70;[8827, 8828, 9055, 9056, 9259, 9260, 9459, 9460, 9685, 9686, 9951, 9952, 10565, 10566, 10719, 10720, 11191, 11192, 12975, 12976]
479;50;55;80;[8829, 8830, 9057, 9058, 9261, 9262, 9461, 9462, 9687, 9688, 9953, 9954, 10567, 10568, 10721, 10722, 11193, 11194, 12993, 12994]
480;50;56;90;[8831, 8832, 9059, 9060, 9263, 9264, 9463, 9464, 9689, 9690, 9955, 9956, 10569, 10570, 10723, 10724, 11195, 11196, 13015, 13016]
481;50;53;70;[8833, 8834, 9061, 9062, 9265, 9266, 9465, 9466, 9691, 9692, 9957, 9958, 10571, 10572, 10725, 10726, 11197, 11198, 13039, 13040]
482;50;51;70;[8835, 8836, 9063, 9064, 9267, 9268, 9467, 9468, 9693, 9694, 9959, 9960, 10573, 10574, 10727, 10728, 11199, 11200, 13057, 13058]
483;50;52;80;[8837, 8838, 9065, 9066, 9269, 9270, 9469, 9470, 9695, 9696, 9961, 9962, 10575, 10576, 10729, 10730, 11201, 11202, 13077, 13078]
484;50;58;90;[8839, 8840, 9067, 9068, 9271, 9272, 9471, 9472, 9697, 9698, 9963, 9964, 10577, 10578, 10731, 10732, 11203, 11204, 13095, 13096]
485;50;63;50;[8841, 8842, 9069, 9070, 9273, 9274, 9473, 9474, 9699, 9700, 9965, 9966, 10579, 10580, 10733, 10734, 11205, 11206, 13117, 13118]
486;50;60;90;[8843, 8844, 9071, 9072, 9275, 9276, 9475, 9476, 9701, 9702, 9967, 9968, 10581, 10582, 10735, 10736, 11207, 11208, 13137, 13138]
487;50;59;50;[8845, 8846, 9073, 9074, 9277, 9278, 9477, 9478, 9703, 9704, 9969, 9970, 10583, 10584, 10737, 10738, 11209, 11210, 13157, 13158]
488;50;61;80;[8847, 8848, 9075, 9076, 9279, 9280, 9479, 9480, 9705, 9706, 9971, 9972, 10585, 10586, 10739, 10740, 11211, 11212, 13179, 13180]
489;51;59;70;[10177, 10178, 10467, 10468, 10847, 10848, 11057, 11058, 11285, 11286, 11497, 11498, 11603, 11604, 11865, 11866, 12019, 12020, 12257, 12258, 12617, 12618, 12813, 12814, 13059, 13060, 13195, 13196]
490;51;64;60;[10179, 10180, 10469, 10470, 10849, 10850, 11059, 11060, 11287, 11288, 11499, 11500, 11605, 11606, 11867, 11868, 12021, 12022, 12259, 12260, 12619, 12620, 12815, 12816, 13061, 13062, 13217, 13218]
491;51;58;50;[10181, 10182, 10471, 10472, 10851, 10852, 11061, 11062, 11289, 11290, 11501, 11502, 11607, 11608, 11869, 11870, 12023, 12024, 12261, 12262, 12621, 12622, 12817, 12818, 13063, 13064, 13235, 13236]
492;51;62;50;[10183, 10184, 10473, 10474, 10853, 10854, 11063, 11064, 11291, 11292, 11503, 11504, 11609, 11610, 11871, 11872, 12025, 12026, 12263, 12264, 12623, 12624, 12819, 12820, 13065, 13066, 13257, 13258]
493;51;61;100;[10185, 10186, 10475, 10476, 10855, 10856, 11065, 11066, 11293, 11294, 11505, 11506, 11611, 11612, 11873, 11874, 12027, 12028, 12265, 12266, 12625, 12626, 12821, 12822, 13067, 13068, 13277, 13278]
494;51;60;100;[10187, 10188, 10477, 10478, 10857, 10858, 11067, 11068, 11295, 11296, 11507, 11508, 11613, 11614, 11875, 11876, 12029, 12030, 12267, 12268, 12627, 12628, 12823, 12824, 13069, 13070, 13293, 13294]
495;51;68;70;[10189, 10190, 10479, 10480, 10859, 10860, 11069, 11070, 11297, 11298, 11509, 11510, 11615, 11616, 11877, 11878, 12031, 12032, 12269, 12270, 12629, 12630, 12825, 12826, 13071, 13072, 13313, 13314]
496;51;69;70;[10191, 10192, 10481, 10482, 10861, 10862, 11071, 11072, 11299, 11300, 11511, 11512, 11617, 11618, 11879, 11880, 12033, 12034, 12271, 12272, 12631, 12632, 12827, 12828, 13073, 13074, 13331, 13332]
497;51;67;60;[10193, 10194, 10483, 10484, 10863, 10864, 11073, 11074, 11301, 11302, 11513, 11514, 11619, 11620, 11881, 11882, 12035, 12036, 12273, 12274, 12633, 12634, 12829, 12830, 13075, 13076, 13351, 13352]
498;52;62;60;[10257, 10258, 10383, 10384, 10661, 10662, 10999, 11000, 11479, 11480, 12295, 12296, 12775, 12776, 13079, 13080, 13371, 13372]
499;52;60;90;[10259, 10260, 10385, 10386, 10663, 10664, 11001, 11002, 11481, 11482, 12297, 12298, 12777, 12778, 13081, 13082, 13391, 13392]
500;52;63;80;[10261, 10262, 10387, 10388, 10665, 10666, 11003, 11004, 11483, 11484, 12299, 12300, 12779, 12780, 13083, 13084, 13411, 13412]
501;52;64;50;[10263, 10264, 10389, 10390, 10667, 10668, 11005, 11006, 11485, 11486, 12301, 12302, 12781, 12782, 13085, 13086, 13431, 13432]
502;52;61;80;[10265, 10266, 10391, 10392, 10669, 10670, 11007, 11008, 11487, 11488, 12303, 12304, 12783, 12784, 13087, 13088, 13449, 13450]
503;52;68;90;[10267, 10268, 10393, 10394, 10671, 10672, 11009, 11010, 11489, 11490, 12305, 12306, 12785, 12786, 13089, 13090, 13465, 13466]
504;52;70;70;[10269, 10270, 10395, 10396, 10673, 10674, 11011, 11012, 11491, 11492, 12307, 12308, 12787, 12788, 13091, 13092, 13483, 13484]
505;52;71;100;[10271, 10272, 10397, 10398, 10675, 10676, 11013, 11014, 11493, 11494, 12309, 12310, 12789, 12790, 13093, 13094, 13499, 13500]
506;53;64;90;[10239, 10240, 10487, 10488, 10867, 10868, 11541, 11542, 11623, 11624, 11885, 11886, 12059, 12060, 12277, 12278, 12499, 12500, 13041, 13042, 13519, 13520]
507;53;58;100;[10241, 10242, 10489, 10490, 10869, 10870, 11543, 11544, 11625, 11626, 11887, 11888, 12061, 12062, 12279, 12280, 12501, 12502, 13043, 13044, 13537, 13538]
508;53;63;100;[10243, 10244, 10491, 10492, 10871, 10872, 11545, 11546, 11627, 11628, 11889, 11890, 12063, 12064, 12281, 12282, 12503, 12504, 13045, 13046, 13559, 13560]
509;53;59;60;[10245, 10246, 10493, 10494, 10873, 10874, 11547, 11548, 11629, 11630, 11891, 11892, 12065, 12066, 12283, 12284, 12505, 12506, 13047, 13048, 13579, 13580]
510;53;68;60;[10247, 10248, 10495, 10496, 10875, 10876, 11549, 11550, 11631, 11632, 11893, 11894, 12067, 12068, 12285, 12286, 12507, 12508, 13049, 13050, 13601, 13602]
511;53;69;70;[10249, 10250, 10497, 10498, 10877, 10878, 11551, 11552, 11633, 11634, 11895, 11896, 12069, 12070, 12287, 12288, 12509, 12510, 13051, 13052, 13619, 13620]
512;53;67;100;[10251, 10252, 10499, 10500, 10879, 10880, 11553, 11554, 11635, 11636, 11897, 11898, 12071, 12072, 12289, 12290, 12511, 12512, 13053, 13054, 13639, 13640]
513;53;66;80;[10253, 10254, 10501, 10502, 10881, 10882, 11555, 11556, 11637, 11638, 11899, 11900, 12073, 12074, 12291, 12292, 12513, 12514, 13055, 13056, 13659, 13660]
514;54;59;70;[10679, 10680, 10829, 10830, 11039, 11040, 11641, 11642, 11823, 11824, 12101, 12102, 12337, 12338, 12437, 12438, 12599, 12600, 12977, 12978, 13675, 13676]
515;54;58;60;[10681, 10682, 10831, 10832, 11041, 11042, 11643, 11644, 11825, 11826, 12103, 12104, 12339, 12340, 12439, 12440, 12601, 12602, 12979, 12980, 13697, 13698]
516;54;60;50;[10683, 10684, 10833, 10834, 11043, 11044, 11645, 11646, 11827, 11828, 12105, 12106, 12341, 12342, 12441, 12442, 12603, 12604, 12981, 12982, 13719, 13720]
517;54;61;50;[10685, 10686, 10835, 10836, 11045, 11046, 11647, 11648, 11829, 11830, 12107, 12108, 12343, 12344, 12443, 12444, 12605, 12606, 12983, 12984, 13739, 13740]
518;54;62;70;[10687, 10688, 10837, 10838, 11047, 11048, 11649, 11650, 11831, 11832, 12109, 12110, 12345, 12346, 12445, 12446, 12607, 12608, 12985, 12986, 13755, 13756]
519;54;71;100;[10689, 10690, 10839, 10840, 11049, 11050, 11651, 11652, 11833, 11834, 12111, 12112, 12347, 12348, 12447, 12448, 12609, 12610, 12987, 12988, 13775, 13776]
520;54;68;70;[10691, 10692, 10841, 10842, 11051, 11052, 11653, 11654, 11835, 11836, 12113, 12114, 12349, 12350, 12449, 12450, 12611, 12612, 12989, 12990, 13795, 13796]
521;54;69;70;[10693, 10694, 10843, 10844, 11053, 11054, 11655, 11656, 11837, 11838, 12115, 12116, 12351, 12352, 12451, 12452, 12613, 12614, 12991, 12992, 13813, 13814]
522;55;59;80;[10217, 10218, 10401, 10402, 10787, 10788, 11017, 11018, 11325, 11326, 11659, 11660, 11801, 11802, 11997, 11998, 12235, 12236, 12577, 12578, 12833, 12834, 12995, 12996, 13833, 13834]
523;55;61;60;[10219, 10220, 10403, 10404, 10789, 10790, 11019, 11020, 11327, 11328, 11661, 11662, 11803, 11804, 11999, 12000, 12237, 12238, 12579, 12580, 12835, 12836, 12997, 12998, 13855, 13856]
524;55;63;50;[10221, 10222, 10405, 10406, 10791, 10792, 11021, 11022, 11329, 11330, 11663, 11664, 11805, 11806, 12001, 12002, 12239, 12240, 12581, 12582, 12837, 12838, 12999, 13000, 13871, 13872]
525;55;62;90;[10223, 10224, 10407, 10408, 10793, 10794, 11023, 11024, 11331, 11332, 11665, 11666, 11807, 11808, 12003, 12004, 12241, 12242, 12583, 12584, 12839, 12840, 13001, 13002, 13891, 13892]
526;55;64;50;[10225, 10226, 10409, 10410, 10795, 10796, 11025, 11026, 11333, 11334, 11667, 11668, 11809, 11810, 12005, 12006, 12243, 12244, 12585, 12586, 12841, 12842, 13003, 13004, 13911, 13912]
527;55;66;60;[10227, 10228, 10411, 10412, 10797, 10798, 11027, 11028, 11335, 11336, 11669, 11670, 11811, 11812, 12007, 12008, 12245, 12246, 12587, 12588, 12843, 12844, 13005, 13006, 13929, 13930]
528;55;69;80;[10229, 10230, 10413, 10414, 10799, 10800, 11029, 11030, 11337, 11338, 11671, 11672, 11813, 11814, 12009, 12010, 12247, 12248, 12589, 12590, 12845, 12846, 13007, 13008, 13945, 13946]
529;55;68;90;[10231, 10232, 10415, 10416, 10801, 10802, 11031, 11032, 11339, 11340, 11673, 11674, 11815, 11816, 12011, 12012, 12249, 12250, 12591, 12592, 12847, 12848, 13009, 13010, 13965, 13966]
530;55;65;80;[10233, 10234, 10417, 10418, 10803, 10804, 11033, 11034, 11341, 11342, 11675, 11676, 11817, 11818, 12013, 12014, 12251, 12252, 12593, 12594, 12849, 12850, 13011, 13012, 13983, 13984]
531;55;70;80;[10235, 10236, 10419, 10420, 10805, 10806, 11035, 11036, 11343, 11344, 11677, 11678, 11819, 11820, 12015, 12016, 12253, 12254, 12595, 12596, 12851, 12852, 13013, 13014, 14001, 14002]
