id;depart;arrivee;demand_business;demand_family;list_itineraires
848;68;82;2;60;[848, 12854, 12855, 12876, 12877, 12914, 12915]
849;68;83;8;55;[849, 12832, 12833, 12856, 12857, 12872, 12873, 12898, 12899, 12976, 12977]
850;69;77;6;55;[850, 13070, 13071, 13166, 13167]
851;69;78;2;40;[851, 13022, 13023, 13048, 13049, 13064, 13065, 13188, 13189]
852;69;79;2;55;[852, 13028, 13029, 13046, 13047, 13072, 13073, 13086, 13087]
853;69;80;2;30;[853, 13030, 13031, 13044, 13045, 13092, 13093, 13122, 13123]
854;69;81;8;30;[854, 13026, 13027, 13066, 13067]
855;69;82;6;55;[855, 13050, 13051, 13088, 13089, 13104, 13105]
856;69;83;6;35;[856, 13024, 13025, 13068, 13069, 13090, 13091, 13142, 13143]
857;70;77;2;45;[857, 13276, 13277, 13392, 13393]
858;70;78;4;50;[858, 13214, 13215, 13226, 13227, 13270, 13271, 13316, 13317]
859;70;79;6;30;[859, 13232, 13233, 13278, 13279, 13292, 13293, 13314, 13315, 13330, 13331]
860;70;80;10;30;[860, 13208, 13209, 13234, 13235, 13250, 13251, 13298, 13299, 13312, 13313]
861;70;81;4;40;[861, 13230, 13231, 13254, 13255, 13272, 13273]
862;70;82;2;55;[862, 13210, 13211, 13252, 13253, 13294, 13295, 13318, 13319, 13350, 13351]
863;70;83;6;45;[863, 13212, 13213, 13228, 13229, 13248, 13249, 13274, 13275, 13296, 13297, 13368, 13369]
864;71;84;4;55;[864, 13418, 13419, 13450, 13451, 13468, 13469, 13480, 13481, 13584, 13585]
865;71;85;6;60;[865, 13422, 13423, 13444, 13445, 13466, 13467, 13478, 13479]
866;71;86;10;55;[866, 13416, 13417, 13442, 13443, 13460, 13461, 13488, 13489, 13564, 13565]
867;71;87;4;55;[867, 13420, 13421, 13448, 13449, 13500, 13501]
868;71;88;10;50;[868, 13440, 13441, 13486, 13487, 13606, 13607]
869;71;89;2;45;[869, 13426, 13427, 13446, 13447, 13462, 13463, 13482, 13483, 13520, 13521]
870;71;90;10;55;[870, 13424, 13425, 13464, 13465, 13484, 13485, 13542, 13543]
871;72;84;6;40;[871, 13636, 13637, 13648, 13649, 13672, 13673, 13692, 13693]
872;72;85;6;45;[872, 13630, 13631, 13670, 13671, 13690, 13691, 13700, 13701]
873;72;86;4;40;[873, 13628, 13629, 13650, 13651, 13684, 13685, 13720, 13721]
874;72;87;4;35;[874, 13634, 13635, 13740, 13741]
875;72;88;2;40;[875, 13626, 13627, 13782, 13783]
876;72;89;2;60;[876, 13632, 13633, 13652, 13653, 13666, 13667, 13686, 13687]
877;72;90;6;60;[877, 13646, 13647, 13668, 13669, 13688, 13689, 13760, 13761]
878;73;84;10;60;[878, 13804, 13805, 13830, 13831, 13842, 13843, 13874, 13875, 13882, 13883]
879;73;85;10;45;[879, 13828, 13829, 13846, 13847, 13868, 13869, 13942, 13943]
880;73;86;10;55;[880, 13806, 13807, 13822, 13823, 13840, 13841, 13866, 13867, 13904, 13905]
881;73;87;6;40;[881, 13844, 13845, 13872, 13873, 13962, 13963]
882;73;88;8;50;[882, 13864, 13865, 13924, 13925]
883;73;89;4;60;[883, 13808, 13809, 13824, 13825, 13850, 13851, 13870, 13871]
884;73;90;4;40;[884, 13802, 13803, 13826, 13827, 13848, 13849]
885;74;84;8;60;[885, 13990, 13991, 14004, 14005, 14028, 14029, 14052, 14053, 14080, 14081, 14172, 14173]
886;74;85;8;30;[886, 13988, 13989, 14008, 14009, 14026, 14027, 14074, 14075, 14130, 14131]
887;74;86;10;35;[887, 14002, 14003, 14036, 14037, 14054, 14055, 14072, 14073]
888;74;87;6;50;[888, 14006, 14007, 14078, 14079, 14088, 14089]
889;74;88;2;45;[889, 14034, 14035, 14070, 14071]
890;74;89;10;50;[890, 13984, 13985, 14012, 14013, 14030, 14031, 14056, 14057, 14076, 14077, 14150, 14151]
891;74;90;10;50;[891, 13986, 13987, 14010, 14011, 14032, 14033, 14050, 14051, 14108, 14109]
892;75;84;6;55;[892, 14206, 14207, 14224, 14225, 14236, 14237, 14264, 14265, 14316, 14317]
893;75;85;8;55;[893, 14200, 14201, 14222, 14223, 14240, 14241, 14262, 14263, 14338, 14339]
894;75;86;4;35;[894, 14198, 14199, 14216, 14217, 14234, 14235, 14274, 14275]
895;75;87;6;35;[895, 14204, 14205, 14238, 14239]
896;75;88;10;35;[896, 14196, 14197]
897;75;89;4;30;[897, 14202, 14203, 14218, 14219, 14244, 14245, 14258, 14259, 14294, 14295]
898;75;90;4;35;[898, 14220, 14221, 14242, 14243, 14260, 14261]
899;76;84;4;35;[899, 14366, 14367, 14380, 14381, 14404, 14405, 14450, 14451, 14548, 14549]
900;76;85;4;45;[900, 14364, 14365, 14378, 14379, 14408, 14409, 14432, 14433, 14486, 14487]
901;76;86;10;55;[901, 14388, 14389, 14402, 14403, 14434, 14435, 14452, 14453, 14506, 14507]
902;76;87;6;45;[902, 14406, 14407, 14428, 14429, 14466, 14467]
903;76;88;4;55;[903, 14386, 14387, 14426, 14427]
904;76;89;6;55;[904, 14360, 14361, 14382, 14383, 14412, 14413, 14454, 14455, 14526, 14527]
905;76;90;10;30;[905, 14362, 14363, 14384, 14385, 14410, 14411, 14430, 14431, 14448, 14449]
906;77;91;6;55;[906, 14578, 14579, 14590, 14591, 14618, 14619, 14638, 14639, 14654, 14655, 14670, 14671]
907;77;92;6;30;[907, 14576, 14577, 14610, 14611, 14640, 14641, 14656, 14657, 14690, 14691]
908;77;93;8;60;[908, 14574, 14575, 14596, 14597, 14614, 14615, 14634, 14635, 14658, 14659, 14710, 14711]
909;77;94;10;50;[909, 14580, 14581, 14594, 14595, 14616, 14617, 14632, 14633, 14652, 14653, 14748, 14749]
910;77;95;10;45;[910, 14572, 14573, 14592, 14593, 14612, 14613, 14636, 14637, 14728, 14729]
911;78;91;6;60;[911, 14776, 14777, 14798, 14799, 14818, 14819, 14834, 14835, 14852, 14853]
912;78;92;6;35;[912, 14772, 14773, 14790, 14791, 14820, 14821, 14838, 14839, 14910, 14911]
913;78;93;10;60;[913, 14770, 14771, 14794, 14795, 14814, 14815, 14836, 14837, 14872, 14873]
914;78;94;4;50;[914, 14768, 14769, 14796, 14797, 14812, 14813, 14832, 14833]
915;78;95;2;60;[915, 14774, 14775, 14792, 14793, 14816, 14817, 14840, 14841, 14890, 14891]
916;79;91;10;60;[916, 14940, 14941, 14956, 14957, 14978, 14979, 15004, 15005, 15016, 15017]
917;79;92;2;30;[917, 14932, 14933, 14960, 14961, 14980, 14981, 15000, 15001, 15036, 15037]
918;79;93;4;50;[918, 14936, 14937, 14958, 14959, 14982, 14983, 14998, 14999, 15074, 15075]
919;79;94;6;30;[919, 14938, 14939, 14954, 14955, 14976, 14977, 14996, 14997, 15056, 15057]
920;79;95;2;55;[920, 14934, 14935, 14962, 14963, 15002, 15003, 15092, 15093]
921;80;91;4;55;[921, 15120, 15121, 15134, 15135, 15158, 15159, 15180, 15181, 15194, 15195, 15216, 15217, 15254, 15255]
922;80;92;4;40;[922, 15118, 15119, 15136, 15137, 15160, 15161, 15176, 15177, 15220, 15221, 15234, 15235]
923;80;93;4;35;[923, 15116, 15117, 15138, 15139, 15154, 15155, 15174, 15175, 15200, 15201, 15218, 15219]
924;80;94;6;35;[924, 15122, 15123, 15132, 15133, 15152, 15153, 15172, 15173, 15198, 15199, 15214, 15215, 15274, 15275]
925;80;95;2;50;[925, 15114, 15115, 15156, 15157, 15178, 15179, 15196, 15197, 15222, 15223]
926;81;91;4;35;[926, 15300, 15301, 15316, 15317, 15344, 15345, 15366, 15367, 15386, 15387, 15400, 15401, 15434, 15435]
927;81;92;6;55;[927, 15302, 15303, 15320, 15321, 15340, 15341, 15358, 15359, 15384, 15385, 15402, 15403, 15492, 15493]
928;81;93;6;50;[928, 15296, 15297, 15318, 15319, 15338, 15339, 15362, 15363, 15382, 15383, 15404, 15405, 15416, 15417]
929;81;94;8;45;[929, 15294, 15295, 15314, 15315, 15336, 15337, 15364, 15365, 15388, 15389, 15398, 15399, 15474, 15475]
930;81;95;10;55;[930, 15298, 15299, 15322, 15323, 15342, 15343, 15360, 15361, 15380, 15381, 15454, 15455]
931;82;91;10;50;[931, 15516, 15517, 15542, 15543, 15564, 15565, 15584, 15585, 15600, 15601]
932;82;92;10;40;[932, 15518, 15519, 15538, 15539, 15556, 15557, 15586, 15587, 15604, 15605, 15618, 15619]
933;82;93;6;55;[933, 15520, 15521, 15536, 15537, 15560, 15561, 15580, 15581, 15602, 15603, 15638, 15639]
934;82;94;10;40;[934, 15514, 15515, 15534, 15535, 15562, 15563, 15578, 15579, 15598, 15599, 15656, 15657]
935;82;95;2;40;[935, 15540, 15541, 15558, 15559, 15582, 15583, 15606, 15607]
936;83;91;4;45;[936, 15678, 15679, 15698, 15699, 15718, 15719, 15744, 15745, 15766, 15767, 15788, 15789, 15820, 15821]
937;83;92;4;50;[937, 15680, 15681, 15702, 15703, 15746, 15747, 15758, 15759, 15784, 15785, 15876, 15877]
938;83;93;8;45;[938, 15682, 15683, 15700, 15701, 15724, 15725, 15740, 15741, 15762, 15763, 15782, 15783, 15858, 15859]
939;83;94;10;40;[939, 15676, 15677, 15696, 15697, 15722, 15723, 15738, 15739, 15764, 15765, 15780, 15781, 15840, 15841]
940;83;95;6;30;[940, 15704, 15705, 15720, 15721, 15742, 15743, 15760, 15761, 15786, 15787, 15800, 15801]
941;84;96;2;55;[941, 15904, 15905, 15922, 15923, 15936, 15937, 15962, 15963, 15982, 15983, 15998, 15999]
942;84;97;2;35;[942, 15898, 15899, 15916, 15917, 15942, 15943, 15954, 15955, 15974, 15975, 15996, 15997]
943;84;98;10;40;[943, 15900, 15901, 15918, 15919, 15960, 15961, 15976, 15977, 16000, 16001]
944;84;99;10;35;[944, 15906, 15907, 15920, 15921, 15938, 15939, 15958, 15959, 15980, 15981, 15992, 15993]
945;84;100;2;50;[945, 15902, 15903, 15924, 15925, 15940, 15941, 15956, 15957, 15978, 15979, 15994, 15995]
946;85;96;6;50;[946, 16010, 16011, 16022, 16023, 16048, 16049, 16066, 16067, 16088, 16089, 16104, 16105]
947;85;97;2;30;[947, 16004, 16005, 16028, 16029, 16040, 16041, 16060, 16061, 16080, 16081]
948;85;98;4;55;[948, 16006, 16007, 16042, 16043, 16062, 16063, 16086, 16087, 16098, 16099]
949;85;99;8;35;[949, 16012, 16013, 16024, 16025, 16046, 16047, 16064, 16065, 16084, 16085, 16102, 16103]
950;85;100;4;30;[950, 16008, 16009, 16026, 16027, 16044, 16045, 16068, 16069, 16082, 16083, 16100, 16101]
951;86;96;4;40;[951, 16114, 16115, 16132, 16133, 16154, 16155, 16166, 16167, 16188, 16189]
952;86;97;10;30;[952, 16108, 16109, 16126, 16127, 16146, 16147, 16172, 16173, 16186, 16187]
953;86;98;10;50;[953, 16110, 16111, 16128, 16129, 16152, 16153, 16190, 16191]
954;86;99;4;45;[954, 16116, 16117, 16130, 16131, 16150, 16151, 16168, 16169, 16184, 16185]
955;86;100;8;45;[955, 16112, 16113, 16134, 16135, 16148, 16149, 16170, 16171, 16182, 16183]
956;87;96;8;40;[956, 16200, 16201, 16222, 16223, 16240, 16241, 16252, 16253, 16270, 16271]
957;87;97;2;60;[957, 16194, 16195, 16214, 16215, 16234, 16235, 16258, 16259, 16276, 16277]
958;87;98;6;30;[958, 16196, 16197, 16216, 16217, 16236, 16237, 16268, 16269]
959;87;99;2;60;[959, 16198, 16199, 16220, 16221, 16242, 16243, 16254, 16255, 16274, 16275]
960;87;100;6;45;[960, 16202, 16203, 16218, 16219, 16238, 16239, 16256, 16257, 16272, 16273]
961;88;96;4;45;[961, 16288, 16289, 16300, 16301, 16326, 16327, 16344, 16345, 16364, 16365, 16378, 16379]
962;88;97;10;30;[962, 16280, 16281, 16306, 16307, 16318, 16319, 16338, 16339, 16358, 16359, 16374, 16375]
963;88;98;2;35;[963, 16282, 16283, 16324, 16325, 16340, 16341, 16360, 16361]
964;88;99;4;30;[964, 16286, 16287, 16302, 16303, 16322, 16323, 16342, 16343, 16366, 16367, 16376, 16377]
965;88;100;10;30;[965, 16284, 16285, 16304, 16305, 16320, 16321, 16346, 16347, 16362, 16363]
966;89;96;8;45;[966, 16388, 16389, 16400, 16401, 16426, 16427, 16446, 16447, 16464, 16465, 16484, 16485]
967;89;97;2;50;[967, 16382, 16383, 16406, 16407, 16418, 16419, 16438, 16439, 16458, 16459, 16478, 16479]
968;89;98;10;40;[968, 16384, 16385, 16424, 16425, 16440, 16441, 16460, 16461, 16480, 16481]
969;89;99;2;50;[969, 16390, 16391, 16402, 16403, 16422, 16423, 16444, 16445, 16462, 16463, 16476, 16477]
970;89;100;6;45;[970, 16386, 16387, 16404, 16405, 16420, 16421, 16442, 16443, 16466, 16467, 16482, 16483]
971;90;96;4;45;[971, 16496, 16497, 16516, 16517, 16528, 16529, 16552, 16553, 16570, 16571, 16584, 16585]
972;90;97;4;50;[972, 16488, 16489, 16508, 16509, 16534, 16535, 16546, 16547, 16564, 16565, 16586, 16587]
973;90;98;2;35;[973, 16494, 16495, 16510, 16511, 16548, 16549, 16566, 16567, 16590, 16591]
974;90;99;6;30;[974, 16492, 16493, 16514, 16515, 16530, 16531, 16554, 16555, 16568, 16569, 16582, 16583]
975;90;100;4;50;[975, 16490, 16491, 16512, 16513, 16532, 16533, 16550, 16551, 16572, 16573, 16588, 16589]
976;91;101;2;40;[976, 16606, 16607]
977;91;102;6;50;[977, 16608, 16609]
978;91;103;8;35;[978, 16602, 16603]
979;91;104;8;55;[979, 16604, 16605]
980;92;101;8;60;[980, 16624, 16625]
981;92;102;2;60;[981, 16620, 16621]
982;92;103;10;40;[982, 16626, 16627]
983;92;104;6;60;[983, 16622, 16623]
984;93;101;4;35;[984, 16638, 16639]
985;93;102;8;40;[985, 16640, 16641]
986;93;103;8;35;[986, 16642, 16643]
987;93;104;8;30;[987, 16636, 16637]
988;94;101;6;55;[988, 16654, 16655]
989;94;102;4;35;[989, 16656, 16657]
990;94;103;2;60;[990]
991;94;104;4;45;[991, 16658, 16659]
992;95;101;6;45;[992, 16676, 16677]
993;95;102;4;30;[993, 16672, 16673]
994;95;103;8;30;[994, 16674, 16675]
995;95;104;8;60;[995, 16670, 16671]
996;1;18;10;40;[996, 1880, 1881, 1932, 1933, 1956, 1957, 1962, 1963, 1984, 1985, 2012, 2013]
997;1;19;8;30;[997, 1876, 1877, 1920, 1921, 1936, 1937, 1958, 1959, 1966, 1967, 1990, 1991]
998;1;20;8;30;[998, 1874, 1875, 1896, 1897, 1914, 1915, 1938, 1939, 1952, 1953, 1970, 1971, 1994, 1995, 2014, 2015]
999;1;21;10;50;[999, 1882, 1883, 1900, 1901, 1950, 1951, 1968, 1969, 1988, 1989, 2016, 2017]
1000;1;22;4;35;[1000, 1884, 1885, 1902, 1903, 1916, 1917, 1934, 1935, 1964, 1965, 1992, 1993, 2008, 2009]
1001;1;23;10;60;[1001, 1878, 1879, 1898, 1899, 1918, 1919, 1954, 1955, 1972, 1973, 1986, 1987, 2010, 2011]
1002;2;18;2;30;[1002, 2034, 2035, 2076, 2077, 2096, 2097, 2122, 2123, 2146, 2147, 2168, 2169]
1003;2;19;4;60;[1003, 2038, 2039, 2072, 2073, 2092, 2093, 2118, 2119, 2126, 2127, 2152, 2153, 2174, 2175]
1004;2;20;10;45;[1004, 2040, 2041, 2052, 2053, 2074, 2075, 2090, 2091, 2112, 2113, 2130, 2131, 2148, 2149, 2178, 2179]
1005;2;21;10;45;[1005, 2056, 2057, 2098, 2099, 2128, 2129, 2154, 2155, 2172, 2173]
1006;2;22;10;60;[1006, 2036, 2037, 2058, 2059, 2070, 2071, 2100, 2101, 2114, 2115, 2124, 2125, 2150, 2151, 2176, 2177]
1007;2;23;2;45;[1007, 2054, 2055, 2078, 2079, 2094, 2095, 2116, 2117, 2132, 2133, 2144, 2145, 2170, 2171]
1008;3;18;4;45;[1008, 2200, 2201, 2260, 2261, 2268, 2269, 2296, 2297, 2310, 2311]
1009;3;19;8;50;[1009, 2204, 2205, 2242, 2243, 2256, 2257, 2274, 2275, 2314, 2315]
1010;3;20;10;60;[1010, 2206, 2207, 2218, 2219, 2236, 2237, 2254, 2255, 2278, 2279, 2298, 2299, 2318, 2319]
1011;3;21;8;55;[1011, 2222, 2223, 2262, 2263, 2272, 2273, 2300, 2301, 2316, 2317]
1012;3;22;8;30;[1012, 2202, 2203, 2224, 2225, 2238, 2239, 2264, 2265, 2276, 2277, 2292, 2293, 2312, 2313]
1013;3;23;8;50;[1013, 2220, 2221, 2240, 2241, 2258, 2259, 2270, 2271, 2294, 2295, 2320, 2321]
1014;4;18;4;50;[1014, 2346, 2347, 2402, 2403, 2412, 2413, 2438, 2439, 2452, 2453, 2474, 2475]
1015;4;19;6;35;[1015, 2348, 2349, 2366, 2367, 2398, 2399, 2418, 2419, 2456, 2457, 2480, 2481]
1016;4;20;6;60;[1016, 2342, 2343, 2360, 2361, 2378, 2379, 2396, 2397, 2414, 2415, 2440, 2441, 2460, 2461, 2484, 2485]
1017;4;21;10;55;[1017, 2340, 2341, 2382, 2383, 2404, 2405, 2420, 2421, 2442, 2443, 2458, 2459, 2478, 2479]
1018;4;22;10;40;[1018, 2362, 2363, 2384, 2385, 2406, 2407, 2416, 2417, 2434, 2435, 2454, 2455, 2482, 2483]
1019;4;23;6;45;[1019, 2344, 2345, 2364, 2365, 2380, 2381, 2400, 2401, 2410, 2411, 2436, 2437, 2462, 2463, 2476, 2477]
1020;5;18;8;35;[1020, 2506, 2507, 2530, 2531, 2550, 2551, 2578, 2579, 2592, 2593, 2614, 2615, 2640, 2641]
1021;5;19;10;45;[1021, 2510, 2511, 2526, 2527, 2552, 2553, 2570, 2571, 2596, 2597, 2620, 2621, 2646, 2647]
1022;5;20;6;50;[1022, 2512, 2513, 2528, 2529, 2546, 2547, 2564, 2565, 2580, 2581, 2600, 2601, 2624, 2625, 2642, 2643]
1023;5;21;4;30;[1023, 2544, 2545, 2582, 2583, 2598, 2599, 2618, 2619, 2648, 2649]
1024;5;22;8;60;[1024, 2508, 2509, 2524, 2525, 2566, 2567, 2574, 2575, 2594, 2595, 2622, 2623, 2644, 2645]
1025;5;23;6;55;[1025, 2532, 2533, 2548, 2549, 2568, 2569, 2576, 2577, 2602, 2603, 2616, 2617, 2638, 2639]
1026;6;18;2;50;[1026, 2676, 2677, 2734, 2735, 2740, 2741, 2768, 2769, 2784, 2785, 2806, 2807]
1027;6;19;2;30;[1027, 2672, 2673, 2698, 2699, 2730, 2731, 2746, 2747, 2790, 2791, 2810, 2811]
1028;6;20;2;50;[1028, 2670, 2671, 2692, 2693, 2710, 2711, 2732, 2733, 2750, 2751, 2770, 2771, 2786, 2787, 2814, 2815]
1029;6;21;10;60;[1029, 2678, 2679, 2714, 2715, 2744, 2745, 2772, 2773, 2792, 2793, 2812, 2813]
1030;6;22;4;50;[1030, 2680, 2681, 2694, 2695, 2716, 2717, 2728, 2729, 2748, 2749, 2764, 2765, 2788, 2789, 2808, 2809]
1031;6;23;2;30;[1031, 2674, 2675, 2696, 2697, 2712, 2713, 2736, 2737, 2742, 2743, 2766, 2767, 2782, 2783, 2816, 2817]
1032;7;18;10;45;[1032, 2860, 2861, 2892, 2893, 2916, 2917, 2936, 2937, 2946, 2947, 2968, 2969, 2992, 2993, 3018, 3019]
1033;7;19;6;55;[1033, 2842, 2843, 2856, 2857, 2896, 2897, 2918, 2919, 2932, 2933, 2952, 2953, 2974, 2975, 2996, 2997]
1034;7;20;6;40;[1034, 2836, 2837, 2858, 2859, 2874, 2875, 2898, 2899, 2912, 2913, 2930, 2931, 2948, 2949, 2978, 2979, 3000, 3001, 3020, 3021]
1035;7;21;2;40;[1035, 2878, 2879, 2910, 2911, 2938, 2939, 2954, 2955, 2972, 2973, 2998, 2999, 3022, 3023]
1036;7;22;6;40;[1036, 2838, 2839, 2854, 2855, 2880, 2881, 2894, 2895, 2940, 2941, 2950, 2951, 2976, 2977, 2994, 2995, 3014, 3015]
1037;7;23;10;40;[1037, 2840, 2841, 2862, 2863, 2876, 2877, 2914, 2915, 2934, 2935, 2944, 2945, 2970, 2971, 3002, 3003, 3016, 3017]
1038;8;24;2;35;[1038, 3050, 3051, 3068, 3069, 3096, 3097, 3120, 3121, 3144, 3145, 3156, 3157, 3172, 3173, 3198, 3199]
1039;8;25;6;35;[1039, 3044, 3045, 3072, 3073, 3098, 3099, 3116, 3117, 3122, 3123, 3140, 3141, 3160, 3161, 3174, 3175, 3194, 3195]
1040;8;26;4;55;[1040, 3046, 3047, 3090, 3091, 3114, 3115, 3124, 3125, 3142, 3143, 3162, 3163, 3178, 3179, 3200, 3201]
1041;8;27;6;35;[1041, 3052, 3053, 3070, 3071, 3094, 3095, 3126, 3127, 3138, 3139, 3158, 3159, 3180, 3181, 3192, 3193]
1042;8;28;10;40;[1042, 3048, 3049, 3074, 3075, 3092, 3093, 3112, 3113, 3136, 3137, 3176, 3177, 3196, 3197]
1043;9;24;2;55;[1043, 3248, 3249, 3272, 3273, 3290, 3291, 3300, 3301, 3316, 3317, 3338, 3339, 3360, 3361]
1044;9;25;6;35;[1044, 3226, 3227, 3242, 3243, 3274, 3275, 3294, 3295, 3304, 3305, 3318, 3319, 3334, 3335, 3356, 3357]
1045;9;26;10;40;[1045, 3224, 3225, 3244, 3245, 3266, 3267, 3306, 3307, 3320, 3321, 3340, 3341, 3358, 3359]
1046;9;27;8;35;[1046, 3250, 3251, 3270, 3271, 3292, 3293, 3302, 3303, 3322, 3323, 3332, 3333, 3354, 3355]
1047;9;28;8;35;[1047, 3222, 3223, 3246, 3247, 3268, 3269, 3296, 3297, 3336, 3337, 3352, 3353]
1048;10;24;8;40;[1048, 3384, 3385, 3430, 3431, 3454, 3455, 3460, 3461, 3482, 3483, 3504, 3505, 3516, 3517]
1049;10;25;8;40;[1049, 3388, 3389, 3408, 3409, 3432, 3433, 3448, 3449, 3464, 3465, 3478, 3479, 3496, 3497, 3518, 3519]
1050;10;26;4;45;[1050, 3406, 3407, 3424, 3425, 3450, 3451, 3466, 3467, 3484, 3485, 3498, 3499, 3520, 3521]
1051;10;27;10;50;[1051, 3386, 3387, 3428, 3429, 3456, 3457, 3462, 3463, 3476, 3477, 3502, 3503, 3522, 3523]
1052;10;28;2;60;[1052, 3390, 3391, 3404, 3405, 3426, 3427, 3452, 3453, 3480, 3481, 3500, 3501]
1053;11;24;6;50;[1053, 3544, 3545, 3572, 3573, 3596, 3597, 3620, 3621, 3644, 3645, 3662, 3663, 3676, 3677, 3704, 3705, 3716, 3717]
1054;11;25;6;30;[1054, 3548, 3549, 3566, 3567, 3598, 3599, 3616, 3617, 3624, 3625, 3640, 3641, 3658, 3659, 3678, 3679, 3696, 3697, 3718, 3719]
1055;11;26;10;40;[1055, 3568, 3569, 3590, 3591, 3614, 3615, 3626, 3627, 3642, 3643, 3664, 3665, 3682, 3683, 3698, 3699, 3720, 3721]
1056;11;27;10;60;[1056, 3546, 3547, 3574, 3575, 3594, 3595, 3622, 3623, 3638, 3639, 3656, 3657, 3684, 3685, 3702, 3703, 3722, 3723]
1057;11;28;2;40;[1057, 3550, 3551, 3570, 3571, 3592, 3593, 3612, 3613, 3636, 3637, 3660, 3661, 3680, 3681, 3700, 3701]
1058;12;24;2;45;[1058, 3750, 3751, 3768, 3769, 3796, 3797, 3820, 3821, 3840, 3841, 3864, 3865, 3876, 3877]
1059;12;25;4;60;[1059, 3744, 3745, 3772, 3773, 3798, 3799, 3816, 3817, 3822, 3823, 3842, 3843, 3860, 3861, 3880, 3881]
1060;12;26;6;50;[1060, 3746, 3747, 3790, 3791, 3814, 3815, 3826, 3827, 3844, 3845, 3862, 3863, 3882, 3883]
1061;12;27;10;45;[1061, 3752, 3753, 3770, 3771, 3794, 3795, 3828, 3829, 3846, 3847, 3858, 3859, 3878, 3879]
1062;12;28;2;45;[1062, 3748, 3749, 3774, 3775, 3792, 3793, 3812, 3813, 3824, 3825, 3856, 3857]
1063;13;24;10;40;[1063, 3928, 3929, 3952, 3953, 3970, 3971, 3988, 3989, 4000, 4001, 4022, 4023, 4036, 4037, 4064, 4065]
1064;13;25;8;55;[1064, 3906, 3907, 3930, 3931, 3946, 3947, 3974, 3975, 3980, 3981, 4004, 4005, 4018, 4019, 4038, 4039, 4060, 4061]
1065;13;26;2;50;[1065, 3904, 3905, 3922, 3923, 3948, 3949, 3982, 3983, 4006, 4007, 4024, 4025, 4042, 4043, 4062, 4063]
1066;13;27;8;35;[1066, 3926, 3927, 3954, 3955, 3972, 3973, 3986, 3987, 4002, 4003, 4016, 4017, 4044, 4045, 4058, 4059]
1067;13;28;2;60;[1067, 3902, 3903, 3924, 3925, 3950, 3951, 3976, 3977, 3984, 3985, 4020, 4021, 4040, 4041, 4056, 4057]
1068;14;29;10;45;[1068, 4088, 4089, 4106, 4107, 4144, 4145, 4158, 4159, 4180, 4181, 4194, 4195, 4206, 4207, 4228, 4229, 4242, 4243, 4260, 4261]
1069;14;30;2;30;[1069, 4086, 4087, 4112, 4113, 4124, 4125, 4160, 4161, 4182, 4183, 4188, 4189, 4210, 4211, 4230, 4231, 4248, 4249, 4266, 4267]
1070;14;31;4;30;[1070, 4090, 4091, 4108, 4109, 4128, 4129, 4142, 4143, 4164, 4165, 4184, 4185, 4192, 4193, 4212, 4213, 4224, 4225, 4244, 4245, 4262, 4263]
1071;14;32;2;35;[1071, 4092, 4093, 4110, 4111, 4126, 4127, 4140, 4141, 4162, 4163, 4178, 4179, 4190, 4191, 4208, 4209, 4226, 4227, 4246, 4247, 4264, 4265]
1072;15;29;2;60;[1072, 4288, 4289, 4310, 4311, 4330, 4331, 4348, 4349, 4370, 4371, 4390, 4391, 4412, 4413, 4426, 4427, 4444, 4445, 4468, 4469]
1073;15;30;4;35;[1073, 4294, 4295, 4308, 4309, 4332, 4333, 4350, 4351, 4382, 4383, 4394, 4395, 4414, 4415, 4432, 4433, 4450, 4451, 4462, 4463]
1074;15;31;4;55;[1074, 4290, 4291, 4312, 4313, 4334, 4335, 4354, 4355, 4368, 4369, 4386, 4387, 4396, 4397, 4408, 4409, 4428, 4429, 4446, 4447, 4466, 4467]
1075;15;32;10;35;[1075, 4292, 4293, 4314, 4315, 4328, 4329, 4352, 4353, 4366, 4367, 4384, 4385, 4392, 4393, 4410, 4411, 4430, 4431, 4448, 4449, 4464, 4465]
1076;16;29;10;50;[1076, 4490, 4491, 4512, 4513, 4526, 4527, 4548, 4549, 4584, 4585, 4592, 4593, 4610, 4611, 4634, 4635, 4650, 4651]
1077;16;30;2;40;[1077, 4496, 4497, 4528, 4529, 4550, 4551, 4564, 4565, 4582, 4583, 4598, 4599, 4616, 4617, 4628, 4629, 4652, 4653]
1078;16;31;6;60;[1078, 4492, 4493, 4510, 4511, 4532, 4533, 4552, 4553, 4568, 4569, 4586, 4587, 4594, 4595, 4612, 4613, 4632, 4633, 4646, 4647]
1079;16;32;4;55;[1079, 4494, 4495, 4508, 4509, 4530, 4531, 4546, 4547, 4566, 4567, 4588, 4589, 4596, 4597, 4614, 4615, 4630, 4631, 4648, 4649]
1080;17;29;6;55;[1080, 4676, 4677, 4692, 4693, 4710, 4711, 4748, 4749, 4760, 4761, 4774, 4775, 4798, 4799]
1081;17;30;10;50;[1081, 4690, 4691, 4716, 4717, 4728, 4729, 4750, 4751, 4762, 4763, 4778, 4779, 4792, 4793]
1082;17;31;8;45;[1082, 4674, 4675, 4694, 4695, 4712, 4713, 4732, 4733, 4752, 4753, 4756, 4757, 4780, 4781, 4796, 4797]
1083;17;32;2;35;[1083, 4672, 4673, 4696, 4697, 4714, 4715, 4730, 4731, 4746, 4747, 4758, 4759, 4776, 4777, 4794, 4795]
