id;depart;arrivee;capacite du vol;list_itineraires
374;45;48;80;[7152, 7153, 7254, 7255, 7474, 7475, 7646, 7647, 7810, 7811, 8044, 8045, 8154, 8155, 8928, 8929]
375;45;50;70;[7154, 7155, 7256, 7257, 7476, 7477, 7648, 7649, 7812, 7813, 8046, 8047, 8156, 8157, 8948, 8949]
376;45;53;90;[7156, 7157, 7258, 7259, 7478, 7479, 7650, 7651, 7814, 7815, 8048, 8049, 8158, 8159, 8964, 8965]
377;45;55;80;[7158, 7159, 7260, 7261, 7480, 7481, 7652, 7653, 7816, 7817, 8050, 8051, 8160, 8161, 8980, 8981]
378;45;54;100;[7160, 7161, 7262, 7263, 7482, 7483, 7654, 7655, 7818, 7819, 8052, 8053, 8162, 8163, 9000, 9001]
379;46;55;80;[7728, 7729, 7930, 7931, 8110, 8111, 8234, 8235, 8384, 8385, 8482, 8483, 8668, 8669, 8742, 8743, 8890, 8891, 9020, 9021]
380;46;54;100;[7730, 7731, 7932, 7933, 8112, 8113, 8236, 8237, 8386, 8387, 8484, 8485, 8670, 8671, 8744, 8745, 8892, 8893, 9040, 9041]
381;46;56;100;[7732, 7733, 7934, 7935, 8114, 8115, 8238, 8239, 8388, 8389, 8486, 8487, 8672, 8673, 8746, 8747, 8894, 8895, 9060, 9061]
382;46;53;100;[7734, 7735, 7936, 7937, 8116, 8117, 8240, 8241, 8390, 8391, 8488, 8489, 8674, 8675, 8748, 8749, 8896, 8897, 9078, 9079]
383;46;58;90;[7736, 7737, 7938, 7939, 8118, 8119, 8242, 8243, 8392, 8393, 8490, 8491, 8676, 8677, 8750, 8751, 8898, 8899, 9094, 9095]
384;46;60;70;[7738, 7739, 7940, 7941, 8120, 8121, 8244, 8245, 8394, 8395, 8492, 8493, 8678, 8679, 8752, 8753, 8900, 8901, 9114, 9115]
385;46;59;90;[7740, 7741, 7942, 7943, 8122, 8123, 8246, 8247, 8396, 8397, 8494, 8495, 8680, 8681, 8754, 8755, 8902, 8903, 9132, 9133]
386;46;61;80;[7742, 7743, 7944, 7945, 8124, 8125, 8248, 8249, 8398, 8399, 8496, 8497, 8682, 8683, 8756, 8757, 8904, 8905, 9152, 9153]
387;46;57;80;[7744, 7745, 7946, 7947, 8126, 8127, 8250, 8251, 8400, 8401, 8498, 8499, 8684, 8685, 8758, 8759, 8906, 8907, 9172, 9173]
388;47;54;60;[7748, 7749, 7890, 7891, 8130, 8131, 8648, 8649, 9188, 9189]
389;47;56;80;[7750, 7751, 7892, 7893, 8132, 8133, 8650, 8651, 9208, 9209]
390;47;55;90;[7752, 7753, 7894, 7895, 8134, 8135, 8652, 8653, 9226, 9227]
391;47;53;100;[7754, 7755, 7896, 7897, 8136, 8137, 8654, 8655, 9246, 9247]
392;47;59;70;[7756, 7757, 7898, 7899, 8138, 8139, 8656, 8657, 9262, 9263]
393;47;57;50;[7758, 7759, 7900, 7901, 8140, 8141, 8658, 8659, 9282, 9283]
394;47;60;90;[7760, 7761, 7902, 7903, 8142, 8143, 8660, 8661, 9298, 9299]
395;47;61;60;[7762, 7763, 7904, 7905, 8144, 8145, 8662, 8663, 9316, 9317]
396;47;58;50;[7764, 7765, 7906, 7907, 8146, 8147, 8664, 8665, 9336, 9337]
397;48;55;100;[7786, 7787, 7910, 7911, 8090, 8091, 8308, 8309, 8344, 8345, 8536, 8537, 8816, 8817, 8930, 8931, 9356, 9357]
398;48;56;90;[7788, 7789, 7912, 7913, 8092, 8093, 8310, 8311, 8346, 8347, 8538, 8539, 8818, 8819, 8932, 8933, 9376, 9377]
399;48;54;90;[7790, 7791, 7914, 7915, 8094, 8095, 8312, 8313, 8348, 8349, 8540, 8541, 8820, 8821, 8934, 8935, 9394, 9395]
400;48;53;80;[7792, 7793, 7916, 7917, 8096, 8097, 8314, 8315, 8350, 8351, 8542, 8543, 8822, 8823, 8936, 8937, 9414, 9415]
401;48;57;80;[7794, 7795, 7918, 7919, 8098, 8099, 8316, 8317, 8352, 8353, 8544, 8545, 8824, 8825, 8938, 8939, 9430, 9431]
402;48;59;90;[7796, 7797, 7920, 7921, 8100, 8101, 8318, 8319, 8354, 8355, 8546, 8547, 8826, 8827, 8940, 8941, 9446, 9447]
403;48;61;50;[7798, 7799, 7922, 7923, 8102, 8103, 8320, 8321, 8356, 8357, 8548, 8549, 8828, 8829, 8942, 8943, 9466, 9467]
404;48;58;100;[7800, 7801, 7924, 7925, 8104, 8105, 8322, 8323, 8358, 8359, 8550, 8551, 8830, 8831, 8944, 8945, 9486, 9487]
405;48;60;70;[7802, 7803, 7926, 7927, 8106, 8107, 8324, 8325, 8360, 8361, 8552, 8553, 8832, 8833, 8946, 8947, 9506, 9507]
406;49;54;100;[7690, 7691, 7950, 7951, 8502, 8503, 8798, 8799, 9524, 9525]
407;49;56;90;[7692, 7693, 7952, 7953, 8504, 8505, 8800, 8801, 9544, 9545]
408;49;53;90;[7694, 7695, 7954, 7955, 8506, 8507, 8802, 8803, 9562, 9563]
409;49;55;90;[7696, 7697, 7956, 7957, 8508, 8509, 8804, 8805, 9578, 9579]
410;49;61;80;[7698, 7699, 7958, 7959, 8510, 8511, 8806, 8807, 9598, 9599]
411;49;57;80;[7700, 7701, 7960, 7961, 8512, 8513, 8808, 8809, 9618, 9619]
412;49;58;70;[7702, 7703, 7962, 7963, 8514, 8515, 8810, 8811, 9634, 9635]
413;49;60;60;[7704, 7705, 7964, 7965, 8516, 8517, 8812, 8813, 9654, 9655]
414;50;54;70;[8254, 8255, 8328, 8329, 8520, 8521, 8762, 8763, 8950, 8951, 9672, 9673]
415;50;55;80;[8256, 8257, 8330, 8331, 8522, 8523, 8764, 8765, 8952, 8953, 9692, 9693]
416;50;56;100;[8258, 8259, 8332, 8333, 8524, 8525, 8766, 8767, 8954, 8955, 9712, 9713]
417;50;53;50;[8260, 8261, 8334, 8335, 8526, 8527, 8768, 8769, 8956, 8957, 9730, 9731]
418;50;57;50;[8262, 8263, 8336, 8337, 8528, 8529, 8770, 8771, 8958, 8959, 9746, 9747]
419;50;61;100;[8264, 8265, 8338, 8339, 8530, 8531, 8772, 8773, 8960, 8961, 9762, 9763]
420;50;59;60;[8266, 8267, 8340, 8341, 8532, 8533, 8774, 8775, 8962, 8963, 9782, 9783]
421;51;53;80;[7708, 7709, 7968, 7969, 8288, 8289, 8364, 8365, 8462, 8463, 8628, 8629, 8778, 8779, 8910, 8911, 9802, 9803]
422;51;55;100;[7710, 7711, 7970, 7971, 8290, 8291, 8366, 8367, 8464, 8465, 8630, 8631, 8780, 8781, 8912, 8913, 9818, 9819]
423;51;56;100;[7712, 7713, 7972, 7973, 8292, 8293, 8368, 8369, 8466, 8467, 8632, 8633, 8782, 8783, 8914, 8915, 9838, 9839]
424;51;54;90;[7714, 7715, 7974, 7975, 8294, 8295, 8370, 8371, 8468, 8469, 8634, 8635, 8784, 8785, 8916, 8917, 9856, 9857]
425;51;60;50;[7716, 7717, 7976, 7977, 8296, 8297, 8372, 8373, 8470, 8471, 8636, 8637, 8786, 8787, 8918, 8919, 9876, 9877]
426;51;61;60;[7718, 7719, 7978, 7979, 8298, 8299, 8374, 8375, 8472, 8473, 8638, 8639, 8788, 8789, 8920, 8921, 9894, 9895]
427;51;58;100;[7720, 7721, 7980, 7981, 8300, 8301, 8376, 8377, 8474, 8475, 8640, 8641, 8790, 8791, 8922, 8923, 9914, 9915]
428;51;59;80;[7722, 7723, 7982, 7983, 8302, 8303, 8378, 8379, 8476, 8477, 8642, 8643, 8792, 8793, 8924, 8925, 9934, 9935]
429;51;57;50;[7724, 7725, 7984, 7985, 8304, 8305, 8380, 8381, 8478, 8479, 8644, 8645, 8794, 8795, 8926, 8927, 9954, 9955]
430;52;54;80;[7768, 7769, 7988, 7989, 8270, 8271, 8610, 8611, 9970, 9971]
431;52;56;100;[7770, 7771, 7990, 7991, 8272, 8273, 8612, 8613, 9990, 9991]
432;52;55;50;[7772, 7773, 7992, 7993, 8274, 8275, 8614, 8615, 10008, 10009]
433;52;53;50;[7774, 7775, 7994, 7995, 8276, 8277, 8616, 8617, 10028, 10029]
434;52;60;100;[7776, 7777, 7996, 7997, 8278, 8279, 8618, 8619, 10044, 10045]
435;52;59;50;[7778, 7779, 7998, 7999, 8280, 8281, 8620, 8621, 10062, 10063]
436;52;57;70;[7780, 7781, 8000, 8001, 8282, 8283, 8622, 8623, 10082, 10083]
437;52;58;70;[7782, 7783, 8002, 8003, 8284, 8285, 8624, 8625, 10098, 10099]
438;53;60;90;[8576, 8577, 8708, 8709, 8836, 8837, 8966, 8967, 9080, 9081, 9248, 9249, 9416, 9417, 9564, 9565, 9732, 9733, 9804, 9805, 10030, 10031, 10118, 10119]
439;53;58;100;[8578, 8579, 8710, 8711, 8838, 8839, 8968, 8969, 9082, 9083, 9250, 9251, 9418, 9419, 9566, 9567, 9734, 9735, 9806, 9807, 10032, 10033, 10136, 10137]
440;53;57;70;[8580, 8581, 8712, 8713, 8840, 8841, 8970, 8971, 9084, 9085, 9252, 9253, 9420, 9421, 9568, 9569, 9736, 9737, 9808, 9809, 10034, 10035, 10156, 10157]
441;53;61;80;[8582, 8583, 8714, 8715, 8842, 8843, 8972, 8973, 9086, 9087, 9254, 9255, 9422, 9423, 9570, 9571, 9738, 9739, 9810, 9811, 10036, 10037, 10172, 10173]
442;53;64;100;[8584, 8585, 8716, 8717, 8844, 8845, 8974, 8975, 9088, 9089, 9256, 9257, 9424, 9425, 9572, 9573, 9740, 9741, 9812, 9813, 10038, 10039, 10192, 10193]
443;53;65;60;[8586, 8587, 8718, 8719, 8846, 8847, 8976, 8977, 9090, 9091, 9258, 9259, 9426, 9427, 9574, 9575, 9742, 9743, 9814, 9815, 10040, 10041, 10214, 10215]
444;53;63;50;[8588, 8589, 8720, 8721, 8848, 8849, 8978, 8979, 9092, 9093, 9260, 9261, 9428, 9429, 9576, 9577, 9744, 9745, 9816, 9817, 10042, 10043, 10236, 10237]
445;54;57;100;[8442, 8443, 8852, 8853, 9002, 9003, 9042, 9043, 9190, 9191, 9396, 9397, 9526, 9527, 9674, 9675, 9858, 9859, 9972, 9973, 10256, 10257]
446;54;61;80;[8444, 8445, 8854, 8855, 9004, 9005, 9044, 9045, 9192, 9193, 9398, 9399, 9528, 9529, 9676, 9677, 9860, 9861, 9974, 9975, 10272, 10273]
447;54;59;60;[8446, 8447, 8856, 8857, 9006, 9007, 9046, 9047, 9194, 9195, 9400, 9401, 9530, 9531, 9678, 9679, 9862, 9863, 9976, 9977, 10292, 10293]
448;54;60;50;[8448, 8449, 8858, 8859, 9008, 9009, 9048, 9049, 9196, 9197, 9402, 9403, 9532, 9533, 9680, 9681, 9864, 9865, 9978, 9979, 10312, 10313]
449;54;58;60;[8450, 8451, 8860, 8861, 9010, 9011, 9050, 9051, 9198, 9199, 9404, 9405, 9534, 9535, 9682, 9683, 9866, 9867, 9980, 9981, 10330, 10331]
450;54;62;50;[8452, 8453, 8862, 8863, 9012, 9013, 9052, 9053, 9200, 9201, 9406, 9407, 9536, 9537, 9684, 9685, 9868, 9869, 9982, 9983, 10350, 10351]
451;54;63;50;[8454, 8455, 8864, 8865, 9014, 9015, 9054, 9055, 9202, 9203, 9408, 9409, 9538, 9539, 9686, 9687, 9870, 9871, 9984, 9985, 10368, 10369]
452;54;65;50;[8456, 8457, 8866, 8867, 9016, 9017, 9056, 9057, 9204, 9205, 9410, 9411, 9540, 9541, 9688, 9689, 9872, 9873, 9986, 9987, 10388, 10389]
453;54;64;70;[8458, 8459, 8868, 8869, 9018, 9019, 9058, 9059, 9206, 9207, 9412, 9413, 9542, 9543, 9690, 9691, 9874, 9875, 9988, 9989, 10410, 10411]
454;55;57;100;[8422, 8423, 8556, 8557, 8688, 8689, 8982, 8983, 9022, 9023, 9228, 9229, 9358, 9359, 9580, 9581, 9694, 9695, 9820, 9821, 10010, 10011, 10432, 10433]
455;55;58;90;[8424, 8425, 8558, 8559, 8690, 8691, 8984, 8985, 9024, 9025, 9230, 9231, 9360, 9361, 9582, 9583, 9696, 9697, 9822, 9823, 10012, 10013, 10448, 10449]
456;55;61;60;[8426, 8427, 8560, 8561, 8692, 8693, 8986, 8987, 9026, 9027, 9232, 9233, 9362, 9363, 9584, 9585, 9698, 9699, 9824, 9825, 10014, 10015, 10468, 10469]
457;55;60;50;[8428, 8429, 8562, 8563, 8694, 8695, 8988, 8989, 9028, 9029, 9234, 9235, 9364, 9365, 9586, 9587, 9700, 9701, 9826, 9827, 10016, 10017, 10488, 10489]
458;55;59;80;[8430, 8431, 8564, 8565, 8696, 8697, 8990, 8991, 9030, 9031, 9236, 9237, 9366, 9367, 9588, 9589, 9702, 9703, 9828, 9829, 10018, 10019, 10506, 10507]
459;55;62;90;[8432, 8433, 8566, 8567, 8698, 8699, 8992, 8993, 9032, 9033, 9238, 9239, 9368, 9369, 9590, 9591, 9704, 9705, 9830, 9831, 10020, 10021, 10526, 10527]
460;55;63;70;[8434, 8435, 8568, 8569, 8700, 8701, 8994, 8995, 9034, 9035, 9240, 9241, 9370, 9371, 9592, 9593, 9706, 9707, 9832, 9833, 10022, 10023, 10544, 10545]
461;55;64;80;[8436, 8437, 8570, 8571, 8702, 8703, 8996, 8997, 9036, 9037, 9242, 9243, 9372, 9373, 9594, 9595, 9708, 9709, 9834, 9835, 10024, 10025, 10564, 10565]
462;55;65;60;[8438, 8439, 8572, 8573, 8704, 8705, 8998, 8999, 9038, 9039, 9244, 9245, 9374, 9375, 9596, 9597, 9710, 9711, 9836, 9837, 10026, 10027, 10586, 10587]
463;56;60;50;[8404, 8405, 8592, 8593, 8724, 8725, 8872, 8873, 9062, 9063, 9210, 9211, 9378, 9379, 9546, 9547, 9714, 9715, 9840, 9841, 9992, 9993, 10608, 10609]
464;56;58;70;[8406, 8407, 8594, 8595, 8726, 8727, 8874, 8875, 9064, 9065, 9212, 9213, 9380, 9381, 9548, 9549, 9716, 9717, 9842, 9843, 9994, 9995, 10626, 10627]
465;56;59;50;[8408, 8409, 8596, 8597, 8728, 8729, 8876, 8877, 9066, 9067, 9214, 9215, 9382, 9383, 9550, 9551, 9718, 9719, 9844, 9845, 9996, 9997, 10646, 10647]
466;56;57;90;[8410, 8411, 8598, 8599, 8730, 8731, 8878, 8879, 9068, 9069, 9216, 9217, 9384, 9385, 9552, 9553, 9720, 9721, 9846, 9847, 9998, 9999, 10666, 10667]
467;56;62;80;[8412, 8413, 8600, 8601, 8732, 8733, 8880, 8881, 9070, 9071, 9218, 9219, 9386, 9387, 9554, 9555, 9722, 9723, 9848, 9849, 10000, 10001, 10682, 10683]
468;56;64;100;[8414, 8415, 8602, 8603, 8734, 8735, 8882, 8883, 9072, 9073, 9220, 9221, 9388, 9389, 9556, 9557, 9724, 9725, 9850, 9851, 10002, 10003, 10700, 10701]
469;56;63;70;[8416, 8417, 8604, 8605, 8736, 8737, 8884, 8885, 9074, 9075, 9222, 9223, 9390, 9391, 9558, 9559, 9726, 9727, 9852, 9853, 10004, 10005, 10722, 10723]
470;56;65;70;[8418, 8419, 8606, 8607, 8738, 8739, 8886, 8887, 9076, 9077, 9224, 9225, 9392, 9393, 9560, 9561, 9728, 9729, 9854, 9855, 10006, 10007, 10742, 10743]
471;57;62;70;[9174, 9175, 9284, 9285, 9432, 9433, 9620, 9621, 9748, 9749, 9956, 9957, 10084, 10085, 10158, 10159, 10258, 10259, 10434, 10435, 10668, 10669, 10764, 10765]
472;57;65;100;[9176, 9177, 9286, 9287, 9434, 9435, 9622, 9623, 9750, 9751, 9958, 9959, 10086, 10087, 10160, 10161, 10260, 10261, 10436, 10437, 10670, 10671, 10782, 10783]
473;57;64;100;[9178, 9179, 9288, 9289, 9436, 9437, 9624, 9625, 9752, 9753, 9960, 9961, 10088, 10089, 10162, 10163, 10262, 10263, 10438, 10439, 10672, 10673, 10804, 10805]
474;57;63;100;[9180, 9181, 9290, 9291, 9438, 9439, 9626, 9627, 9754, 9755, 9962, 9963, 10090, 10091, 10164, 10165, 10264, 10265, 10440, 10441, 10674, 10675, 10826, 10827]
475;57;67;50;[9182, 9183, 9292, 9293, 9440, 9441, 9628, 9629, 9756, 9757, 9964, 9965, 10092, 10093, 10166, 10167, 10266, 10267, 10442, 10443, 10676, 10677, 10846, 10847]
476;57;70;60;[9184, 9185, 9294, 9295, 9442, 9443, 9630, 9631, 9758, 9759, 9966, 9967, 10094, 10095, 10168, 10169, 10268, 10269, 10444, 10445, 10678, 10679, 10868, 10869]
477;57;66;50;[9186, 9187, 9296, 9297, 9444, 9445, 9632, 9633, 9760, 9761, 9968, 9969, 10096, 10097, 10170, 10171, 10270, 10271, 10446, 10447, 10680, 10681, 10890, 10891]
478;58;63;50;[9096, 9097, 9338, 9339, 9488, 9489, 9636, 9637, 9916, 9917, 10100, 10101, 10138, 10139, 10332, 10333, 10450, 10451, 10628, 10629, 10912, 10913]
479;58;62;70;[9098, 9099, 9340, 9341, 9490, 9491, 9638, 9639, 9918, 9919, 10102, 10103, 10140, 10141, 10334, 10335, 10452, 10453, 10630, 10631, 10932, 10933]
480;58;64;50;[9100, 9101, 9342, 9343, 9492, 9493, 9640, 9641, 9920, 9921, 10104, 10105, 10142, 10143, 10336, 10337, 10454, 10455, 10632, 10633, 10950, 10951]
481;58;65;50;[9102, 9103, 9344, 9345, 9494, 9495, 9642, 9643, 9922, 9923, 10106, 10107, 10144, 10145, 10338, 10339, 10456, 10457, 10634, 10635, 10972, 10973]
482;58;67;90;[9104, 9105, 9346, 9347, 9496, 9497, 9644, 9645, 9924, 9925, 10108, 10109, 10146, 10147, 10340, 10341, 10458, 10459, 10636, 10637, 10994, 10995]
483;58;66;70;[9106, 9107, 9348, 9349, 9498, 9499, 9646, 9647, 9926, 9927, 10110, 10111, 10148, 10149, 10342, 10343, 10460, 10461, 10638, 10639, 11016, 11017]
484;58;70;60;[9108, 9109, 9350, 9351, 9500, 9501, 9648, 9649, 9928, 9929, 10112, 10113, 10150, 10151, 10344, 10345, 10462, 10463, 10640, 10641, 11038, 11039]
485;58;69;100;[9110, 9111, 9352, 9353, 9502, 9503, 9650, 9651, 9930, 9931, 10114, 10115, 10152, 10153, 10346, 10347, 10464, 10465, 10642, 10643, 11060, 11061]
486;58;68;90;[9112, 9113, 9354, 9355, 9504, 9505, 9652, 9653, 9932, 9933, 10116, 10117, 10154, 10155, 10348, 10349, 10466, 10467, 10644, 10645, 11080, 11081]
487;59;63;90;[9134, 9135, 9264, 9265, 9448, 9449, 9784, 9785, 9936, 9937, 10064, 10065, 10294, 10295, 10508, 10509, 10648, 10649, 11100, 11101]
488;59;62;70;[9136, 9137, 9266, 9267, 9450, 9451, 9786, 9787, 9938, 9939, 10066, 10067, 10296, 10297, 10510, 10511, 10650, 10651, 11120, 11121]
489;59;65;60;[9138, 9139, 9268, 9269, 9452, 9453, 9788, 9789, 9940, 9941, 10068, 10069, 10298, 10299, 10512, 10513, 10652, 10653, 11138, 11139]
490;59;64;90;[9140, 9141, 9270, 9271, 9454, 9455, 9790, 9791, 9942, 9943, 10070, 10071, 10300, 10301, 10514, 10515, 10654, 10655, 11160, 11161]
491;59;66;70;[9142, 9143, 9272, 9273, 9456, 9457, 9792, 9793, 9944, 9945, 10072, 10073, 10302, 10303, 10516, 10517, 10656, 10657, 11182, 11183]
492;59;67;100;[9144, 9145, 9274, 9275, 9458, 9459, 9794, 9795, 9946, 9947, 10074, 10075, 10304, 10305, 10518, 10519, 10658, 10659, 11204, 11205]
493;59;70;70;[9146, 9147, 9276, 9277, 9460, 9461, 9796, 9797, 9948, 9949, 10076, 10077, 10306, 10307, 10520, 10521, 10660, 10661, 11226, 11227]
494;59;68;100;[9148, 9149, 9278, 9279, 9462, 9463, 9798, 9799, 9950, 9951, 10078, 10079, 10308, 10309, 10522, 10523, 10662, 10663, 11248, 11249]
495;59;69;80;[9150, 9151, 9280, 9281, 9464, 9465, 9800, 9801, 9952, 9953, 10080, 10081, 10310, 10311, 10524, 10525, 10664, 10665, 11268, 11269]
496;60;62;90;[9116, 9117, 9300, 9301, 9508, 9509, 9656, 9657, 9878, 9879, 10046, 10047, 10120, 10121, 10314, 10315, 10490, 10491, 10610, 10611, 11288, 11289]
497;60;65;100;[9118, 9119, 9302, 9303, 9510, 9511, 9658, 9659, 9880, 9881, 10048, 10049, 10122, 10123, 10316, 10317, 10492, 10493, 10612, 10613, 11306, 11307]
498;60;64;80;[9120, 9121, 9304, 9305, 9512, 9513, 9660, 9661, 9882, 9883, 10050, 10051, 10124, 10125, 10318, 10319, 10494, 10495, 10614, 10615, 11328, 11329]
499;60;63;90;[9122, 9123, 9306, 9307, 9514, 9515, 9662, 9663, 9884, 9885, 10052, 10053, 10126, 10127, 10320, 10321, 10496, 10497, 10616, 10617, 11350, 11351]
500;60;66;50;[9124, 9125, 9308, 9309, 9516, 9517, 9664, 9665, 9886, 9887, 10054, 10055, 10128, 10129, 10322, 10323, 10498, 10499, 10618, 10619, 11370, 11371]
501;60;70;80;[9126, 9127, 9310, 9311, 9518, 9519, 9666, 9667, 9888, 9889, 10056, 10057, 10130, 10131, 10324, 10325, 10500, 10501, 10620, 10621, 11392, 11393]
502;60;67;80;[9128, 9129, 9312, 9313, 9520, 9521, 9668, 9669, 9890, 9891, 10058, 10059, 10132, 10133, 10326, 10327, 10502, 10503, 10622, 10623, 11414, 11415]
503;60;68;50;[9130, 9131, 9314, 9315, 9522, 9523, 9670, 9671, 9892, 9893, 10060, 10061, 10134, 10135, 10328, 10329, 10504, 10505, 10624, 10625, 11436, 11437]
504;61;65;70;[9154, 9155, 9318, 9319, 9468, 9469, 9600, 9601, 9764, 9765, 9896, 9897, 10174, 10175, 10274, 10275, 10470, 10471, 11456, 11457]
505;61;64;60;[9156, 9157, 9320, 9321, 9470, 9471, 9602, 9603, 9766, 9767, 9898, 9899, 10176, 10177, 10276, 10277, 10472, 10473, 11478, 11479]
506;61;63;80;[9158, 9159, 9322, 9323, 9472, 9473, 9604, 9605, 9768, 9769, 9900, 9901, 10178, 10179, 10278, 10279, 10474, 10475, 11500, 11501]
507;61;62;50;[9160, 9161, 9324, 9325, 9474, 9475, 9606, 9607, 9770, 9771, 9902, 9903, 10180, 10181, 10280, 10281, 10476, 10477, 11520, 11521]
508;61;68;80;[9162, 9163, 9326, 9327, 9476, 9477, 9608, 9609, 9772, 9773, 9904, 9905, 10182, 10183, 10282, 10283, 10478, 10479, 11538, 11539]
509;61;66;50;[9164, 9165, 9328, 9329, 9478, 9479, 9610, 9611, 9774, 9775, 9906, 9907, 10184, 10185, 10284, 10285, 10480, 10481, 11558, 11559]
510;61;69;80;[9166, 9167, 9330, 9331, 9480, 9481, 9612, 9613, 9776, 9777, 9908, 9909, 10186, 10187, 10286, 10287, 10482, 10483, 11580, 11581]
511;61;70;60;[9168, 9169, 9332, 9333, 9482, 9483, 9614, 9615, 9778, 9779, 9910, 9911, 10188, 10189, 10288, 10289, 10484, 10485, 11600, 11601]
512;61;67;60;[9170, 9171, 9334, 9335, 9484, 9485, 9616, 9617, 9780, 9781, 9912, 9913, 10190, 10191, 10290, 10291, 10486, 10487, 11622, 11623]
513;62;70;50;[10352, 10353, 10528, 10529, 10684, 10685, 10766, 10767, 10934, 10935, 11122, 11123, 11290, 11291, 11522, 11523, 11644, 11645]
514;62;66;70;[10354, 10355, 10530, 10531, 10686, 10687, 10768, 10769, 10936, 10937, 11124, 11125, 11292, 11293, 11524, 11525, 11666, 11667]
515;62;69;90;[10356, 10357, 10532, 10533, 10688, 10689, 10770, 10771, 10938, 10939, 11126, 11127, 11294, 11295, 11526, 11527, 11688, 11689]
516;62;67;90;[10358, 10359, 10534, 10535, 10690, 10691, 10772, 10773, 10940, 10941, 11128, 11129, 11296, 11297, 11528, 11529, 11708, 11709]
517;62;68;60;[10360, 10361, 10536, 10537, 10692, 10693, 10774, 10775, 10942, 10943, 11130, 11131, 11298, 11299, 11530, 11531, 11730, 11731]
518;62;72;60;[10362, 10363, 10538, 10539, 10694, 10695, 10776, 10777, 10944, 10945, 11132, 11133, 11300, 11301, 11532, 11533, 11750, 11751]
519;62;75;70;[10364, 10365, 10540, 10541, 10696, 10697, 10778, 10779, 10946, 10947, 11134, 11135, 11302, 11303, 11534, 11535, 11770, 11771]
520;62;73;80;[10366, 10367, 10542, 10543, 10698, 10699, 10780, 10781, 10948, 10949, 11136, 11137, 11304, 11305, 11536, 11537, 11788, 11789]
521;63;67;50;[10238, 10239, 10370, 10371, 10546, 10547, 10724, 10725, 10828, 10829, 10914, 10915, 11102, 11103, 11352, 11353, 11502, 11503, 11808, 11809]
522;63;68;60;[10240, 10241, 10372, 10373, 10548, 10549, 10726, 10727, 10830, 10831, 10916, 10917, 11104, 11105, 11354, 11355, 11504, 11505, 11830, 11831]
523;63;66;60;[10242, 10243, 10374, 10375, 10550, 10551, 10728, 10729, 10832, 10833, 10918, 10919, 11106, 11107, 11356, 11357, 11506, 11507, 11850, 11851]
524;63;69;80;[10244, 10245, 10376, 10377, 10552, 10553, 10730, 10731, 10834, 10835, 10920, 10921, 11108, 11109, 11358, 11359, 11508, 11509, 11872, 11873]
525;63;70;60;[10246, 10247, 10378, 10379, 10554, 10555, 10732, 10733, 10836, 10837, 10922, 10923, 11110, 11111, 11360, 11361, 11510, 11511, 11892, 11893]
526;63;72;80;[10248, 10249, 10380, 10381, 10556, 10557, 10734, 10735, 10838, 10839, 10924, 10925, 11112, 11113, 11362, 11363, 11512, 11513, 11914, 11915]
527;63;71;70;[10250, 10251, 10382, 10383, 10558, 10559, 10736, 10737, 10840, 10841, 10926, 10927, 11114, 11115, 11364, 11365, 11514, 11515, 11934, 11935]
528;63;74;100;[10252, 10253, 10384, 10385, 10560, 10561, 10738, 10739, 10842, 10843, 10928, 10929, 11116, 11117, 11366, 11367, 11516, 11517, 11956, 11957]
529;63;73;60;[10254, 10255, 10386, 10387, 10562, 10563, 10740, 10741, 10844, 10845, 10930, 10931, 11118, 11119, 11368, 11369, 11518, 11519, 11978, 11979]
530;64;67;100;[10194, 10195, 10412, 10413, 10566, 10567, 10702, 10703, 10806, 10807, 10952, 10953, 11162, 11163, 11330, 11331, 11480, 11481, 11998, 11999]
531;64;69;100;[10196, 10197, 10414, 10415, 10568, 10569, 10704, 10705, 10808, 10809, 10954, 10955, 11164, 11165, 11332, 11333, 11482, 11483, 12020, 12021]
532;64;66;100;[10198, 10199, 10416, 10417, 10570, 10571, 10706, 10707, 10810, 10811, 10956, 10957, 11166, 11167, 11334, 11335, 11484, 11485, 12040, 12041]
533;64;70;50;[10200, 10201, 10418, 10419, 10572, 10573, 10708, 10709, 10812, 10813, 10958, 10959, 11168, 11169, 11336, 11337, 11486, 11487, 12062, 12063]
534;64;76;80;[10202, 10203, 10420, 10421, 10574, 10575, 10710, 10711, 10814, 10815, 10960, 10961, 11170, 11171, 11338, 11339, 11488, 11489, 12084, 12085]
535;64;72;80;[10204, 10205, 10422, 10423, 10576, 10577, 10712, 10713, 10816, 10817, 10962, 10963, 11172, 11173, 11340, 11341, 11490, 11491, 12106, 12107]
536;64;73;90;[10206, 10207, 10424, 10425, 10578, 10579, 10714, 10715, 10818, 10819, 10964, 10965, 11174, 11175, 11342, 11343, 11492, 11493, 12126, 12127]
537;64;75;50;[10208, 10209, 10426, 10427, 10580, 10581, 10716, 10717, 10820, 10821, 10966, 10967, 11176, 11177, 11344, 11345, 11494, 11495, 12146, 12147]
538;64;74;60;[10210, 10211, 10428, 10429, 10582, 10583, 10718, 10719, 10822, 10823, 10968, 10969, 11178, 11179, 11346, 11347, 11496, 11497, 12164, 12165]
539;64;71;70;[10212, 10213, 10430, 10431, 10584, 10585, 10720, 10721, 10824, 10825, 10970, 10971, 11180, 11181, 11348, 11349, 11498, 11499, 12186, 12187]
