id;depart;arrivee;capacite du vol;list_itineraires
383;44;45;60;[6527, 6528, 6655, 6656, 7035, 7036, 7187, 7188, 7389, 7390, 7561, 7562, 7695, 7696, 7841, 7842, 7921, 7922, 8129, 8130, 8291, 8292, 8439, 8440, 8607, 8608, 8877, 8878, 9815, 9816]
384;44;48;50;[6529, 6530, 6657, 6658, 7037, 7038, 7189, 7190, 7391, 7392, 7563, 7564, 7697, 7698, 7843, 7844, 7923, 7924, 8131, 8132, 8293, 8294, 8441, 8442, 8609, 8610, 8879, 8880, 9835, 9836]
385;44;50;100;[6531, 6532, 6659, 6660, 7039, 7040, 7191, 7192, 7393, 7394, 7565, 7566, 7699, 7700, 7845, 7846, 7925, 7926, 8133, 8134, 8295, 8296, 8443, 8444, 8611, 8612, 8881, 8882, 9859, 9860]
386;44;52;70;[6533, 6534, 6661, 6662, 7041, 7042, 7193, 7194, 7395, 7396, 7567, 7568, 7701, 7702, 7847, 7848, 7927, 7928, 8135, 8136, 8297, 8298, 8445, 8446, 8613, 8614, 8883, 8884, 9879, 9880]
387;44;54;50;[6535, 6536, 6663, 6664, 7043, 7044, 7195, 7196, 7397, 7398, 7569, 7570, 7703, 7704, 7849, 7850, 7929, 7930, 8137, 8138, 8299, 8300, 8447, 8448, 8615, 8616, 8885, 8886, 9899, 9900]
388;44;51;100;[6537, 6538, 6665, 6666, 7045, 7046, 7197, 7198, 7399, 7400, 7571, 7572, 7705, 7706, 7851, 7852, 7931, 7932, 8139, 8140, 8301, 8302, 8449, 8450, 8617, 8618, 8887, 8888, 9917, 9918]
389;45;50;90;[7855, 7856, 8019, 8020, 8393, 8394, 8561, 8562, 8705, 8706, 8953, 8954, 8997, 8998, 9263, 9264, 9405, 9406, 9675, 9676, 9817, 9818, 9937, 9938]
390;45;53;60;[7857, 7858, 8021, 8022, 8395, 8396, 8563, 8564, 8707, 8708, 8955, 8956, 8999, 9000, 9265, 9266, 9407, 9408, 9677, 9678, 9819, 9820, 9957, 9958]
391;45;51;50;[7859, 7860, 8023, 8024, 8397, 8398, 8565, 8566, 8709, 8710, 8957, 8958, 9001, 9002, 9267, 9268, 9409, 9410, 9679, 9680, 9821, 9822, 9977, 9978]
392;45;54;60;[7861, 7862, 8025, 8026, 8399, 8400, 8567, 8568, 8711, 8712, 8959, 8960, 9003, 9004, 9269, 9270, 9411, 9412, 9681, 9682, 9823, 9824, 9997, 9998]
393;45;52;100;[7863, 7864, 8027, 8028, 8401, 8402, 8569, 8570, 8713, 8714, 8961, 8962, 9005, 9006, 9271, 9272, 9413, 9414, 9683, 9684, 9825, 9826, 10015, 10016]
394;45;58;60;[7865, 7866, 8029, 8030, 8403, 8404, 8571, 8572, 8715, 8716, 8963, 8964, 9007, 9008, 9273, 9274, 9415, 9416, 9685, 9686, 9827, 9828, 10035, 10036]
395;45;61;50;[7867, 7868, 8031, 8032, 8405, 8406, 8573, 8574, 8717, 8718, 8965, 8966, 9009, 9010, 9275, 9276, 9417, 9418, 9687, 9688, 9829, 9830, 10055, 10056]
396;45;55;100;[7869, 7870, 8033, 8034, 8407, 8408, 8575, 8576, 8719, 8720, 8967, 8968, 9011, 9012, 9277, 9278, 9419, 9420, 9689, 9690, 9831, 9832, 10075, 10076]
397;45;56;50;[7871, 7872, 8035, 8036, 8409, 8410, 8577, 8578, 8721, 8722, 8969, 8970, 9013, 9014, 9279, 9280, 9421, 9422, 9691, 9692, 9833, 9834, 10091, 10092]
398;46;51;90;[8063, 8064, 8205, 8206, 8725, 8726, 8911, 8912, 9017, 9018, 9201, 9202, 9491, 9492, 9655, 9656, 10109, 10110]
399;46;50;60;[8065, 8066, 8207, 8208, 8727, 8728, 8913, 8914, 9019, 9020, 9203, 9204, 9493, 9494, 9657, 9658, 10129, 10130]
400;46;53;70;[8067, 8068, 8209, 8210, 8729, 8730, 8915, 8916, 9021, 9022, 9205, 9206, 9495, 9496, 9659, 9660, 10149, 10150]
401;46;54;100;[8069, 8070, 8211, 8212, 8731, 8732, 8917, 8918, 9023, 9024, 9207, 9208, 9497, 9498, 9661, 9662, 10169, 10170]
402;46;56;60;[8071, 8072, 8213, 8214, 8733, 8734, 8919, 8920, 9025, 9026, 9209, 9210, 9499, 9500, 9663, 9664, 10187, 10188]
403;46;59;60;[8073, 8074, 8215, 8216, 8735, 8736, 8921, 8922, 9027, 9028, 9211, 9212, 9501, 9502, 9665, 9666, 10205, 10206]
404;46;57;80;[8075, 8076, 8217, 8218, 8737, 8738, 8923, 8924, 9029, 9030, 9213, 9214, 9503, 9504, 9667, 9668, 10225, 10226]
405;46;55;50;[8077, 8078, 8219, 8220, 8739, 8740, 8925, 8926, 9031, 9032, 9215, 9216, 9505, 9506, 9669, 9670, 10245, 10246]
406;46;60;50;[8079, 8080, 8221, 8222, 8741, 8742, 8927, 8928, 9033, 9034, 9217, 9218, 9507, 9508, 9671, 9672, 10261, 10262]
407;47;54;70;[7897, 7898, 8083, 8084, 8249, 8250, 8349, 8350, 8769, 8770, 8891, 8892, 9061, 9062, 9243, 9244, 9425, 9426, 9695, 9696, 9775, 9776, 10277, 10278]
408;47;50;100;[7899, 7900, 8085, 8086, 8251, 8252, 8351, 8352, 8771, 8772, 8893, 8894, 9063, 9064, 9245, 9246, 9427, 9428, 9697, 9698, 9777, 9778, 10295, 10296]
409;47;51;100;[7901, 7902, 8087, 8088, 8253, 8254, 8353, 8354, 8773, 8774, 8895, 8896, 9065, 9066, 9247, 9248, 9429, 9430, 9699, 9700, 9779, 9780, 10315, 10316]
410;47;52;100;[7903, 7904, 8089, 8090, 8255, 8256, 8355, 8356, 8775, 8776, 8897, 8898, 9067, 9068, 9249, 9250, 9431, 9432, 9701, 9702, 9781, 9782, 10335, 10336]
411;47;61;100;[7905, 7906, 8091, 8092, 8257, 8258, 8357, 8358, 8777, 8778, 8899, 8900, 9069, 9070, 9251, 9252, 9433, 9434, 9703, 9704, 9783, 9784, 10355, 10356]
412;47;58;90;[7907, 7908, 8093, 8094, 8259, 8260, 8359, 8360, 8779, 8780, 8901, 8902, 9071, 9072, 9253, 9254, 9435, 9436, 9705, 9706, 9785, 9786, 10375, 10376]
413;47;55;80;[7909, 7910, 8095, 8096, 8261, 8262, 8361, 8362, 8781, 8782, 8903, 8904, 9073, 9074, 9255, 9256, 9437, 9438, 9707, 9708, 9787, 9788, 10395, 10396]
414;47;57;50;[7911, 7912, 8097, 8098, 8263, 8264, 8363, 8364, 8783, 8784, 8905, 8906, 9075, 9076, 9257, 9258, 9439, 9440, 9709, 9710, 9789, 9790, 10411, 10412]
415;47;56;50;[7913, 7914, 8099, 8100, 8265, 8266, 8365, 8366, 8785, 8786, 8907, 8908, 9077, 9078, 9259, 9260, 9441, 9442, 9711, 9712, 9791, 9792, 10431, 10432]
416;48;54;100;[8039, 8040, 8225, 8226, 8369, 8370, 8515, 8516, 8745, 8746, 8973, 8974, 9037, 9038, 9283, 9284, 9467, 9468, 9631, 9632, 9837, 9838, 10449, 10450]
417;48;52;90;[8041, 8042, 8227, 8228, 8371, 8372, 8517, 8518, 8747, 8748, 8975, 8976, 9039, 9040, 9285, 9286, 9469, 9470, 9633, 9634, 9839, 9840, 10467, 10468]
418;48;53;70;[8043, 8044, 8229, 8230, 8373, 8374, 8519, 8520, 8749, 8750, 8977, 8978, 9041, 9042, 9287, 9288, 9471, 9472, 9635, 9636, 9841, 9842, 10487, 10488]
419;48;51;90;[8045, 8046, 8231, 8232, 8375, 8376, 8521, 8522, 8751, 8752, 8979, 8980, 9043, 9044, 9289, 9290, 9473, 9474, 9637, 9638, 9843, 9844, 10507, 10508]
420;48;50;60;[8047, 8048, 8233, 8234, 8377, 8378, 8523, 8524, 8753, 8754, 8981, 8982, 9045, 9046, 9291, 9292, 9475, 9476, 9639, 9640, 9845, 9846, 10527, 10528]
421;48;59;90;[8049, 8050, 8235, 8236, 8379, 8380, 8525, 8526, 8755, 8756, 8983, 8984, 9047, 9048, 9293, 9294, 9477, 9478, 9641, 9642, 9847, 9848, 10547, 10548]
422;48;58;90;[8051, 8052, 8237, 8238, 8381, 8382, 8527, 8528, 8757, 8758, 8985, 8986, 9049, 9050, 9295, 9296, 9479, 9480, 9643, 9644, 9849, 9850, 10567, 10568]
423;48;55;70;[8053, 8054, 8239, 8240, 8383, 8384, 8529, 8530, 8759, 8760, 8987, 8988, 9051, 9052, 9297, 9298, 9481, 9482, 9645, 9646, 9851, 9852, 10587, 10588]
424;48;60;100;[8055, 8056, 8241, 8242, 8385, 8386, 8531, 8532, 8761, 8762, 8989, 8990, 9053, 9054, 9299, 9300, 9483, 9484, 9647, 9648, 9853, 9854, 10603, 10604]
425;48;56;70;[8057, 8058, 8243, 8244, 8387, 8388, 8533, 8534, 8763, 8764, 8991, 8992, 9055, 9056, 9301, 9302, 9485, 9486, 9649, 9650, 9855, 9856, 10619, 10620]
426;48;57;90;[8059, 8060, 8245, 8246, 8389, 8390, 8535, 8536, 8765, 8766, 8993, 8994, 9057, 9058, 9303, 9304, 9487, 9488, 9651, 9652, 9857, 9858, 10637, 10638]
427;49;51;90;[7875, 7876, 7997, 7998, 8413, 8414, 8539, 8540, 8683, 8684, 8931, 8932, 9081, 9082, 9221, 9222, 9445, 9446, 9609, 9610, 9795, 9796, 10657, 10658]
428;49;54;70;[7877, 7878, 7999, 8000, 8415, 8416, 8541, 8542, 8685, 8686, 8933, 8934, 9083, 9084, 9223, 9224, 9447, 9448, 9611, 9612, 9797, 9798, 10677, 10678]
429;49;52;100;[7879, 7880, 8001, 8002, 8417, 8418, 8543, 8544, 8687, 8688, 8935, 8936, 9085, 9086, 9225, 9226, 9449, 9450, 9613, 9614, 9799, 9800, 10695, 10696]
430;49;50;90;[7881, 7882, 8003, 8004, 8419, 8420, 8545, 8546, 8689, 8690, 8937, 8938, 9087, 9088, 9227, 9228, 9451, 9452, 9615, 9616, 9801, 9802, 10715, 10716]
431;49;53;50;[7883, 7884, 8005, 8006, 8421, 8422, 8547, 8548, 8691, 8692, 8939, 8940, 9089, 9090, 9229, 9230, 9453, 9454, 9617, 9618, 9803, 9804, 10735, 10736]
432;49;60;50;[7885, 7886, 8007, 8008, 8423, 8424, 8549, 8550, 8693, 8694, 8941, 8942, 9091, 9092, 9231, 9232, 9455, 9456, 9619, 9620, 9805, 9806, 10755, 10756]
433;49;55;50;[7887, 7888, 8009, 8010, 8425, 8426, 8551, 8552, 8695, 8696, 8943, 8944, 9093, 9094, 9233, 9234, 9457, 9458, 9621, 9622, 9807, 9808, 10771, 10772]
434;49;58;60;[7889, 7890, 8011, 8012, 8427, 8428, 8553, 8554, 8697, 8698, 8945, 8946, 9095, 9096, 9235, 9236, 9459, 9460, 9623, 9624, 9809, 9810, 10787, 10788]
435;49;56;70;[7891, 7892, 8013, 8014, 8429, 8430, 8555, 8556, 8699, 8700, 8947, 8948, 9097, 9098, 9237, 9238, 9461, 9462, 9625, 9626, 9811, 9812, 10807, 10808]
436;49;61;60;[7893, 7894, 8015, 8016, 8431, 8432, 8557, 8558, 8701, 8702, 8949, 8950, 9099, 9100, 9239, 9240, 9463, 9464, 9627, 9628, 9813, 9814, 10825, 10826]
437;50;60;60;[9123, 9124, 9365, 9366, 9531, 9532, 9861, 9862, 9939, 9940, 10131, 10132, 10297, 10298, 10529, 10530, 10717, 10718, 10845, 10846]
438;50;56;80;[9125, 9126, 9367, 9368, 9533, 9534, 9863, 9864, 9941, 9942, 10133, 10134, 10299, 10300, 10531, 10532, 10719, 10720, 10861, 10862]
439;50;57;60;[9127, 9128, 9369, 9370, 9535, 9536, 9865, 9866, 9943, 9944, 10135, 10136, 10301, 10302, 10533, 10534, 10721, 10722, 10879, 10880]
440;50;59;100;[9129, 9130, 9371, 9372, 9537, 9538, 9867, 9868, 9945, 9946, 10137, 10138, 10303, 10304, 10535, 10536, 10723, 10724, 10899, 10900]
441;50;55;60;[9131, 9132, 9373, 9374, 9539, 9540, 9869, 9870, 9947, 9948, 10139, 10140, 10305, 10306, 10537, 10538, 10725, 10726, 10919, 10920]
442;50;64;80;[9133, 9134, 9375, 9376, 9541, 9542, 9871, 9872, 9949, 9950, 10141, 10142, 10307, 10308, 10539, 10540, 10727, 10728, 10935, 10936]
443;50;65;70;[9135, 9136, 9377, 9378, 9543, 9544, 9873, 9874, 9951, 9952, 10143, 10144, 10309, 10310, 10541, 10542, 10729, 10730, 10955, 10956]
444;50;62;50;[9137, 9138, 9379, 9380, 9545, 9546, 9875, 9876, 9953, 9954, 10145, 10146, 10311, 10312, 10543, 10544, 10731, 10732, 10977, 10978]
445;50;63;60;[9139, 9140, 9381, 9382, 9547, 9548, 9877, 9878, 9955, 9956, 10147, 10148, 10313, 10314, 10545, 10546, 10733, 10734, 10999, 11000]
446;51;57;90;[9163, 9164, 9385, 9386, 9511, 9512, 9755, 9756, 9919, 9920, 9979, 9980, 10111, 10112, 10317, 10318, 10509, 10510, 10659, 10660, 11023, 11024]
447;51;56;90;[9165, 9166, 9387, 9388, 9513, 9514, 9757, 9758, 9921, 9922, 9981, 9982, 10113, 10114, 10319, 10320, 10511, 10512, 10661, 10662, 11043, 11044]
448;51;55;90;[9167, 9168, 9389, 9390, 9515, 9516, 9759, 9760, 9923, 9924, 9983, 9984, 10115, 10116, 10321, 10322, 10513, 10514, 10663, 10664, 11061, 11062]
449;51;60;80;[9169, 9170, 9391, 9392, 9517, 9518, 9761, 9762, 9925, 9926, 9985, 9986, 10117, 10118, 10323, 10324, 10515, 10516, 10665, 10666, 11077, 11078]
450;51;58;80;[9171, 9172, 9393, 9394, 9519, 9520, 9763, 9764, 9927, 9928, 9987, 9988, 10119, 10120, 10325, 10326, 10517, 10518, 10667, 10668, 11093, 11094]
451;51;64;80;[9173, 9174, 9395, 9396, 9521, 9522, 9765, 9766, 9929, 9930, 9989, 9990, 10121, 10122, 10327, 10328, 10519, 10520, 10669, 10670, 11113, 11114]
452;51;62;70;[9175, 9176, 9397, 9398, 9523, 9524, 9767, 9768, 9931, 9932, 9991, 9992, 10123, 10124, 10329, 10330, 10521, 10522, 10671, 10672, 11133, 11134]
453;51;63;50;[9177, 9178, 9399, 9400, 9525, 9526, 9769, 9770, 9933, 9934, 9993, 9994, 10125, 10126, 10331, 10332, 10523, 10524, 10673, 10674, 11155, 11156]
454;51;65;90;[9179, 9180, 9401, 9402, 9527, 9528, 9771, 9772, 9935, 9936, 9995, 9996, 10127, 10128, 10333, 10334, 10525, 10526, 10675, 10676, 11179, 11180]
455;52;55;60;[9103, 9104, 9307, 9308, 9571, 9572, 9715, 9716, 9881, 9882, 10017, 10018, 10337, 10338, 10469, 10470, 10697, 10698, 11201, 11202]
456;52;59;50;[9105, 9106, 9309, 9310, 9573, 9574, 9717, 9718, 9883, 9884, 10019, 10020, 10339, 10340, 10471, 10472, 10699, 10700, 11217, 11218]
457;52;58;90;[9107, 9108, 9311, 9312, 9575, 9576, 9719, 9720, 9885, 9886, 10021, 10022, 10341, 10342, 10473, 10474, 10701, 10702, 11237, 11238]
458;52;57;90;[9109, 9110, 9313, 9314, 9577, 9578, 9721, 9722, 9887, 9888, 10023, 10024, 10343, 10344, 10475, 10476, 10703, 10704, 11257, 11258]
459;52;61;60;[9111, 9112, 9315, 9316, 9579, 9580, 9723, 9724, 9889, 9890, 10025, 10026, 10345, 10346, 10477, 10478, 10705, 10706, 11277, 11278]
460;52;65;70;[9113, 9114, 9317, 9318, 9581, 9582, 9725, 9726, 9891, 9892, 10027, 10028, 10347, 10348, 10479, 10480, 10707, 10708, 11297, 11298]
461;52;64;60;[9115, 9116, 9319, 9320, 9583, 9584, 9727, 9728, 9893, 9894, 10029, 10030, 10349, 10350, 10481, 10482, 10709, 10710, 11319, 11320]
462;52;63;100;[9117, 9118, 9321, 9322, 9585, 9586, 9729, 9730, 9895, 9896, 10031, 10032, 10351, 10352, 10483, 10484, 10711, 10712, 11339, 11340]
463;52;62;60;[9119, 9120, 9323, 9324, 9587, 9588, 9731, 9732, 9897, 9898, 10033, 10034, 10353, 10354, 10485, 10486, 10713, 10714, 11363, 11364]
464;53;57;60;[9143, 9144, 9327, 9328, 9551, 9552, 9735, 9736, 9959, 9960, 10151, 10152, 10489, 10490, 10737, 10738, 11385, 11386]
465;53;55;70;[9145, 9146, 9329, 9330, 9553, 9554, 9737, 9738, 9961, 9962, 10153, 10154, 10491, 10492, 10739, 10740, 11405, 11406]
466;53;60;80;[9147, 9148, 9331, 9332, 9555, 9556, 9739, 9740, 9963, 9964, 10155, 10156, 10493, 10494, 10741, 10742, 11421, 11422]
467;53;58;50;[9149, 9150, 9333, 9334, 9557, 9558, 9741, 9742, 9965, 9966, 10157, 10158, 10495, 10496, 10743, 10744, 11437, 11438]
468;53;59;70;[9151, 9152, 9335, 9336, 9559, 9560, 9743, 9744, 9967, 9968, 10159, 10160, 10497, 10498, 10745, 10746, 11457, 11458]
469;53;56;60;[9153, 9154, 9337, 9338, 9561, 9562, 9745, 9746, 9969, 9970, 10161, 10162, 10499, 10500, 10747, 10748, 11477, 11478]
470;53;63;60;[9155, 9156, 9339, 9340, 9563, 9564, 9747, 9748, 9971, 9972, 10163, 10164, 10501, 10502, 10749, 10750, 11495, 11496]
471;53;64;100;[9157, 9158, 9341, 9342, 9565, 9566, 9749, 9750, 9973, 9974, 10165, 10166, 10503, 10504, 10751, 10752, 11519, 11520]
472;53;65;60;[9159, 9160, 9343, 9344, 9567, 9568, 9751, 9752, 9975, 9976, 10167, 10168, 10505, 10506, 10753, 10754, 11539, 11540]
473;54;61;80;[9183, 9184, 9347, 9348, 9591, 9592, 9901, 9902, 9999, 10000, 10171, 10172, 10279, 10280, 10451, 10452, 10679, 10680, 11561, 11562]
474;54;59;100;[9185, 9186, 9349, 9350, 9593, 9594, 9903, 9904, 10001, 10002, 10173, 10174, 10281, 10282, 10453, 10454, 10681, 10682, 11581, 11582]
475;54;57;70;[9187, 9188, 9351, 9352, 9595, 9596, 9905, 9906, 10003, 10004, 10175, 10176, 10283, 10284, 10455, 10456, 10683, 10684, 11601, 11602]
476;54;55;70;[9189, 9190, 9353, 9354, 9597, 9598, 9907, 9908, 10005, 10006, 10177, 10178, 10285, 10286, 10457, 10458, 10685, 10686, 11621, 11622]
477;54;65;100;[9191, 9192, 9355, 9356, 9599, 9600, 9909, 9910, 10007, 10008, 10179, 10180, 10287, 10288, 10459, 10460, 10687, 10688, 11637, 11638]
478;54;62;60;[9193, 9194, 9357, 9358, 9601, 9602, 9911, 9912, 10009, 10010, 10181, 10182, 10289, 10290, 10461, 10462, 10689, 10690, 11659, 11660]
479;54;63;100;[9195, 9196, 9359, 9360, 9603, 9604, 9913, 9914, 10011, 10012, 10183, 10184, 10291, 10292, 10463, 10464, 10691, 10692, 11681, 11682]
480;54;64;80;[9197, 9198, 9361, 9362, 9605, 9606, 9915, 9916, 10013, 10014, 10185, 10186, 10293, 10294, 10465, 10466, 10693, 10694, 11705, 11706]
481;55;63;100;[10077, 10078, 10247, 10248, 10397, 10398, 10589, 10590, 10773, 10774, 10921, 10922, 11063, 11064, 11203, 11204, 11407, 11408, 11623, 11624, 11725, 11726]
482;55;65;80;[10079, 10080, 10249, 10250, 10399, 10400, 10591, 10592, 10775, 10776, 10923, 10924, 11065, 11066, 11205, 11206, 11409, 11410, 11625, 11626, 11749, 11750]
483;55;64;80;[10081, 10082, 10251, 10252, 10401, 10402, 10593, 10594, 10777, 10778, 10925, 10926, 11067, 11068, 11207, 11208, 11411, 11412, 11627, 11628, 11771, 11772]
484;55;62;100;[10083, 10084, 10253, 10254, 10403, 10404, 10595, 10596, 10779, 10780, 10927, 10928, 11069, 11070, 11209, 11210, 11413, 11414, 11629, 11630, 11791, 11792]
485;55;66;70;[10085, 10086, 10255, 10256, 10405, 10406, 10597, 10598, 10781, 10782, 10929, 10930, 11071, 11072, 11211, 11212, 11415, 11416, 11631, 11632, 11813, 11814]
486;55;68;60;[10087, 10088, 10257, 10258, 10407, 10408, 10599, 10600, 10783, 10784, 10931, 10932, 11073, 11074, 11213, 11214, 11417, 11418, 11633, 11634, 11839, 11840]
487;55;70;100;[10089, 10090, 10259, 10260, 10409, 10410, 10601, 10602, 10785, 10786, 10933, 10934, 11075, 11076, 11215, 11216, 11419, 11420, 11635, 11636, 11863, 11864]
488;56;63;70;[10093, 10094, 10189, 10190, 10433, 10434, 10621, 10622, 10809, 10810, 10863, 10864, 11045, 11046, 11479, 11480, 11881, 11882]
489;56;65;100;[10095, 10096, 10191, 10192, 10435, 10436, 10623, 10624, 10811, 10812, 10865, 10866, 11047, 11048, 11481, 11482, 11905, 11906]
490;56;62;100;[10097, 10098, 10193, 10194, 10437, 10438, 10625, 10626, 10813, 10814, 10867, 10868, 11049, 11050, 11483, 11484, 11927, 11928]
491;56;64;80;[10099, 10100, 10195, 10196, 10439, 10440, 10627, 10628, 10815, 10816, 10869, 10870, 11051, 11052, 11485, 11486, 11949, 11950]
492;56;69;80;[10101, 10102, 10197, 10198, 10441, 10442, 10629, 10630, 10817, 10818, 10871, 10872, 11053, 11054, 11487, 11488, 11969, 11970]
493;56;67;80;[10103, 10104, 10199, 10200, 10443, 10444, 10631, 10632, 10819, 10820, 10873, 10874, 11055, 11056, 11489, 11490, 11989, 11990]
494;56;70;100;[10105, 10106, 10201, 10202, 10445, 10446, 10633, 10634, 10821, 10822, 10875, 10876, 11057, 11058, 11491, 11492, 12011, 12012]
495;56;68;100;[10107, 10108, 10203, 10204, 10447, 10448, 10635, 10636, 10823, 10824, 10877, 10878, 11059, 11060, 11493, 11494, 12029, 12030]
496;57;65;90;[10227, 10228, 10413, 10414, 10639, 10640, 10881, 10882, 11025, 11026, 11259, 11260, 11387, 11388, 11603, 11604, 12053, 12054]
497;57;62;100;[10229, 10230, 10415, 10416, 10641, 10642, 10883, 10884, 11027, 11028, 11261, 11262, 11389, 11390, 11605, 11606, 12075, 12076]
498;57;63;50;[10231, 10232, 10417, 10418, 10643, 10644, 10885, 10886, 11029, 11030, 11263, 11264, 11391, 11392, 11607, 11608, 12097, 12098]
499;57;64;100;[10233, 10234, 10419, 10420, 10645, 10646, 10887, 10888, 11031, 11032, 11265, 11266, 11393, 11394, 11609, 11610, 12121, 12122]
500;57;68;80;[10235, 10236, 10421, 10422, 10647, 10648, 10889, 10890, 11033, 11034, 11267, 11268, 11395, 11396, 11611, 11612, 12141, 12142]
501;57;66;90;[10237, 10238, 10423, 10424, 10649, 10650, 10891, 10892, 11035, 11036, 11269, 11270, 11397, 11398, 11613, 11614, 12165, 12166]
502;57;69;100;[10239, 10240, 10425, 10426, 10651, 10652, 10893, 10894, 11037, 11038, 11271, 11272, 11399, 11400, 11615, 11616, 12191, 12192]
503;57;70;100;[10241, 10242, 10427, 10428, 10653, 10654, 10895, 10896, 11039, 11040, 11273, 11274, 11401, 11402, 11617, 11618, 12211, 12212]
504;57;67;50;[10243, 10244, 10429, 10430, 10655, 10656, 10897, 10898, 11041, 11042, 11275, 11276, 11403, 11404, 11619, 11620, 12229, 12230]
505;58;63;60;[10037, 10038, 10377, 10378, 10569, 10570, 10789, 10790, 11095, 11096, 11239, 11240, 11439, 11440, 12251, 12252]
506;58;65;60;[10039, 10040, 10379, 10380, 10571, 10572, 10791, 10792, 11097, 11098, 11241, 11242, 11441, 11442, 12275, 12276]
507;58;64;80;[10041, 10042, 10381, 10382, 10573, 10574, 10793, 10794, 11099, 11100, 11243, 11244, 11443, 11444, 12297, 12298]
508;58;62;60;[10043, 10044, 10383, 10384, 10575, 10576, 10795, 10796, 11101, 11102, 11245, 11246, 11445, 11446, 12317, 12318]
509;58;69;50;[10045, 10046, 10385, 10386, 10577, 10578, 10797, 10798, 11103, 11104, 11247, 11248, 11447, 11448, 12339, 12340]
510;58;68;100;[10047, 10048, 10387, 10388, 10579, 10580, 10799, 10800, 11105, 11106, 11249, 11250, 11449, 11450, 12359, 12360]
511;58;70;70;[10049, 10050, 10389, 10390, 10581, 10582, 10801, 10802, 11107, 11108, 11251, 11252, 11451, 11452, 12383, 12384]
512;58;67;80;[10051, 10052, 10391, 10392, 10583, 10584, 10803, 10804, 11109, 11110, 11253, 11254, 11453, 11454, 12401, 12402]
513;58;66;100;[10053, 10054, 10393, 10394, 10585, 10586, 10805, 10806, 11111, 11112, 11255, 11256, 11455, 11456, 12423, 12424]
514;59;62;80;[10207, 10208, 10549, 10550, 10901, 10902, 11219, 11220, 11459, 11460, 11583, 11584, 12449, 12450]
515;59;63;80;[10209, 10210, 10551, 10552, 10903, 10904, 11221, 11222, 11461, 11462, 11585, 11586, 12471, 12472]
516;59;65;70;[10211, 10212, 10553, 10554, 10905, 10906, 11223, 11224, 11463, 11464, 11587, 11588, 12495, 12496]
517;59;64;50;[10213, 10214, 10555, 10556, 10907, 10908, 11225, 11226, 11465, 11466, 11589, 11590, 12517, 12518]
518;59;67;50;[10215, 10216, 10557, 10558, 10909, 10910, 11227, 11228, 11467, 11468, 11591, 11592, 12537, 12538]
519;59;70;60;[10217, 10218, 10559, 10560, 10911, 10912, 11229, 11230, 11469, 11470, 11593, 11594, 12559, 12560]
520;59;69;60;[10219, 10220, 10561, 10562, 10913, 10914, 11231, 11232, 11471, 11472, 11595, 11596, 12577, 12578]
521;59;66;50;[10221, 10222, 10563, 10564, 10915, 10916, 11233, 11234, 11473, 11474, 11597, 11598, 12597, 12598]
522;59;68;70;[10223, 10224, 10565, 10566, 10917, 10918, 11235, 11236, 11475, 11476, 11599, 11600, 12623, 12624]
523;60;64;90;[10263, 10264, 10605, 10606, 10757, 10758, 10847, 10848, 11079, 11080, 11423, 11424, 12647, 12648]
524;60;65;70;[10265, 10266, 10607, 10608, 10759, 10760, 10849, 10850, 11081, 11082, 11425, 11426, 12667, 12668]
525;60;62;80;[10267, 10268, 10609, 10610, 10761, 10762, 10851, 10852, 11083, 11084, 11427, 11428, 12689, 12690]
526;60;63;70;[10269, 10270, 10611, 10612, 10763, 10764, 10853, 10854, 11085, 11086, 11429, 11430, 12711, 12712]
527;60;67;50;[10271, 10272, 10613, 10614, 10765, 10766, 10855, 10856, 11087, 11088, 11431, 11432, 12735, 12736]
528;60;70;70;[10273, 10274, 10615, 10616, 10767, 10768, 10857, 10858, 11089, 11090, 11433, 11434, 12757, 12758]
529;60;69;60;[10275, 10276, 10617, 10618, 10769, 10770, 10859, 10860, 11091, 11092, 11435, 11436, 12775, 12776]
530;61;64;100;[10057, 10058, 10357, 10358, 10827, 10828, 11279, 11280, 11563, 11564, 12795, 12796]
531;61;62;80;[10059, 10060, 10359, 10360, 10829, 10830, 11281, 11282, 11565, 11566, 12815, 12816]
532;61;65;100;[10061, 10062, 10361, 10362, 10831, 10832, 11283, 11284, 11567, 11568, 12837, 12838]
533;61;63;90;[10063, 10064, 10363, 10364, 10833, 10834, 11285, 11286, 11569, 11570, 12859, 12860]
534;61;69;60;[10065, 10066, 10365, 10366, 10835, 10836, 11287, 11288, 11571, 11572, 12883, 12884]
535;61;70;60;[10067, 10068, 10367, 10368, 10837, 10838, 11289, 11290, 11573, 11574, 12903, 12904]
536;61;68;50;[10069, 10070, 10369, 10370, 10839, 10840, 11291, 11292, 11575, 11576, 12921, 12922]
537;61;67;100;[10071, 10072, 10371, 10372, 10841, 10842, 11293, 11294, 11577, 11578, 12945, 12946]
538;61;66;90;[10073, 10074, 10373, 10374, 10843, 10844, 11295, 11296, 11579, 11580, 12967, 12968]
539;62;69;70;[10979, 10980, 11135, 11136, 11365, 11366, 11661, 11662, 11793, 11794, 11929, 11930, 12077, 12078, 12319, 12320, 12451, 12452, 12691, 12692, 12817, 12818, 12993, 12994]
