id;depart;arrivee;capacite du vol;list_itineraires
371;41;56;100;[8054, 8055, 8328, 8329, 8496, 8497, 8630, 8631, 8792, 8793, 8970, 8971, 9096, 9097, 9332, 9333, 9480, 9481, 9628, 9629, 9840, 9841, 10046, 10047, 10272, 10273]
372;41;53;80;[8056, 8057, 8330, 8331, 8498, 8499, 8632, 8633, 8794, 8795, 8972, 8973, 9098, 9099, 9334, 9335, 9482, 9483, 9630, 9631, 9842, 9843, 10048, 10049, 10294, 10295]
373;41;57;70;[8058, 8059, 8332, 8333, 8500, 8501, 8634, 8635, 8796, 8797, 8974, 8975, 9100, 9101, 9336, 9337, 9484, 9485, 9632, 9633, 9844, 9845, 10050, 10051, 10310, 10311]
374;41;54;60;[8060, 8061, 8334, 8335, 8502, 8503, 8636, 8637, 8798, 8799, 8976, 8977, 9102, 9103, 9338, 9339, 9486, 9487, 9634, 9635, 9846, 9847, 10052, 10053, 10332, 10333]
375;42;47;60;[8024, 8025, 8276, 8277, 8802, 8803, 9000, 9001, 9066, 9067, 9302, 9303, 9428, 9429, 9658, 9659, 9850, 9851, 10056, 10057, 10348, 10349]
376;42;51;80;[8026, 8027, 8278, 8279, 8804, 8805, 9002, 9003, 9068, 9069, 9304, 9305, 9430, 9431, 9660, 9661, 9852, 9853, 10058, 10059, 10368, 10369]
377;42;46;80;[8028, 8029, 8280, 8281, 8806, 8807, 9004, 9005, 9070, 9071, 9306, 9307, 9432, 9433, 9662, 9663, 9854, 9855, 10060, 10061, 10386, 10387]
378;42;49;70;[8030, 8031, 8282, 8283, 8808, 8809, 9006, 9007, 9072, 9073, 9308, 9309, 9434, 9435, 9664, 9665, 9856, 9857, 10062, 10063, 10402, 10403]
379;42;48;80;[8032, 8033, 8284, 8285, 8810, 8811, 9008, 9009, 9074, 9075, 9310, 9311, 9436, 9437, 9666, 9667, 9858, 9859, 10064, 10065, 10420, 10421]
380;42;57;60;[8034, 8035, 8286, 8287, 8812, 8813, 9010, 9011, 9076, 9077, 9312, 9313, 9438, 9439, 9668, 9669, 9860, 9861, 10066, 10067, 10440, 10441]
381;42;58;50;[8036, 8037, 8288, 8289, 8814, 8815, 9012, 9013, 9078, 9079, 9314, 9315, 9440, 9441, 9670, 9671, 9862, 9863, 10068, 10069, 10462, 10463]
382;42;59;90;[8038, 8039, 8290, 8291, 8816, 8817, 9014, 9015, 9080, 9081, 9316, 9317, 9442, 9443, 9672, 9673, 9864, 9865, 10070, 10071, 10482, 10483]
383;42;53;70;[8040, 8041, 8292, 8293, 8818, 8819, 9016, 9017, 9082, 9083, 9318, 9319, 9444, 9445, 9674, 9675, 9866, 9867, 10072, 10073, 10502, 10503]
384;43;47;60;[8110, 8111, 8232, 8233, 8466, 8467, 8578, 8579, 8822, 8823, 8980, 8981, 9236, 9237, 9638, 9639, 9870, 9871, 10098, 10099, 10518, 10519]
385;43;46;90;[8112, 8113, 8234, 8235, 8468, 8469, 8580, 8581, 8824, 8825, 8982, 8983, 9238, 9239, 9640, 9641, 9872, 9873, 10100, 10101, 10538, 10539]
386;43;49;90;[8114, 8115, 8236, 8237, 8470, 8471, 8582, 8583, 8826, 8827, 8984, 8985, 9240, 9241, 9642, 9643, 9874, 9875, 10102, 10103, 10554, 10555]
387;43;48;70;[8116, 8117, 8238, 8239, 8472, 8473, 8584, 8585, 8828, 8829, 8986, 8987, 9242, 9243, 9644, 9645, 9876, 9877, 10104, 10105, 10572, 10573]
388;43;50;90;[8118, 8119, 8240, 8241, 8474, 8475, 8586, 8587, 8830, 8831, 8988, 8989, 9244, 9245, 9646, 9647, 9878, 9879, 10106, 10107, 10592, 10593]
389;43;51;70;[8120, 8121, 8242, 8243, 8476, 8477, 8588, 8589, 8832, 8833, 8990, 8991, 9246, 9247, 9648, 9649, 9880, 9881, 10108, 10109, 10616, 10617]
390;43;60;60;[8122, 8123, 8244, 8245, 8478, 8479, 8590, 8591, 8834, 8835, 8992, 8993, 9248, 9249, 9650, 9651, 9882, 9883, 10110, 10111, 10634, 10635]
391;43;57;80;[8124, 8125, 8246, 8247, 8480, 8481, 8592, 8593, 8836, 8837, 8994, 8995, 9250, 9251, 9652, 9653, 9884, 9885, 10112, 10113, 10654, 10655]
392;43;54;90;[8126, 8127, 8248, 8249, 8482, 8483, 8594, 8595, 8838, 8839, 8996, 8997, 9252, 9253, 9654, 9655, 9886, 9887, 10114, 10115, 10676, 10677]
393;44;50;90;[8088, 8089, 8296, 8297, 8420, 8421, 8598, 8599, 8760, 8761, 9044, 9045, 9106, 9107, 9280, 9281, 9448, 9449, 9596, 9597, 9808, 9809, 10076, 10077, 10692, 10693]
394;44;49;50;[8090, 8091, 8298, 8299, 8422, 8423, 8600, 8601, 8762, 8763, 9046, 9047, 9108, 9109, 9282, 9283, 9450, 9451, 9598, 9599, 9810, 9811, 10078, 10079, 10716, 10717]
395;44;52;50;[8092, 8093, 8300, 8301, 8424, 8425, 8602, 8603, 8764, 8765, 9048, 9049, 9110, 9111, 9284, 9285, 9452, 9453, 9600, 9601, 9812, 9813, 10080, 10081, 10734, 10735]
396;44;51;90;[8094, 8095, 8302, 8303, 8426, 8427, 8604, 8605, 8766, 8767, 9050, 9051, 9112, 9113, 9286, 9287, 9454, 9455, 9602, 9603, 9814, 9815, 10082, 10083, 10758, 10759]
397;44;48;60;[8096, 8097, 8304, 8305, 8428, 8429, 8606, 8607, 8768, 8769, 9052, 9053, 9114, 9115, 9288, 9289, 9456, 9457, 9604, 9605, 9816, 9817, 10084, 10085, 10776, 10777]
398;44;46;50;[8098, 8099, 8306, 8307, 8430, 8431, 8608, 8609, 8770, 8771, 9054, 9055, 9116, 9117, 9290, 9291, 9458, 9459, 9606, 9607, 9818, 9819, 10086, 10087, 10796, 10797]
399;44;57;60;[8100, 8101, 8308, 8309, 8432, 8433, 8610, 8611, 8772, 8773, 9056, 9057, 9118, 9119, 9292, 9293, 9460, 9461, 9608, 9609, 9820, 9821, 10088, 10089, 10812, 10813]
400;44;60;80;[8102, 8103, 8310, 8311, 8434, 8435, 8612, 8613, 8774, 8775, 9058, 9059, 9120, 9121, 9294, 9295, 9462, 9463, 9610, 9611, 9822, 9823, 10090, 10091, 10834, 10835]
401;44;58;90;[8104, 8105, 8312, 8313, 8436, 8437, 8614, 8615, 8776, 8777, 9060, 9061, 9122, 9123, 9296, 9297, 9464, 9465, 9612, 9613, 9824, 9825, 10092, 10093, 10854, 10855]
402;44;59;60;[8106, 8107, 8314, 8315, 8438, 8439, 8616, 8617, 8778, 8779, 9062, 9063, 9124, 9125, 9298, 9299, 9466, 9467, 9614, 9615, 9826, 9827, 10094, 10095, 10874, 10875]
403;45;52;60;[8064, 8065, 8252, 8253, 8442, 8443, 8736, 8737, 9020, 9021, 9128, 9129, 9256, 9257, 9404, 9405, 9678, 9679, 9890, 9891, 10894, 10895]
404;45;49;80;[8066, 8067, 8254, 8255, 8444, 8445, 8738, 8739, 9022, 9023, 9130, 9131, 9258, 9259, 9406, 9407, 9680, 9681, 9892, 9893, 10918, 10919]
405;45;50;70;[8068, 8069, 8256, 8257, 8446, 8447, 8740, 8741, 9024, 9025, 9132, 9133, 9260, 9261, 9408, 9409, 9682, 9683, 9894, 9895, 10936, 10937]
406;45;48;100;[8070, 8071, 8258, 8259, 8448, 8449, 8742, 8743, 9026, 9027, 9134, 9135, 9262, 9263, 9410, 9411, 9684, 9685, 9896, 9897, 10960, 10961]
407;45;51;100;[8072, 8073, 8260, 8261, 8450, 8451, 8744, 8745, 9028, 9029, 9136, 9137, 9264, 9265, 9412, 9413, 9686, 9687, 9898, 9899, 10980, 10981]
408;45;46;100;[8074, 8075, 8262, 8263, 8452, 8453, 8746, 8747, 9030, 9031, 9138, 9139, 9266, 9267, 9414, 9415, 9688, 9689, 9900, 9901, 10998, 10999]
409;45;59;90;[8076, 8077, 8264, 8265, 8454, 8455, 8748, 8749, 9032, 9033, 9140, 9141, 9268, 9269, 9416, 9417, 9690, 9691, 9902, 9903, 11014, 11015]
410;45;53;60;[8078, 8079, 8266, 8267, 8456, 8457, 8750, 8751, 9034, 9035, 9142, 9143, 9270, 9271, 9418, 9419, 9692, 9693, 9904, 9905, 11034, 11035]
411;45;58;80;[8080, 8081, 8268, 8269, 8458, 8459, 8752, 8753, 9036, 9037, 9144, 9145, 9272, 9273, 9420, 9421, 9694, 9695, 9906, 9907, 11050, 11051]
412;45;60;70;[8082, 8083, 8270, 8271, 8460, 8461, 8754, 8755, 9038, 9039, 9146, 9147, 9274, 9275, 9422, 9423, 9696, 9697, 9908, 9909, 11070, 11071]
413;45;55;50;[8084, 8085, 8272, 8273, 8462, 8463, 8756, 8757, 9040, 9041, 9148, 9149, 9276, 9277, 9424, 9425, 9698, 9699, 9910, 9911, 11090, 11091]
414;46;58;60;[9200, 9201, 9972, 9973, 10218, 10219, 10388, 10389, 10540, 10541, 10798, 10799, 11000, 11001, 11108, 11109]
415;46;60;60;[9202, 9203, 9974, 9975, 10220, 10221, 10390, 10391, 10542, 10543, 10800, 10801, 11002, 11003, 11128, 11129]
416;46;53;60;[9204, 9205, 9976, 9977, 10222, 10223, 10392, 10393, 10544, 10545, 10802, 10803, 11004, 11005, 11148, 11149]
417;46;57;70;[9206, 9207, 9978, 9979, 10224, 10225, 10394, 10395, 10546, 10547, 10804, 10805, 11006, 11007, 11164, 11165]
418;46;64;60;[9208, 9209, 9980, 9981, 10226, 10227, 10396, 10397, 10548, 10549, 10806, 10807, 11008, 11009, 11186, 11187]
419;46;62;70;[9210, 9211, 9982, 9983, 10228, 10229, 10398, 10399, 10550, 10551, 10808, 10809, 11010, 11011, 11208, 11209]
420;46;61;80;[9212, 9213, 9984, 9985, 10230, 10231, 10400, 10401, 10552, 10553, 10810, 10811, 11012, 11013, 11228, 11229]
421;47;55;80;[9384, 9385, 9576, 9577, 9764, 9765, 9952, 9953, 10156, 10157, 10234, 10235, 10350, 10351, 10520, 10521, 11248, 11249]
422;47;60;60;[9386, 9387, 9578, 9579, 9766, 9767, 9954, 9955, 10158, 10159, 10236, 10237, 10352, 10353, 10522, 10523, 11266, 11267]
423;47;57;100;[9388, 9389, 9580, 9581, 9768, 9769, 9956, 9957, 10160, 10161, 10238, 10239, 10354, 10355, 10524, 10525, 11286, 11287]
424;47;58;60;[9390, 9391, 9582, 9583, 9770, 9771, 9958, 9959, 10162, 10163, 10240, 10241, 10356, 10357, 10526, 10527, 11308, 11309]
425;47;53;50;[9392, 9393, 9584, 9585, 9772, 9773, 9960, 9961, 10164, 10165, 10242, 10243, 10358, 10359, 10528, 10529, 11328, 11329]
426;47;59;50;[9394, 9395, 9586, 9587, 9774, 9775, 9962, 9963, 10166, 10167, 10244, 10245, 10360, 10361, 10530, 10531, 11344, 11345]
427;47;63;70;[9396, 9397, 9588, 9589, 9776, 9777, 9964, 9965, 10168, 10169, 10246, 10247, 10362, 10363, 10532, 10533, 11364, 11365]
428;47;62;50;[9398, 9399, 9590, 9591, 9778, 9779, 9966, 9967, 10170, 10171, 10248, 10249, 10364, 10365, 10534, 10535, 11386, 11387]
429;47;66;70;[9400, 9401, 9592, 9593, 9780, 9781, 9968, 9969, 10172, 10173, 10250, 10251, 10366, 10367, 10536, 10537, 11406, 11407]
430;48;59;50;[9216, 9217, 9490, 9491, 9726, 9727, 9914, 9915, 10118, 10119, 10254, 10255, 10422, 10423, 10574, 10575, 10778, 10779, 10962, 10963, 11432, 11433]
431;48;53;100;[9218, 9219, 9492, 9493, 9728, 9729, 9916, 9917, 10120, 10121, 10256, 10257, 10424, 10425, 10576, 10577, 10780, 10781, 10964, 10965, 11452, 11453]
432;48;56;70;[9220, 9221, 9494, 9495, 9730, 9731, 9918, 9919, 10122, 10123, 10258, 10259, 10426, 10427, 10578, 10579, 10782, 10783, 10966, 10967, 11468, 11469]
433;48;58;80;[9222, 9223, 9496, 9497, 9732, 9733, 9920, 9921, 10124, 10125, 10260, 10261, 10428, 10429, 10580, 10581, 10784, 10785, 10968, 10969, 11490, 11491]
434;48;55;70;[9224, 9225, 9498, 9499, 9734, 9735, 9922, 9923, 10126, 10127, 10262, 10263, 10430, 10431, 10582, 10583, 10786, 10787, 10970, 10971, 11510, 11511]
435;48;60;100;[9226, 9227, 9500, 9501, 9736, 9737, 9924, 9925, 10128, 10129, 10264, 10265, 10432, 10433, 10584, 10585, 10788, 10789, 10972, 10973, 11528, 11529]
436;48;64;80;[9228, 9229, 9502, 9503, 9738, 9739, 9926, 9927, 10130, 10131, 10266, 10267, 10434, 10435, 10586, 10587, 10790, 10791, 10974, 10975, 11548, 11549]
437;48;62;80;[9230, 9231, 9504, 9505, 9740, 9741, 9928, 9929, 10132, 10133, 10268, 10269, 10436, 10437, 10588, 10589, 10792, 10793, 10976, 10977, 11570, 11571]
438;48;65;100;[9232, 9233, 9506, 9507, 9742, 9743, 9930, 9931, 10134, 10135, 10270, 10271, 10438, 10439, 10590, 10591, 10794, 10795, 10978, 10979, 11590, 11591]
439;49;54;90;[9558, 9559, 9934, 9935, 10404, 10405, 10556, 10557, 10718, 10719, 10920, 10921, 11610, 11611]
440;49;58;50;[9560, 9561, 9936, 9937, 10406, 10407, 10558, 10559, 10720, 10721, 10922, 10923, 11626, 11627]
441;49;56;50;[9562, 9563, 9938, 9939, 10408, 10409, 10560, 10561, 10722, 10723, 10924, 10925, 11646, 11647]
442;49;55;70;[9564, 9565, 9940, 9941, 10410, 10411, 10562, 10563, 10724, 10725, 10926, 10927, 11668, 11669]
443;49;57;50;[9566, 9567, 9942, 9943, 10412, 10413, 10564, 10565, 10726, 10727, 10928, 10929, 11686, 11687]
444;49;61;70;[9568, 9569, 9944, 9945, 10414, 10415, 10566, 10567, 10728, 10729, 10930, 10931, 11708, 11709]
445;49;65;60;[9570, 9571, 9946, 9947, 10416, 10417, 10568, 10569, 10730, 10731, 10932, 10933, 11728, 11729]
446;49;66;60;[9572, 9573, 9948, 9949, 10418, 10419, 10570, 10571, 10732, 10733, 10934, 10935, 11748, 11749]
447;50;53;100;[9176, 9177, 9342, 9343, 9510, 9511, 9702, 9703, 9988, 9989, 10594, 10595, 10694, 10695, 10938, 10939, 11774, 11775]
448;50;58;100;[9178, 9179, 9344, 9345, 9512, 9513, 9704, 9705, 9990, 9991, 10596, 10597, 10696, 10697, 10940, 10941, 11790, 11791]
449;50;54;70;[9180, 9181, 9346, 9347, 9514, 9515, 9706, 9707, 9992, 9993, 10598, 10599, 10698, 10699, 10942, 10943, 11810, 11811]
450;50;56;90;[9182, 9183, 9348, 9349, 9516, 9517, 9708, 9709, 9994, 9995, 10600, 10601, 10700, 10701, 10944, 10945, 11826, 11827]
451;50;55;80;[9184, 9185, 9350, 9351, 9518, 9519, 9710, 9711, 9996, 9997, 10602, 10603, 10702, 10703, 10946, 10947, 11848, 11849]
452;50;64;70;[9186, 9187, 9352, 9353, 9520, 9521, 9712, 9713, 9998, 9999, 10604, 10605, 10704, 10705, 10948, 10949, 11866, 11867]
453;50;61;90;[9188, 9189, 9354, 9355, 9522, 9523, 9714, 9715, 10000, 10001, 10606, 10607, 10706, 10707, 10950, 10951, 11888, 11889]
454;50;66;80;[9190, 9191, 9356, 9357, 9524, 9525, 9716, 9717, 10002, 10003, 10608, 10609, 10708, 10709, 10952, 10953, 11908, 11909]
455;50;62;100;[9192, 9193, 9358, 9359, 9526, 9527, 9718, 9719, 10004, 10005, 10610, 10611, 10710, 10711, 10954, 10955, 11934, 11935]
456;50;65;80;[9194, 9195, 9360, 9361, 9528, 9529, 9720, 9721, 10006, 10007, 10612, 10613, 10712, 10713, 10956, 10957, 11954, 11955]
457;50;63;80;[9196, 9197, 9362, 9363, 9530, 9531, 9722, 9723, 10008, 10009, 10614, 10615, 10714, 10715, 10958, 10959, 11974, 11975]
458;51;56;50;[9366, 9367, 9746, 9747, 10138, 10139, 10200, 10201, 10370, 10371, 10618, 10619, 10760, 10761, 10982, 10983, 11996, 11997]
459;51;55;100;[9368, 9369, 9748, 9749, 10140, 10141, 10202, 10203, 10372, 10373, 10620, 10621, 10762, 10763, 10984, 10985, 12018, 12019]
460;51;53;50;[9370, 9371, 9750, 9751, 10142, 10143, 10204, 10205, 10374, 10375, 10622, 10623, 10764, 10765, 10986, 10987, 12036, 12037]
461;51;58;60;[9372, 9373, 9752, 9753, 10144, 10145, 10206, 10207, 10376, 10377, 10624, 10625, 10766, 10767, 10988, 10989, 12052, 12053]
462;51;57;90;[9374, 9375, 9754, 9755, 10146, 10147, 10208, 10209, 10378, 10379, 10626, 10627, 10768, 10769, 10990, 10991, 12072, 12073]
463;51;66;50;[9376, 9377, 9756, 9757, 10148, 10149, 10210, 10211, 10380, 10381, 10628, 10629, 10770, 10771, 10992, 10993, 12094, 12095]
464;51;65;60;[9378, 9379, 9758, 9759, 10150, 10151, 10212, 10213, 10382, 10383, 10630, 10631, 10772, 10773, 10994, 10995, 12120, 12121]
465;51;64;90;[9380, 9381, 9760, 9761, 10152, 10153, 10214, 10215, 10384, 10385, 10632, 10633, 10774, 10775, 10996, 10997, 12140, 12141]
466;52;59;50;[9152, 9153, 9534, 9535, 9784, 9785, 10012, 10013, 10176, 10177, 10736, 10737, 10896, 10897, 12162, 12163]
467;52;53;90;[9154, 9155, 9536, 9537, 9786, 9787, 10014, 10015, 10178, 10179, 10738, 10739, 10898, 10899, 12182, 12183]
468;52;54;60;[9156, 9157, 9538, 9539, 9788, 9789, 10016, 10017, 10180, 10181, 10740, 10741, 10900, 10901, 12198, 12199]
469;52;58;80;[9158, 9159, 9540, 9541, 9790, 9791, 10018, 10019, 10182, 10183, 10742, 10743, 10902, 10903, 12214, 12215]
470;52;60;90;[9160, 9161, 9542, 9543, 9792, 9793, 10020, 10021, 10184, 10185, 10744, 10745, 10904, 10905, 12234, 12235]
471;52;56;60;[9162, 9163, 9544, 9545, 9794, 9795, 10022, 10023, 10186, 10187, 10746, 10747, 10906, 10907, 12254, 12255]
472;52;62;60;[9164, 9165, 9546, 9547, 9796, 9797, 10024, 10025, 10188, 10189, 10748, 10749, 10908, 10909, 12276, 12277]
473;52;64;100;[9166, 9167, 9548, 9549, 9798, 9799, 10026, 10027, 10190, 10191, 10750, 10751, 10910, 10911, 12296, 12297]
474;52;61;90;[9168, 9169, 9550, 9551, 9800, 9801, 10028, 10029, 10192, 10193, 10752, 10753, 10912, 10913, 12318, 12319]
475;52;66;60;[9170, 9171, 9552, 9553, 9802, 9803, 10030, 10031, 10194, 10195, 10754, 10755, 10914, 10915, 12338, 12339]
476;52;65;80;[9172, 9173, 9554, 9555, 9804, 9805, 10032, 10033, 10196, 10197, 10756, 10757, 10916, 10917, 12364, 12365]
477;53;62;80;[10296, 10297, 10504, 10505, 11036, 11037, 11150, 11151, 11330, 11331, 11454, 11455, 11776, 11777, 12038, 12039, 12184, 12185, 12384, 12385]
478;53;63;50;[10298, 10299, 10506, 10507, 11038, 11039, 11152, 11153, 11332, 11333, 11456, 11457, 11778, 11779, 12040, 12041, 12186, 12187, 12404, 12405]
479;53;64;80;[10300, 10301, 10508, 10509, 11040, 11041, 11154, 11155, 11334, 11335, 11458, 11459, 11780, 11781, 12042, 12043, 12188, 12189, 12426, 12427]
480;53;61;60;[10302, 10303, 10510, 10511, 11042, 11043, 11156, 11157, 11336, 11337, 11460, 11461, 11782, 11783, 12044, 12045, 12190, 12191, 12448, 12449]
481;53;67;60;[10304, 10305, 10512, 10513, 11044, 11045, 11158, 11159, 11338, 11339, 11462, 11463, 11784, 11785, 12046, 12047, 12192, 12193, 12468, 12469]
482;53;74;80;[10306, 10307, 10514, 10515, 11046, 11047, 11160, 11161, 11340, 11341, 11464, 11465, 11786, 11787, 12048, 12049, 12194, 12195, 12488, 12489]
483;53;72;50;[10308, 10309, 10516, 10517, 11048, 11049, 11162, 11163, 11342, 11343, 11466, 11467, 11788, 11789, 12050, 12051, 12196, 12197, 12510, 12511]
484;54;63;60;[10334, 10335, 10678, 10679, 11612, 11613, 11812, 11813, 12200, 12201, 12532, 12533]
485;54;61;50;[10336, 10337, 10680, 10681, 11614, 11615, 11814, 11815, 12202, 12203, 12554, 12555]
486;54;64;50;[10338, 10339, 10682, 10683, 11616, 11617, 11816, 11817, 12204, 12205, 12574, 12575]
487;54;66;90;[10340, 10341, 10684, 10685, 11618, 11619, 11818, 11819, 12206, 12207, 12596, 12597]
488;54;72;70;[10342, 10343, 10686, 10687, 11620, 11621, 11820, 11821, 12208, 12209, 12622, 12623]
489;54;71;80;[10344, 10345, 10688, 10689, 11622, 11623, 11822, 11823, 12210, 12211, 12644, 12645]
490;54;69;100;[10346, 10347, 10690, 10691, 11624, 11625, 11824, 11825, 12212, 12213, 12660, 12661]
491;55;62;100;[11092, 11093, 11250, 11251, 11512, 11513, 11670, 11671, 11850, 11851, 12020, 12021, 12682, 12683]
492;55;66;50;[11094, 11095, 11252, 11253, 11514, 11515, 11672, 11673, 11852, 11853, 12022, 12023, 12702, 12703]
493;55;63;60;[11096, 11097, 11254, 11255, 11516, 11517, 11674, 11675, 11854, 11855, 12024, 12025, 12728, 12729]
494;55;61;70;[11098, 11099, 11256, 11257, 11518, 11519, 11676, 11677, 11856, 11857, 12026, 12027, 12750, 12751]
495;55;68;50;[11100, 11101, 11258, 11259, 11520, 11521, 11678, 11679, 11858, 11859, 12028, 12029, 12770, 12771]
496;55;70;60;[11102, 11103, 11260, 11261, 11522, 11523, 11680, 11681, 11860, 11861, 12030, 12031, 12792, 12793]
497;55;72;80;[11104, 11105, 11262, 11263, 11524, 11525, 11682, 11683, 11862, 11863, 12032, 12033, 12810, 12811]
498;55;71;90;[11106, 11107, 11264, 11265, 11526, 11527, 11684, 11685, 11864, 11865, 12034, 12035, 12832, 12833]
499;56;63;60;[10274, 10275, 11470, 11471, 11648, 11649, 11828, 11829, 11998, 11999, 12256, 12257, 12848, 12849]
500;56;65;70;[10276, 10277, 11472, 11473, 11650, 11651, 11830, 11831, 12000, 12001, 12258, 12259, 12870, 12871]
501;56;62;70;[10278, 10279, 11474, 11475, 11652, 11653, 11832, 11833, 12002, 12003, 12260, 12261, 12890, 12891]
502;56;61;80;[10280, 10281, 11476, 11477, 11654, 11655, 11834, 11835, 12004, 12005, 12262, 12263, 12910, 12911]
503;56;64;100;[10282, 10283, 11478, 11479, 11656, 11657, 11836, 11837, 12006, 12007, 12264, 12265, 12930, 12931]
504;56;66;100;[10284, 10285, 11480, 11481, 11658, 11659, 11838, 11839, 12008, 12009, 12266, 12267, 12952, 12953]
505;56;69;90;[10286, 10287, 11482, 11483, 11660, 11661, 11840, 11841, 12010, 12011, 12268, 12269, 12978, 12979]
506;56;67;50;[10288, 10289, 11484, 11485, 11662, 11663, 11842, 11843, 12012, 12013, 12270, 12271, 13000, 13001]
507;56;73;90;[10290, 10291, 11486, 11487, 11664, 11665, 11844, 11845, 12014, 12015, 12272, 12273, 13020, 13021]
508;56;71;50;[10292, 10293, 11488, 11489, 11666, 11667, 11846, 11847, 12016, 12017, 12274, 12275, 13040, 13041]
509;57;62;50;[10312, 10313, 10442, 10443, 10656, 10657, 10814, 10815, 11166, 11167, 11288, 11289, 11688, 11689, 12074, 12075, 13056, 13057]
510;57;66;50;[10314, 10315, 10444, 10445, 10658, 10659, 10816, 10817, 11168, 11169, 11290, 11291, 11690, 11691, 12076, 12077, 13076, 13077]
511;57;64;90;[10316, 10317, 10446, 10447, 10660, 10661, 10818, 10819, 11170, 11171, 11292, 11293, 11692, 11693, 12078, 12079, 13102, 13103]
512;57;65;60;[10318, 10319, 10448, 10449, 10662, 10663, 10820, 10821, 11172, 11173, 11294, 11295, 11694, 11695, 12080, 12081, 13124, 13125]
513;57;63;70;[10320, 10321, 10450, 10451, 10664, 10665, 10822, 10823, 11174, 11175, 11296, 11297, 11696, 11697, 12082, 12083, 13144, 13145]
514;57;67;90;[10322, 10323, 10452, 10453, 10666, 10667, 10824, 10825, 11176, 11177, 11298, 11299, 11698, 11699, 12084, 12085, 13166, 13167]
515;57;74;90;[10324, 10325, 10454, 10455, 10668, 10669, 10826, 10827, 11178, 11179, 11300, 11301, 11700, 11701, 12086, 12087, 13186, 13187]
516;57;69;80;[10326, 10327, 10456, 10457, 10670, 10671, 10828, 10829, 11180, 11181, 11302, 11303, 11702, 11703, 12088, 12089, 13208, 13209]
517;57;68;90;[10328, 10329, 10458, 10459, 10672, 10673, 10830, 10831, 11182, 11183, 11304, 11305, 11704, 11705, 12090, 12091, 13230, 13231]
518;57;73;90;[10330, 10331, 10460, 10461, 10674, 10675, 10832, 10833, 11184, 11185, 11306, 11307, 11706, 11707, 12092, 12093, 13252, 13253]
519;58;64;50;[10464, 10465, 10856, 10857, 11052, 11053, 11110, 11111, 11310, 11311, 11492, 11493, 11628, 11629, 11792, 11793, 12054, 12055, 12216, 12217, 13272, 13273]
520;58;66;60;[10466, 10467, 10858, 10859, 11054, 11055, 11112, 11113, 11312, 11313, 11494, 11495, 11630, 11631, 11794, 11795, 12056, 12057, 12218, 12219, 13294, 13295]
521;58;65;100;[10468, 10469, 10860, 10861, 11056, 11057, 11114, 11115, 11314, 11315, 11496, 11497, 11632, 11633, 11796, 11797, 12058, 12059, 12220, 12221, 13320, 13321]
522;58;62;100;[10470, 10471, 10862, 10863, 11058, 11059, 11116, 11117, 11316, 11317, 11498, 11499, 11634, 11635, 11798, 11799, 12060, 12061, 12222, 12223, 13340, 13341]
523;58;61;70;[10472, 10473, 10864, 10865, 11060, 11061, 11118, 11119, 11318, 11319, 11500, 11501, 11636, 11637, 11800, 11801, 12062, 12063, 12224, 12225, 13360, 13361]
524;58;63;80;[10474, 10475, 10866, 10867, 11062, 11063, 11120, 11121, 11320, 11321, 11502, 11503, 11638, 11639, 11802, 11803, 12064, 12065, 12226, 12227, 13380, 13381]
525;58;70;60;[10476, 10477, 10868, 10869, 11064, 11065, 11122, 11123, 11322, 11323, 11504, 11505, 11640, 11641, 11804, 11805, 12066, 12067, 12228, 12229, 13402, 13403]
526;58;69;80;[10478, 10479, 10870, 10871, 11066, 11067, 11124, 11125, 11324, 11325, 11506, 11507, 11642, 11643, 11806, 11807, 12068, 12069, 12230, 12231, 13420, 13421]
527;58;68;50;[10480, 10481, 10872, 10873, 11068, 11069, 11126, 11127, 11326, 11327, 11508, 11509, 11644, 11645, 11808, 11809, 12070, 12071, 12232, 12233, 13442, 13443]
528;59;61;100;[10484, 10485, 10876, 10877, 11016, 11017, 11346, 11347, 11434, 11435, 12164, 12165, 13464, 13465]
529;59;65;70;[10486, 10487, 10878, 10879, 11018, 11019, 11348, 11349, 11436, 11437, 12166, 12167, 13484, 13485]
530;59;62;50;[10488, 10489, 10880, 10881, 11020, 11021, 11350, 11351, 11438, 11439, 12168, 12169, 13504, 13505]
531;59;66;90;[10490, 10491, 10882, 10883, 11022, 11023, 11352, 11353, 11440, 11441, 12170, 12171, 13524, 13525]
532;59;64;90;[10492, 10493, 10884, 10885, 11024, 11025, 11354, 11355, 11442, 11443, 12172, 12173, 13550, 13551]
533;59;73;70;[10494, 10495, 10886, 10887, 11026, 11027, 11356, 11357, 11444, 11445, 12174, 12175, 13572, 13573]
534;59;72;100;[10496, 10497, 10888, 10889, 11028, 11029, 11358, 11359, 11446, 11447, 12176, 12177, 13592, 13593]
535;59;69;100;[10498, 10499, 10890, 10891, 11030, 11031, 11360, 11361, 11448, 11449, 12178, 12179, 13614, 13615]
536;59;70;60;[10500, 10501, 10892, 10893, 11032, 11033, 11362, 11363, 11450, 11451, 12180, 12181, 13636, 13637]
537;60;64;90;[10636, 10637, 10836, 10837, 11072, 11073, 11130, 11131, 11268, 11269, 11530, 11531, 12236, 12237, 13654, 13655]
538;60;66;70;[10638, 10639, 10838, 10839, 11074, 11075, 11132, 11133, 11270, 11271, 11532, 11533, 12238, 12239, 13676, 13677]
