id;depart;arrivee;demand_business;demand_family;list_itineraires
900;58;67;8;60;[900, 11472, 11473, 11516, 11517, 11552, 11553, 11654, 11655]
901;58;68;2;40;[901, 11462, 11463, 11490, 11491, 11530, 11531, 11566, 11567]
902;58;69;4;50;[902, 11466, 11467, 11496, 11497, 11514, 11515, 11534, 11535, 11556, 11557, 11588, 11589]
903;58;70;2;45;[903, 11468, 11469, 11492, 11493, 11508, 11509, 11536, 11537, 11558, 11559, 11608, 11609]
904;58;71;6;45;[904, 11464, 11465, 11494, 11495, 11510, 11511, 11526, 11527]
905;58;72;8;40;[905, 11488, 11489, 11528, 11529, 11554, 11555, 11632, 11633]
906;58;73;4;40;[906, 11470, 11471, 11486, 11487, 11512, 11513, 11532, 11533, 11550, 11551]
907;59;67;6;35;[907, 11682, 11683, 11698, 11699, 11746, 11747]
908;59;68;4;50;[908, 11672, 11673, 11718, 11719]
909;59;69;8;50;[909, 11676, 11677, 11702, 11703, 11722, 11723, 11744, 11745, 11776, 11777]
910;59;70;4;30;[910, 11678, 11679, 11704, 11705, 11724, 11725, 11738, 11739, 11796, 11797]
911;59;71;2;40;[911, 11674, 11675, 11714, 11715, 11740, 11741, 11754, 11755]
912;59;72;6;60;[912, 11700, 11701, 11716, 11717, 11820, 11821]
913;59;73;10;55;[913, 11680, 11681, 11696, 11697, 11720, 11721, 11742, 11743]
914;60;74;6;30;[914, 11844, 11845, 11872, 11873, 11890, 11891, 11910, 11911, 11932, 11933, 11948, 11949]
915;60;75;8;35;[915, 11846, 11847, 11868, 11869, 11896, 11897, 11912, 11913, 11956, 11957, 11968, 11969]
916;60;76;2;30;[916, 11852, 11853, 11888, 11889, 11914, 11915, 11928, 11929, 11946, 11947, 11986, 11987]
917;60;77;10;35;[917, 11874, 11875, 11926, 11927, 11954, 11955, 12042, 12043]
918;60;78;4;40;[918, 11850, 11851, 11866, 11867, 11892, 11893, 11930, 11931, 11950, 11951, 12024, 12025]
919;60;79;4;30;[919, 11848, 11849, 11870, 11871, 11894, 11895, 11916, 11917, 11934, 11935, 11952, 11953, 12002, 12003]
920;61;74;6;60;[920, 12062, 12063, 12096, 12097, 12124, 12125]
921;61;75;10;40;[921, 12064, 12065, 12104, 12105, 12120, 12121, 12154, 12155]
922;61;76;6;30;[922, 12066, 12067, 12080, 12081, 12094, 12095, 12138, 12139]
923;61;77;2;45;[923, 12084, 12085, 12102, 12103, 12126, 12127, 12212, 12213]
924;61;78;10;35;[924, 12078, 12079, 12098, 12099, 12118, 12119, 12194, 12195]
925;61;79;8;45;[925, 12068, 12069, 12082, 12083, 12100, 12101, 12122, 12123, 12172, 12173]
926;62;74;8;40;[926, 12234, 12235, 12254, 12255, 12282, 12283, 12298, 12299, 12320, 12321]
927;62;75;6;35;[927, 12240, 12241, 12256, 12257, 12306, 12307, 12322, 12323, 12366, 12367]
928;62;76;2;40;[928, 12232, 12233, 12262, 12263, 12278, 12279, 12296, 12297, 12324, 12325, 12338, 12339, 12350, 12351]
929;62;77;4;40;[929, 12276, 12277, 12304, 12305, 12342, 12343, 12402, 12403]
930;62;78;8;45;[930, 12236, 12237, 12260, 12261, 12280, 12281, 12300, 12301, 12336, 12337, 12384, 12385]
931;62;79;2;45;[931, 12238, 12239, 12258, 12259, 12284, 12285, 12302, 12303, 12326, 12327, 12340, 12341, 12420, 12421]
932;63;74;8;30;[932, 12446, 12447, 12468, 12469, 12490, 12491, 12512, 12513, 12576, 12577]
933;63;75;4;30;[933, 12454, 12455, 12470, 12471, 12492, 12493, 12558, 12559]
934;63;76;8;45;[934, 12444, 12445, 12476, 12477, 12494, 12495, 12508, 12509, 12528, 12529]
935;63;77;2;45;[935, 12452, 12453, 12506, 12507, 12532, 12533]
936;63;78;2;45;[936, 12448, 12449, 12474, 12475, 12510, 12511, 12526, 12527, 12540, 12541]
937;63;79;8;50;[937, 12450, 12451, 12472, 12473, 12496, 12497, 12514, 12515, 12530, 12531]
938;64;74;10;35;[938, 12596, 12597, 12616, 12617, 12644, 12645, 12660, 12661, 12692, 12693]
939;64;75;6;55;[939, 12602, 12603, 12618, 12619, 12640, 12641, 12662, 12663]
940;64;76;4;60;[940, 12594, 12595, 12624, 12625, 12664, 12665, 12708, 12709]
941;64;77;4;40;[941, 12646, 12647]
942;64;78;8;30;[942, 12598, 12599, 12622, 12623, 12638, 12639, 12674, 12675]
943;64;79;6;50;[943, 12600, 12601, 12620, 12621, 12642, 12643, 12666, 12667]
944;65;74;10;45;[944, 12726, 12727, 12748, 12749, 12766, 12767, 12788, 12789, 12810, 12811, 12838, 12839]
945;65;75;10;60;[945, 12728, 12729, 12744, 12745, 12772, 12773, 12796, 12797, 12812, 12813, 12906, 12907]
946;65;76;2;50;[946, 12730, 12731, 12764, 12765, 12786, 12787, 12818, 12819, 12834, 12835, 12850, 12851]
947;65;77;8;45;[947, 12750, 12751, 12794, 12795, 12832, 12833, 12866, 12867]
948;65;78;10;45;[948, 12742, 12743, 12768, 12769, 12790, 12791, 12816, 12817, 12836, 12837]
949;65;79;10;50;[949, 12732, 12733, 12746, 12747, 12770, 12771, 12792, 12793, 12814, 12815, 12840, 12841, 12884, 12885]
950;66;74;10;50;[950, 12926, 12927, 12964, 12965, 12986, 12987, 13002, 13003, 13040, 13041]
951;66;75;4;30;[951, 12928, 12929, 12960, 12961, 13010, 13011]
952;66;76;2;45;[952, 12930, 12931, 12944, 12945, 12982, 12983, 13000, 13001]
953;66;77;8;30;[953, 12948, 12949, 12966, 12967, 12980, 12981, 13008, 13009, 13022, 13023]
954;66;78;8;50;[954, 12942, 12943, 12958, 12959, 12984, 12985, 13004, 13005]
955;66;79;10;45;[955, 12932, 12933, 12946, 12947, 12962, 12963, 12988, 12989, 13006, 13007, 13056, 13057]
956;67;80;6;50;[956, 13080, 13081, 13102, 13103, 13114, 13115, 13142, 13143, 13152, 13153]
957;67;81;2;35;[957, 13082, 13083, 13098, 13099, 13122, 13123, 13136, 13137, 13170, 13171]
958;67;82;8;50;[958, 13124, 13125, 13186, 13187]
959;67;83;2;40;[959, 13100, 13101, 13118, 13119, 13140, 13141]
960;67;84;8;35;[960, 13086, 13087, 13120, 13121]
961;67;85;8;45;[961, 13084, 13085, 13104, 13105, 13116, 13117, 13138, 13139]
962;68;80;8;40;[962, 13210, 13211, 13228, 13229, 13238, 13239, 13256, 13257, 13286, 13287]
963;68;81;6;55;[963, 13206, 13207, 13226, 13227, 13240, 13241, 13264, 13265, 13284, 13285, 13348, 13349]
964;68;82;8;55;[964, 13266, 13267, 13278, 13279, 13294, 13295]
965;68;83;2;40;[965, 13208, 13209, 13224, 13225, 13260, 13261, 13282, 13283, 13312, 13313]
966;68;84;2;50;[966, 13244, 13245, 13262, 13263, 13364, 13365]
967;68;85;10;40;[967, 13212, 13213, 13222, 13223, 13242, 13243, 13258, 13259, 13280, 13281, 13330, 13331]
968;69;80;10;60;[968, 13390, 13391, 13406, 13407, 13418, 13419, 13442, 13443, 13452, 13453, 13490, 13491]
969;69;81;8;50;[969, 13384, 13385, 13402, 13403, 13420, 13421, 13440, 13441, 13460, 13461, 13508, 13509]
970;69;82;6;30;[970, 13462, 13463, 13472, 13473]
971;69;83;6;35;[971, 13388, 13389, 13404, 13405, 13438, 13439, 13456, 13457]
972;69;84;10;40;[972, 13424, 13425, 13458, 13459]
973;69;85;4;60;[973, 13386, 13387, 13408, 13409, 13422, 13423, 13436, 13437, 13454, 13455, 13524, 13525]
974;70;80;10;40;[974, 13548, 13549, 13566, 13567, 13576, 13577, 13594, 13595, 13622, 13623, 13642, 13643, 13720, 13721]
975;70;81;6;50;[975, 13544, 13545, 13564, 13565, 13578, 13579, 13602, 13603, 13616, 13617, 13640, 13641, 13668, 13669]
976;70;82;8;35;[976, 13604, 13605, 13634, 13635, 13650, 13651]
977;70;83;8;50;[977, 13546, 13547, 13562, 13563, 13598, 13599, 13620, 13621, 13638, 13639, 13684, 13685]
978;70;84;4;40;[978, 13582, 13583, 13600, 13601, 13702, 13703]
979;70;85;8;40;[979, 13550, 13551, 13560, 13561, 13580, 13581, 13596, 13597, 13618, 13619, 13636, 13637]
980;71;80;4;60;[980, 13746, 13747, 13764, 13765, 13774, 13775, 13796, 13797, 13818, 13819]
981;71;81;2;35;[981, 13744, 13745, 13762, 13763, 13782, 13783, 13798, 13799, 13814, 13815, 13900, 13901]
982;71;82;2;30;[982, 13756, 13757, 13784, 13785, 13864, 13865]
983;71;83;2;40;[983, 13742, 13743, 13760, 13761, 13778, 13779, 13816, 13817, 13882, 13883]
984;71;84;10;50;[984, 13780, 13781, 13802, 13803, 13828, 13829]
985;71;85;10;30;[985, 13740, 13741, 13758, 13759, 13776, 13777, 13800, 13801, 13820, 13821, 13846, 13847]
986;72;80;6;45;[986, 13918, 13919, 13944, 13945, 13954, 13955, 13982, 13983, 13998, 13999, 14060, 14061]
987;72;81;10;30;[987, 13920, 13921, 13942, 13943, 13962, 13963, 13980, 13981, 13992, 13993, 14008, 14009]
988;72;82;8;30;[988, 13936, 13937, 13964, 13965, 14024, 14025]
989;72;83;10;55;[989, 13940, 13941, 13958, 13959, 13978, 13979, 13996, 13997]
990;72;84;6;45;[990, 13924, 13925, 13960, 13961, 14042, 14043]
991;72;85;4;45;[991, 13922, 13923, 13938, 13939, 13956, 13957, 13976, 13977, 13994, 13995, 14078, 14079]
992;73;80;4;60;[992, 14104, 14105, 14122, 14123, 14136, 14137, 14148, 14149]
993;73;81;2;45;[993, 14102, 14103, 14120, 14121, 14132, 14133, 14156, 14157, 14168, 14169]
994;73;82;4;50;[994, 14114, 14115, 14158, 14159, 14202, 14203]
995;73;83;2;35;[995, 14100, 14101, 14118, 14119, 14134, 14135, 14152, 14153]
996;73;84;6;40;[996, 14154, 14155]
997;73;85;8;30;[997, 14098, 14099, 14116, 14117, 14138, 14139, 14150, 14151, 14184, 14185]
998;74;86;8;45;[998, 14224, 14225, 14240, 14241, 14262, 14263, 14278, 14279, 14290, 14291]
999;74;87;4;30;[999, 14226, 14227, 14246, 14247, 14264, 14265, 14280, 14281, 14326, 14327]
1000;74;88;2;55;[1000, 14228, 14229, 14244, 14245, 14260, 14261, 14274, 14275, 14306, 14307]
1001;74;89;6;45;[1001, 14222, 14223, 14242, 14243, 14258, 14259, 14276, 14277]
1002;75;86;6;30;[1002, 14348, 14349, 14366, 14367, 14382, 14383, 14404, 14405, 14420, 14421]
1003;75;87;8;50;[1003, 14350, 14351, 14368, 14369, 14388, 14389, 14406, 14407, 14422, 14423, 14432, 14433]
1004;75;88;8;50;[1004, 14352, 14353, 14370, 14371, 14386, 14387, 14402, 14403, 14416, 14417, 14466, 14467]
1005;75;89;4;40;[1005, 14346, 14347, 14364, 14365, 14384, 14385, 14400, 14401, 14418, 14419, 14450, 14451]
1006;76;86;10;35;[1006, 14492, 14493, 14504, 14505, 14526, 14527, 14542, 14543, 14572, 14573]
1007;76;87;2;55;[1007, 14494, 14495, 14510, 14511, 14528, 14529, 14544, 14545]
1008;76;88;4;50;[1008, 14490, 14491, 14508, 14509, 14522, 14523, 14546, 14547, 14588, 14589]
1009;76;89;6;45;[1009, 14488, 14489, 14506, 14507, 14524, 14525, 14540, 14541, 14556, 14557]
1010;77;86;6;55;[1010, 14614, 14615, 14628, 14629, 14644, 14645, 14666, 14667, 14678, 14679]
1011;77;87;8;30;[1011, 14616, 14617, 14630, 14631, 14650, 14651, 14668, 14669, 14730, 14731]
1012;77;88;10;55;[1012, 14612, 14613, 14632, 14633, 14648, 14649, 14662, 14663, 14710, 14711]
1013;77;89;6;45;[1013, 14610, 14611, 14626, 14627, 14646, 14647, 14664, 14665, 14694, 14695]
1014;78;86;10;40;[1014, 14754, 14755, 14772, 14773, 14786, 14787, 14808, 14809, 14838, 14839]
1015;78;87;6;55;[1015, 14756, 14757, 14774, 14775, 14788, 14789, 14804, 14805, 14854, 14855]
1016;78;88;2;45;[1016, 14750, 14751, 14770, 14771, 14790, 14791, 14806, 14807, 14818, 14819]
1017;78;89;6;35;[1017, 14752, 14753, 14768, 14769, 14784, 14785, 14802, 14803, 14872, 14873]
1018;79;86;8;60;[1018, 14894, 14895, 14910, 14911, 14926, 14927, 14950, 14951, 14966, 14967, 14980, 14981, 15014, 15015]
1019;79;87;6;35;[1019, 14896, 14897, 14912, 14913, 14932, 14933, 14946, 14947, 14968, 14969, 14982, 14983, 15046, 15047]
1020;79;88;2;45;[1020, 14890, 14891, 14914, 14915, 14930, 14931, 14948, 14949, 14964, 14965, 14984, 14985, 14994, 14995]
1021;79;89;6;30;[1021, 14892, 14893, 14908, 14909, 14928, 14929, 14944, 14945, 14962, 14963, 14978, 14979, 15030, 15031]
1022;80;90;4;45;[1022, 15072, 15073, 15090, 15091, 15106, 15107, 15118, 15119, 15176, 15177]
1023;80;91;8;35;[1023, 15066, 15067, 15086, 15087, 15102, 15103, 15120, 15121, 15134, 15135]
1024;80;92;2;50;[1024, 15070, 15071, 15088, 15089, 15108, 15109, 15124, 15125, 15154, 15155]
1025;80;93;4;60;[1025, 15068, 15069, 15092, 15093, 15104, 15105, 15122, 15123, 15198, 15199]
1026;81;90;2;30;[1026, 15220, 15221, 15238, 15239, 15256, 15257, 15268, 15269, 15284, 15285]
1027;81;91;6;35;[1027, 15216, 15217, 15232, 15233, 15252, 15253, 15270, 15271, 15306, 15307]
1028;81;92;6;55;[1028, 15218, 15219, 15236, 15237, 15258, 15259, 15274, 15275]
1029;81;93;4;45;[1029, 15222, 15223, 15234, 15235, 15254, 15255, 15272, 15273, 15326, 15327]
1030;82;90;4;40;[1030, 15348, 15349, 15364, 15365, 15376, 15377, 15400, 15401, 15412, 15413]
1031;82;91;4;55;[1031, 15344, 15345, 15360, 15361, 15378, 15379, 15394, 15395, 15434, 15435]
1032;82;92;10;40;[1032, 15346, 15347, 15366, 15367, 15382, 15383, 15398, 15399, 15470, 15471]
1033;82;93;10;50;[1033, 15350, 15351, 15362, 15363, 15380, 15381, 15396, 15397, 15454, 15455]
1034;83;90;6;55;[1034, 15498, 15499, 15514, 15515, 15532, 15533, 15546, 15547, 15562, 15563]
1035;83;91;10;60;[1035, 15494, 15495, 15510, 15511, 15526, 15527, 15548, 15549, 15600, 15601]
1036;83;92;6;45;[1036, 15500, 15501, 15512, 15513, 15530, 15531, 15552, 15553, 15620, 15621]
1037;83;93;8;35;[1037, 15496, 15497, 15516, 15517, 15528, 15529, 15550, 15551, 15584, 15585]
1038;84;90;10;60;[1038, 15648, 15649, 15660, 15661, 15684, 15685, 15702, 15703, 15732, 15733]
1039;84;91;8;55;[1039, 15644, 15645, 15662, 15663, 15678, 15679, 15698, 15699, 15712, 15713]
1040;84;92;2;50;[1040, 15646, 15647, 15666, 15667, 15682, 15683, 15704, 15705, 15770, 15771]
1041;84;93;2;55;[1041, 15650, 15651, 15664, 15665, 15680, 15681, 15700, 15701, 15754, 15755]
1042;85;90;4;35;[1042, 15798, 15799, 15814, 15815, 15826, 15827, 15850, 15851, 15882, 15883]
1043;85;91;2;55;[1043, 15794, 15795, 15810, 15811, 15828, 15829, 15844, 15845, 15862, 15863]
1044;85;92;6;60;[1044, 15796, 15797, 15816, 15817, 15832, 15833, 15848, 15849, 15904, 15905]
1045;85;93;8;40;[1045, 15800, 15801, 15812, 15813, 15830, 15831, 15846, 15847, 15926, 15927]
1046;86;94;10;40;[1046, 15952, 15953, 15964, 15965, 15990, 15991, 16010, 16011, 16064, 16065]
1047;86;95;10;60;[1047, 15944, 15945, 15980, 15981, 16002, 16003]
1048;86;96;4;60;[1048, 15946, 15947, 15966, 15967, 15982, 15983, 16008, 16009, 16022, 16023]
1049;86;97;4;40;[1049, 15950, 15951, 15970, 15971, 15984, 15985, 16004, 16005]
1050;86;98;10;55;[1050, 15954, 15955, 15988, 15989]
1051;86;99;6;35;[1051, 15948, 15949, 15968, 15969, 15986, 15987, 16006, 16007, 16042, 16043]
1052;87;94;2;35;[1052, 16094, 16095, 16114, 16115, 16126, 16127, 16150, 16151, 16222, 16223]
1053;87;95;8;60;[1053, 16084, 16085, 16106, 16107, 16142, 16143]
1054;87;96;2;40;[1054, 16086, 16087, 16108, 16109, 16128, 16129, 16148, 16149, 16182, 16183]
1055;87;97;4;50;[1055, 16088, 16089, 16112, 16113, 16132, 16133, 16144, 16145, 16202, 16203]
1056;87;98;4;60;[1056, 16092, 16093, 16116, 16117, 16162, 16163]
1057;87;99;8;55;[1057, 16090, 16091, 16110, 16111, 16130, 16131, 16146, 16147]
1058;88;94;6;40;[1058, 16250, 16251, 16262, 16263, 16286, 16287, 16310, 16311, 16340, 16341]
1059;88;95;8;40;[1059, 16242, 16243, 16278, 16279, 16300, 16301, 16398, 16399]
1060;88;96;2;60;[1060, 16244, 16245, 16264, 16265, 16284, 16285, 16302, 16303, 16320, 16321]
1061;88;97;8;35;[1061, 16248, 16249, 16268, 16269, 16280, 16281, 16304, 16305, 16378, 16379]
1062;88;98;8;60;[1062, 16252, 16253, 16308, 16309, 16358, 16359]
1063;88;99;8;40;[1063, 16246, 16247, 16266, 16267, 16282, 16283, 16306, 16307]
1064;89;94;6;50;[1064, 16428, 16429, 16448, 16449, 16472, 16473, 16484, 16485, 16540, 16541]
1065;89;95;8;30;[1065, 16420, 16421, 16440, 16441, 16462, 16463, 16498, 16499]
1066;89;96;10;40;[1066, 16422, 16423, 16446, 16447, 16464, 16465, 16486, 16487]
1067;89;97;8;35;[1067, 16426, 16427, 16442, 16443, 16466, 16467, 16490, 16491]
1068;89;98;6;45;[1068, 16430, 16431, 16470, 16471]
1069;89;99;6;40;[1069, 16424, 16425, 16444, 16445, 16468, 16469, 16488, 16489, 16518, 16519]
1070;90;100;4;30;[1070, 16562, 16563, 16582, 16583, 16602, 16603, 16628, 16629, 16642, 16643, 16662, 16663, 16682, 16683]
1071;90;101;6;55;[1071, 16564, 16565, 16586, 16587, 16606, 16607, 16620, 16621, 16646, 16647, 16664, 16665, 16684, 16685]
1072;90;102;4;50;[1072, 16568, 16569, 16584, 16585, 16604, 16605, 16624, 16625, 16644, 16645, 16666, 16667]
1073;90;103;2;55;[1073, 16566, 16567, 16588, 16589, 16600, 16601, 16626, 16627, 16648, 16649, 16670, 16671, 16680, 16681]
1074;90;104;6;30;[1074, 16560, 16561, 16580, 16581, 16622, 16623, 16650, 16651, 16668, 16669, 16678, 16679]
1075;91;100;8;50;[1075, 16690, 16691, 16710, 16711, 16736, 16737, 16752, 16753, 16770, 16771, 16788, 16789]
1076;91;101;8;50;[1076, 16692, 16693, 16714, 16715, 16728, 16729, 16756, 16757, 16772, 16773, 16792, 16793]
1077;91;102;8;50;[1077, 16696, 16697, 16712, 16713, 16732, 16733, 16754, 16755, 16774, 16775, 16790, 16791, 16806, 16807]
1078;91;103;8;30;[1078, 16694, 16695, 16716, 16717, 16734, 16735, 16750, 16751, 16778, 16779, 16794, 16795, 16810, 16811]
1079;91;104;8;45;[1079, 16688, 16689, 16708, 16709, 16730, 16731, 16776, 16777, 16796, 16797, 16808, 16809]
1080;92;100;8;45;[1080, 16816, 16817, 16836, 16837, 16862, 16863, 16878, 16879, 16896, 16897, 16918, 16919]
1081;92;101;2;40;[1081, 16818, 16819, 16840, 16841, 16854, 16855, 16882, 16883, 16898, 16899, 16920, 16921]
1082;92;102;2;40;[1082, 16822, 16823, 16838, 16839, 16858, 16859, 16880, 16881, 16900, 16901, 16916, 16917]
1083;92;103;2;35;[1083, 16820, 16821, 16834, 16835, 16860, 16861, 16884, 16885, 16904, 16905, 16912, 16913]
1084;92;104;2;45;[1084, 16814, 16815, 16856, 16857, 16876, 16877, 16902, 16903, 16914, 16915]
1085;93;100;8;40;[1085, 16924, 16925, 16944, 16945, 16970, 16971, 16986, 16987]
1086;93;101;2;50;[1086, 16926, 16927, 16948, 16949, 16962, 16963, 16990, 16991]
1087;93;102;6;45;[1087, 16928, 16929, 16946, 16947, 16966, 16967, 16988, 16989, 17004, 17005]
1088;93;103;8;55;[1088, 16932, 16933, 16950, 16951, 16968, 16969, 16984, 16985, 17002, 17003]
1089;93;104;10;55;[1089, 16930, 16931, 16942, 16943, 16964, 16965, 17006, 17007]
1090;94;105;10;30;[1090, 17018, 17019]
1091;94;106;2;50;[1091]
1092;94;107;2;55;[1092, 17022, 17023]
1093;94;108;8;55;[1093]
1094;94;109;10;50;[1094]
1095;94;110;4;45;[1095, 17020, 17021]
1096;95;105;4;55;[1096, 17034, 17035]
1097;95;106;6;60;[1097, 17040, 17041]
1098;95;107;2;45;[1098, 17036, 17037]
1099;95;108;8;60;[1099]
1100;95;109;2;60;[1100]
1101;95;110;10;35;[1101, 17038, 17039]
1102;96;105;8;55;[1102, 17052, 17053]
1103;96;106;8;40;[1103]
1104;96;107;8;55;[1104, 17054, 17055]
1105;96;108;6;35;[1105]
1106;96;109;8;30;[1106, 17056, 17057]
1107;96;110;6;40;[1107, 17058, 17059]
1108;97;105;4;30;[1108, 17070, 17071]
1109;97;106;2;60;[1109, 17074, 17075]
1110;97;107;4;55;[1110, 17072, 17073]
1111;97;108;6;50;[1111, 17076, 17077]
1112;97;109;4;30;[1112]
1113;97;110;2;45;[1113, 17068, 17069]
1114;98;105;10;50;[1114]
1115;98;106;6;35;[1115, 17090, 17091]
1116;98;107;4;30;[1116, 17088, 17089]
1117;98;108;2;30;[1117]
1118;98;109;8;45;[1118, 17092, 17093]
1119;98;110;2;50;[1119, 17094, 17095]
1120;99;105;10;35;[1120]
1121;99;106;2;45;[1121, 17106, 17107]
1122;99;107;2;35;[1122, 17114, 17115]
1123;99;108;6;30;[1123, 17110, 17111]
1124;99;109;6;30;[1124, 17112, 17113]
1125;99;110;6;30;[1125, 17108, 17109]
1126;1;18;8;35;[1126, 2120, 2121, 2166, 2167, 2180, 2181, 2196, 2197, 2208, 2209, 2236, 2237]
1127;1;19;10;55;[1127, 2126, 2127, 2148, 2149, 2216, 2217, 2234, 2235]
1128;1;20;8;30;[1128, 2118, 2119, 2144, 2145, 2162, 2163, 2182, 2183, 2192, 2193, 2214, 2215, 2238, 2239]
1129;1;21;4;60;[1129, 2124, 2125, 2146, 2147, 2164, 2165, 2184, 2185, 2198, 2199, 2210, 2211, 2230, 2231]
1130;1;22;2;30;[1130, 2142, 2143, 2190, 2191, 2212, 2213, 2232, 2233]
1131;1;23;10;60;[1131, 2122, 2123, 2186, 2187, 2194, 2195, 2218, 2219]
1132;2;18;6;45;[1132, 2264, 2265, 2278, 2279, 2320, 2321, 2336, 2337, 2356, 2357, 2394, 2395]
1133;2;19;6;30;[1133, 2284, 2285, 2306, 2307, 2334, 2335, 2368, 2369, 2392, 2393, 2410, 2411]
1134;2;20;8;40;[1134, 2260, 2261, 2276, 2277, 2302, 2303, 2322, 2323, 2338, 2339, 2352, 2353, 2374, 2375, 2396, 2397, 2412, 2413]
1135;2;21;10;60;[1135, 2262, 2263, 2282, 2283, 2304, 2305, 2324, 2325, 2330, 2331, 2358, 2359, 2370, 2371, 2390, 2391, 2408, 2409]
1136;2;22;2;55;[1136, 2300, 2301, 2332, 2333, 2350, 2351, 2388, 2389, 2406, 2407]
1137;2;23;10;45;[1137, 2280, 2281, 2326, 2327, 2354, 2355, 2372, 2373, 2386, 2387]
1138;3;18;6;60;[1138, 2432, 2433, 2456, 2457, 2470, 2471, 2504, 2505, 2526, 2527, 2548, 2549]
1139;3;19;8;40;[1139, 2438, 2439, 2498, 2499, 2524, 2525, 2546, 2547]
1140;3;20;4;50;[1140, 2430, 2431, 2452, 2453, 2472, 2473, 2494, 2495, 2502, 2503, 2528, 2529, 2550, 2551]
1141;3;21;6;40;[1141, 2436, 2437, 2454, 2455, 2474, 2475, 2496, 2497, 2506, 2507, 2520, 2521, 2544, 2545]
1142;3;22;10;55;[1142, 2492, 2493, 2508, 2509, 2522, 2523, 2542, 2543]
1143;3;23;2;35;[1143, 2434, 2435, 2476, 2477, 2540, 2541]
1144;4;18;6;50;[1144, 2570, 2571, 2612, 2613, 2636, 2637, 2646, 2647, 2668, 2669, 2720, 2721]
1145;4;19;10;30;[1145, 2598, 2599, 2618, 2619, 2644, 2645, 2666, 2667, 2680, 2681, 2702, 2703]
1146;4;20;4;60;[1146, 2572, 2573, 2594, 2595, 2610, 2611, 2632, 2633, 2648, 2649, 2670, 2671, 2686, 2687, 2704, 2705, 2716, 2717]
1147;4;21;8;55;[1147, 2574, 2575, 2596, 2597, 2616, 2617, 2634, 2635, 2640, 2641, 2664, 2665, 2682, 2683, 2700, 2701, 2722, 2723]
1148;4;22;2;45;[1148, 2592, 2593, 2642, 2643, 2662, 2663, 2698, 2699, 2714, 2715]
1149;4;23;6;55;[1149, 2576, 2577, 2614, 2615, 2660, 2661, 2684, 2685, 2718, 2719]
1150;5;18;8;60;[1150, 2746, 2747, 2760, 2761, 2802, 2803, 2818, 2819, 2848, 2849, 2872, 2873, 2894, 2895]
1151;5;19;4;55;[1151, 2766, 2767, 2788, 2789, 2830, 2831, 2856, 2857, 2892, 2893]
1152;5;20;8;40;[1152, 2742, 2743, 2758, 2759, 2784, 2785, 2804, 2805, 2814, 2815, 2836, 2837, 2854, 2855, 2870, 2871, 2896, 2897]
1153;5;21;10;30;[1153, 2744, 2745, 2764, 2765, 2786, 2787, 2806, 2807, 2820, 2821, 2832, 2833, 2850, 2851, 2874, 2875, 2888, 2889]
1154;5;22;6;60;[1154, 2782, 2783, 2812, 2813, 2852, 2853, 2876, 2877, 2890, 2891]
1155;5;23;8;30;[1155, 2762, 2763, 2808, 2809, 2816, 2817, 2834, 2835, 2858, 2859]
1156;6;18;6;45;[1156, 2922, 2923, 2958, 2959, 2978, 2979, 2990, 2991, 3006, 3007, 3034, 3035, 3054, 3055]
1157;6;19;2;40;[1157, 2944, 2945, 2964, 2965, 3014, 3015, 3032, 3033]
1158;6;20;6;45;[1158, 2918, 2919, 2940, 2941, 2956, 2957, 2980, 2981, 2988, 2989, 3012, 3013, 3036, 3037, 3050, 3051]
1159;6;21;6;55;[1159, 2920, 2921, 2942, 2943, 2962, 2963, 2982, 2983, 2992, 2993, 3008, 3009, 3028, 3029, 3056, 3057]
1160;6;22;8;40;[1160, 2938, 2939, 2994, 2995, 3010, 3011, 3030, 3031, 3048, 3049]
1161;6;23;10;50;[1161, 2960, 2961, 2984, 2985, 3016, 3017, 3052, 3053]
1162;7;24;8;50;[1162, 3080, 3081, 3092, 3093, 3114, 3115, 3140, 3141, 3154, 3155, 3168, 3169, 3180, 3181, 3196, 3197, 3216, 3217]
1163;7;25;6;55;[1163, 3076, 3077, 3094, 3095, 3118, 3119, 3138, 3139, 3158, 3159, 3170, 3171, 3184, 3185, 3200, 3201, 3218, 3219]
1164;7;26;10;35;[1164, 3078, 3079, 3096, 3097, 3136, 3137, 3160, 3161, 3164, 3165, 3182, 3183, 3202, 3203, 3212, 3213]
1165;7;27;6;30;[1165, 3098, 3099, 3116, 3117, 3134, 3135, 3156, 3157, 3166, 3167, 3186, 3187, 3198, 3199, 3214, 3215]
1166;8;24;6;50;[1166, 3242, 3243, 3262, 3263, 3276, 3277, 3296, 3297, 3320, 3321, 3342, 3343, 3346, 3347, 3362, 3363, 3378, 3379, 3398, 3399]
1167;8;25;4;45;[1167, 3246, 3247, 3260, 3261, 3278, 3279, 3300, 3301, 3316, 3317, 3340, 3341, 3350, 3351, 3366, 3367, 3382, 3383, 3394, 3395]
1168;8;26;4;55;[1168, 3258, 3259, 3280, 3281, 3302, 3303, 3318, 3319, 3338, 3339, 3352, 3353, 3364, 3365, 3384, 3385, 3400, 3401]
1169;8;27;4;45;[1169, 3244, 3245, 3264, 3265, 3282, 3283, 3298, 3299, 3336, 3337, 3348, 3349, 3368, 3369, 3380, 3381, 3396, 3397]
